DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.099333,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.159458,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,46,12,FAIL,4,0.474833,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,1.04646,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,56,17,FAIL,4,2.02025,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,1.26967,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,93,54,FAIL,4,12.4084,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,162,123,FAIL,4,76.0565,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,162,101,FAIL,4,116.293,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,175,112,FAIL,4,78.9349,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,305,220,FAIL,4,409.726,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,504,419,FAIL,4,2082.17,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,97,16,FAIL,4,8.66062,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,89,44,FAIL,4,13.4899,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,179,82,FAIL,4,73.0681,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,204,128,FAIL,4,125.255,CHECKER_PASS
random1_4type_uniform,91,906,815,FAIL,4,11879.2,CHECKER_PASS
random2_4type_uniform,85,912,827,FAIL,4,12159.3,CHECKER_PASS
random3_4type_uniform,109,1212,1103,FAIL,4,28411.2,CHECKER_PASS
random4_4type_uniform,81,1362,1281,FAIL,4,40519.1,CHECKER_PASS
random5_4type_uniform,88,1812,1724,FAIL,4,94947.6,CHECKER_PASS
random6_4type_uniform,91,2718,2627,FAIL,4,325674.0,CHECKER_PASS
random7_4type_uniform,99,3012,2913,FAIL,4,442310.0,CHECKER_PASS
