DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_invdelay,8,11,3,FAIL,3,0.294792,CHECKER_PASS
hal_4type_invdelay,21,17,-4,PASS,4,0.110916,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_invdelay,31,23,-8,PASS,4,0.189083,CHECKER_PASS
arf_4type_invdelay,43,34,-9,PASS,4,1.50758,CHECKER_PASS
motion_vectors_dfg__7_4type_invdelay,25,30,5,FAIL,4,0.861541,CHECKER_PASS
ewf_4type_invdelay,61,45,-16,PASS,4,1.25054,CHECKER_PASS
feedback_points_dfg__7_4type_invdelay,30,39,9,FAIL,4,3.15204,CHECKER_PASS
write_bmp_header_dfg__7_4type_invdelay,28,66,38,FAIL,4,44.2585,CHECKER_PASS
interpolate_aux_dfg__12_4type_invdelay,34,70,36,FAIL,4,23.2987,CHECKER_PASS
matmul_dfg__3_4type_invdelay,43,71,28,FAIL,4,20.3883,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_invdelay,55,127,72,FAIL,4,88.5002,CHECKER_PASS
invert_matrix_general_dfg__3_4type_invdelay,69,204,135,FAIL,4,394.875,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_invdelay,61,53,-8,PASS,4,2.69629,CHECKER_PASS
collapse_pyr_dfg__113_4type_invdelay,31,40,9,FAIL,4,3.539,CHECKER_PASS
idctcol_dfg__3_4type_invdelay,67,82,15,FAIL,4,27.6877,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_invdelay,52,82,30,FAIL,4,32.9542,CHECKER_PASS
random1_4type_invdelay,60,362,302,FAIL,4,3042.97,CHECKER_PASS
random2_4type_invdelay,63,364,301,FAIL,4,2207.58,CHECKER_PASS
random3_4type_invdelay,70,478,408,FAIL,4,5046.65,CHECKER_PASS
random4_4type_invdelay,54,537,483,FAIL,4,7921.58,CHECKER_PASS
random5_4type_invdelay,67,715,648,FAIL,4,16562.3,CHECKER_PASS
random6_4type_invdelay,61,1070,1009,FAIL,4,55364.0,CHECKER_PASS
random7_4type_invdelay,72,1187,1115,FAIL,4,75018.2,CHECKER_PASS
