// The next line is the dfg name
random7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 5 5 1
MUL 15 15 3
DIV 25 25 5
SQRT 30 30 6
actual latency 126
0 1 20
1 6 7
2 9 13
3 6 26
4 11 69
5 11 70
6 96 12
7 13 4
8 11 71
9 11 9
10 18 4
11 11 26
12 11 51
13 9 0
14 17 8
15 63 6
16 17 68
17 17 51
18 17 0
19 19 21
20 17 49
21 19 31
22 23 0
23 68 18
24 24 29
25 73 4
26 74 38
27 74 4
28 74 23
29 74 2
30 74 18
31 75 45
32 24 31
33 32 2
34 24 12
35 24 6
36 24 32
37 76 15
38 75 2
39 6 6
40 76 17
41 19 30
42 81 45
43 29 0
44 80 1
45 78 12
46 86 3
47 77 48
48 77 4
49 77 3
50 77 59
51 77 74
52 85 39
53 66 61
54 66 69
55 67 4
56 67 15
57 66 70
58 76 26
59 75 24
60 80 18
61 80 19
62 83 48
63 84 63
64 89 18
65 89 4
66 89 31
67 89 3
68 89 2
69 89 49
70 89 48
71 89 59
72 72 63
73 72 62
74 72 61
75 73 28
76 72 7
77 72 60
78 75 40
79 86 2
80 92 8
81 83 49
82 84 65
83 85 2
84 85 3
85 84 12
86 83 28
87 87 67
88 71 20
89 81 46
90 80 9
91 80 40
92 81 12
93 62 19
94 76 4
95 24 21
96 24 0
97 25 2
98 76 3
99 24 30
100 95 57
101 86 18
102 30 39
103 84 11
104 84 7
105 84 21
106 84 13
107 85 17
108 84 4
109 99 68
110 92 26
111 95 25
112 82 15
113 81 2
114 85 42
115 81 13
116 85 25
117 81 67
118 85 4
119 79 70
120 79 71
121 79 17
122 94 16
123 95 39
124 95 48
125 89 19
126 24 33
127 25 46
128 24 13
129 25 3
130 63 13
131 24 4
132 79 66
133 97 2
134 97 16
135 97 62
136 97 3
137 97 17
138 97 4
139 97 64
140 98 2
141 88 53
142 88 55
143 88 47
144 88 52
145 103 61
146 103 62
147 94 14
148 20 9
149 14 22
150 12 12
151 34 38
152 12 6
153 12 7
154 12 1
155 12 0
156 94 29
157 100 0
158 93 67
159 92 44
160 78 11
161 14 0
162 14 8
163 79 34
164 80 4
165 77 18
166 77 19
167 77 49
