// The next line is the dfg name
write_bmp_header_dfg__7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 2 2 3
DIV 2 2 5
SQRT 2 2 6
actual latency 36
0 1 3
1 4 0
2 1 4
3 6 0
4 1 1
5 2 0
6 7 0
7 8 0
8 22 0
9 26 0
10 6 5
11 26 1
12 10 2
13 1 5
14 25 6
15 16 1
16 18 1
17 19 2
18 25 1
19 9 0
20 11 5
21 7 2
22 16 5
23 17 1
24 20 1
25 19 6
26 27 0
27 19 3
28 22 2
29 27 1
30 6 4
31 21 1
32 22 1
33 28 0
34 12 0
35 22 3
36 23 0
37 28 1
38 12 1
39 14 0
40 14 1
41 28 2
42 1 7
43 28 3
44 23 1
45 29 0
46 7 1
47 10 3
48 13 0
49 10 0
50 26 4
51 1 6
52 7 3
53 11 1
54 16 3
55 25 2
56 29 1
57 18 0
58 19 0
59 20 0
60 24 0
61 24 1
62 30 0
63 4 2
64 11 4
65 16 0
66 17 0
67 10 1
68 21 5
69 3 0
70 4 1
71 5 0
72 5 1
73 25 7
74 3 1
75 6 1
76 16 4
77 21 0
78 13 3
79 25 3
80 2 1
81 4 3
82 13 6
83 19 1
84 21 4
85 30 1
86 1 0
87 7 6
88 13 2
89 16 2
90 8 1
91 19 7
92 13 7
93 31 0
94 25 0
95 31 1
96 9 1
97 11 0
98 26 5
99 13 1
100 15 0
101 15 1
102 31 2
103 1 2
104 7 7
105 31 6
