// The next line is the dfg name
write_bmp_header_dfg__7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 2 2 3
DIV 2 2 5
SQRT 2 2 6
actual latency 36
0 1 2
1 4 0
2 1 4
3 6 0
4 1 1
5 2 0
6 7 0
7 8 0
8 20 0
9 25 1
10 16 4
11 26 0
12 10 2
13 1 5
14 19 7
15 18 1
16 20 1
17 16 3
18 26 1
19 9 0
20 11 4
21 7 3
22 21 4
23 19 0
24 21 0
25 13 7
26 27 0
27 19 2
28 19 3
29 27 1
30 11 5
31 21 1
32 22 0
33 28 0
34 13 0
35 22 2
36 22 1
37 28 1
38 13 1
39 15 1
40 16 0
41 25 3
42 1 7
43 28 2
44 23 0
45 29 0
46 3 1
47 7 2
48 10 0
49 9 1
50 21 5
51 1 6
52 10 3
53 14 0
54 22 3
55 25 2
56 29 1
57 14 1
58 16 1
59 19 1
60 23 1
61 24 0
62 30 0
63 1 3
64 6 4
65 11 0
66 12 0
67 10 1
68 26 4
69 5 0
70 6 1
71 7 1
72 5 1
73 25 6
74 3 0
75 4 1
76 6 5
77 17 0
78 13 3
79 28 3
80 2 1
81 4 3
82 13 6
83 24 1
84 16 5
85 30 1
86 1 0
87 7 6
88 13 2
89 16 2
90 8 1
91 25 7
92 19 6
93 31 0
94 25 0
95 31 1
96 11 1
97 12 1
98 26 5
99 15 0
100 17 1
101 18 0
102 31 2
103 4 2
104 7 7
105 31 6
