DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_invdelay,8,11,3,FAIL,3,0.335708,CHECKER_PASS
hal_4type_invdelay,21,17,-4,PASS,4,0.764166,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_invdelay,31,23,-8,PASS,4,0.21825,CHECKER_PASS
arf_4type_invdelay,43,34,-9,PASS,4,0.599458,CHECKER_PASS
motion_vectors_dfg__7_4type_invdelay,25,30,5,FAIL,4,1.02363,CHECKER_PASS
ewf_4type_invdelay,61,45,-16,PASS,4,1.00183,CHECKER_PASS
feedback_points_dfg__7_4type_invdelay,30,39,9,FAIL,4,4.83113,CHECKER_PASS
write_bmp_header_dfg__7_4type_invdelay,28,66,38,FAIL,4,35.5624,CHECKER_PASS
interpolate_aux_dfg__12_4type_invdelay,34,69,35,FAIL,4,26.6807,CHECKER_PASS
matmul_dfg__3_4type_invdelay,43,71,28,FAIL,4,21.4635,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_invdelay,55,122,67,FAIL,4,97.3859,CHECKER_PASS
invert_matrix_general_dfg__3_4type_invdelay,69,200,131,FAIL,4,423.151,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_invdelay,61,53,-8,PASS,4,3.25888,CHECKER_PASS
collapse_pyr_dfg__113_4type_invdelay,31,35,4,FAIL,4,3.23513,CHECKER_PASS
idctcol_dfg__3_4type_invdelay,67,74,7,FAIL,4,19.573,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_invdelay,52,81,29,FAIL,4,35.5247,CHECKER_PASS
random1_4type_invdelay,60,184,124,FAIL,8,656.207,CHECKER_PASS
random2_4type_invdelay,63,183,120,FAIL,8,677.519,CHECKER_PASS
random3_4type_invdelay,70,163,93,FAIL,12,764.409,CHECKER_PASS
random4_4type_invdelay,54,142,88,FAIL,16,814.008,CHECKER_PASS
random5_4type_invdelay,67,182,115,FAIL,16,1440.55,CHECKER_PASS
random6_4type_invdelay,61,156,95,FAIL,30,1587.17,CHECKER_PASS
random7_4type_invdelay,72,198,126,FAIL,27,2532.7,CHECKER_PASS
