// The next line is the dfg name
write_bmp_header_dfg__7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 162
0 21 2
1 26 0
2 13 3
3 25 1
4 41 2
5 46 2
6 51 0
7 66 2
8 1 1
9 4 0
10 55 3
11 96 2
12 81 2
13 85 3
14 91 2
15 71 2
16 76 1
17 7 3
18 79 0
19 74 0
20 76 2
21 16 2
22 82 1
23 71 0
24 72 0
25 1 3
26 73 0
27 36 2
28 43 3
29 49 1
30 31 3
31 37 0
32 16 1
33 40 1
34 27 0
35 31 2
36 4 1
37 36 0
38 28 0
39 29 0
40 7 0
41 109 3
42 73 3
43 101 2
44 1 0
45 2 0
46 55 1
47 97 3
48 116 2
49 8 0
50 121 3
51 19 3
52 26 2
53 34 1
54 37 3
55 11 2
56 43 1
57 1 2
58 7 1
59 10 1
60 13 0
61 3 0
62 86 2
63 61 2
64 67 3
65 73 1
66 79 1
67 9 0
68 103 3
69 22 1
70 25 0
71 37 1
72 6 0
73 115 3
74 11 0
75 52 1
76 91 3
77 111 2
78 126 2
79 139 3
80 51 2
81 56 2
82 61 3
83 67 1
84 49 3
85 70 1
86 58 1
87 79 3
88 121 2
89 127 3
90 10 0
91 133 3
92 25 3
93 31 1
94 6 2
95 13 1
96 5 0
97 46 1
98 157 3
99 19 1
100 22 0
101 28 1
102 106 2
103 131 2
104 145 3
105 151 3
