// The next line is the dfg name
write_bmp_header_dfg__7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 66
0 1 1
1 4 0
2 1 2
3 6 0
4 2 0
5 3 0
6 7 0
7 8 0
8 39 0
9 50 0
10 31 2
11 51 0
12 16 1
13 6 2
14 43 3
15 36 0
16 40 0
17 34 1
18 52 0
19 9 0
20 16 2
21 25 1
22 41 2
23 37 0
24 41 0
25 31 3
26 53 0
27 37 1
28 40 1
29 54 0
30 26 2
31 42 0
32 43 0
33 55 0
34 25 0
35 43 1
36 44 0
37 56 0
38 26 0
39 29 0
40 30 0
41 52 1
42 19 3
43 55 1
44 45 0
45 57 0
46 11 0
47 19 1
48 22 0
49 19 0
50 46 2
51 1 3
52 28 1
53 31 0
54 46 1
55 49 1
56 58 0
57 27 0
58 32 0
59 38 0
60 46 0
61 47 0
62 59 0
63 4 1
64 11 2
65 16 0
66 20 0
67 21 0
68 51 2
69 13 0
70 14 0
71 15 0
72 17 0
73 49 3
74 10 0
75 12 0
76 21 2
77 33 0
78 31 1
79 58 1
80 5 0
81 10 1
82 25 3
83 48 0
84 36 2
85 60 0
86 1 0
87 7 3
88 13 1
89 22 1
90 18 0
91 55 3
92 37 3
93 61 0
94 49 0
95 62 0
96 23 0
97 24 0
98 56 2
99 28 0
100 34 0
101 35 0
102 61 1
103 7 1
104 13 3
105 61 3
