// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 2 2 3
DIV 4 4 5
SQRT 5 5 6
actual latency 126
0 71 4
1 34 0
2 35 0
3 36 0
4 80 0
5 91 4
6 32 0
7 73 10
8 81 6
9 109 2
10 121 1
11 49 2
12 55 11
13 73 7
14 79 11
15 91 10
16 70 2
17 73 11
18 79 0
19 86 6
20 91 5
21 19 10
22 36 3
23 51 3
24 58 0
25 25 10
26 40 2
27 43 0
28 49 9
29 66 4
30 61 9
31 67 0
32 68 0
33 69 0
34 91 1
35 94 6
36 99 0
37 71 6
38 85 10
39 100 5
40 6 5
41 26 4
42 43 9
43 56 4
44 16 6
45 31 3
46 41 5
47 56 5
48 82 2
49 46 1
50 51 4
51 59 0
52 66 5
53 91 2
54 97 8
55 103 1
56 106 0
57 107 5
58 13 9
59 31 1
60 37 7
61 51 5
62 31 2
63 40 1
64 46 3
65 64 1
66 67 9
67 43 1
68 46 6
69 61 4
70 85 1
71 94 2
72 97 2
73 100 10
74 79 10
75 91 8
76 107 0
77 41 6
78 48 0
79 49 0
80 50 0
81 7 11
82 25 11
83 46 2
84 49 10
85 73 2
86 49 1
87 55 2
88 64 2
89 76 1
90 81 3
91 86 5
92 33 0
93 85 7
94 91 11
95 5 0
96 10 2
97 21 5
98 13 7
99 22 2
100 25 0
101 36 4
102 1 5
103 19 2
104 22 0
105 7 9
106 13 10
107 20 0
108 31 10
109 49 11
110 1 7
111 7 7
112 13 1
113 1 8
114 11 3
115 16 0
116 19 7
117 1 0
118 6 3
119 11 0
120 1 2
121 4 2
122 7 1
123 13 0
124 25 7
125 1 1
126 7 8
127 16 3
128 2 0
129 3 0
130 13 8
131 25 1
132 1 9
133 11 4
134 16 4
135 6 0
136 8 0
137 13 2
138 25 2
139 28 0
140 1 10
141 11 5
142 16 1
143 7 0
144 9 0
145 14 0
146 19 11
147 1 11
148 11 6
149 19 8
150 4 1
151 7 10
152 19 9
153 26 0
154 37 8
155 16 2
156 19 0
157 26 5
158 17 0
159 21 0
160 37 2
161 43 10
162 24 0
163 52 1
164 55 0
165 6 4
166 26 3
167 43 8
168 56 0
169 57 0
170 10 0
171 19 1
172 28 1
173 4 0
174 7 2
175 21 4
176 31 6
177 1 6
178 22 1
179 34 2
180 12 0
181 21 3
182 37 1
183 43 2
184 46 0
185 6 6
186 31 8
187 49 8
188 61 5
189 26 6
190 43 11
191 67 1
192 76 2
193 85 2
194 61 2
195 66 3
196 71 0
197 72 0
198 97 1
199 100 4
200 85 8
201 95 0
202 105 4
203 31 9
204 52 2
205 58 2
206 67 7
207 55 1
208 61 1
209 67 2
210 82 1
211 85 0
212 58 1
213 61 0
214 67 8
215 74 0
216 86 4
217 94 0
218 96 3
219 103 2
220 112 1
221 121 2
222 18 0
223 31 4
224 46 4
225 56 6
226 13 11
227 31 5
228 46 5
229 61 3
230 71 5
231 36 5
232 41 0
233 61 7
234 73 8
235 81 5
236 91 9
237 76 6
238 83 0
239 98 0
240 1 4
241 16 5
242 34 1
243 37 9
244 1 3
245 10 1
246 25 8
247 37 10
248 61 8
249 23 0
250 36 6
251 55 7
252 62 0
253 73 9
254 85 9
255 112 2
256 76 3
257 91 7
258 124 1
259 41 4
260 47 0
261 61 10
262 79 7
263 31 11
264 55 8
265 79 1
266 86 3
267 93 0
268 73 1
269 76 0
270 77 0
271 81 4
272 100 1
273 106 1
274 115 1
275 37 0
276 91 3
277 118 0
278 61 6
279 66 0
280 94 1
281 97 0
282 70 1
283 73 0
284 79 8
285 86 0
286 100 2
287 30 0
288 71 3
289 76 4
290 81 0
291 106 2
292 115 2
293 109 1
294 118 1
295 121 0
296 15 0
297 25 9
298 37 11
299 51 6
300 28 2
301 31 0
302 41 3
303 55 9
304 67 10
305 31 7
306 49 7
307 61 11
308 88 1
309 91 0
310 97 7
311 103 3
312 76 5
313 118 2
314 122 0
315 27 0
316 29 0
317 66 6
318 75 0
319 21 6
320 43 7
321 56 3
322 67 11
323 78 0
324 55 10
325 79 2
326 82 0
327 88 2
328 92 0
329 97 9
330 79 9
331 85 11
332 103 6
