// The next line is the dfg name
jpeg_fdct_islow_dfg__6_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 2 2 5
SQRT 2 2 6
actual latency 102
0 1 4
1 7 1
2 21 3
3 25 1
4 31 1
5 34 0
6 36 3
7 25 4
8 31 0
9 36 2
10 4 0
11 10 1
12 25 5
13 43 1
14 1 5
15 7 0
16 8 0
17 6 2
18 13 4
19 19 1
20 22 0
21 16 3
22 21 0
23 23 0
24 1 0
25 7 4
26 21 2
27 26 3
28 1 1
29 7 5
30 13 1
31 1 2
32 11 2
33 19 4
34 25 0
35 2 0
36 3 0
37 19 5
38 4 1
39 16 2
40 28 1
41 37 4
42 5 0
43 6 0
44 22 1
45 1 3
46 6 3
47 13 5
48 31 4
49 11 3
50 16 1
51 26 2
52 9 0
53 34 1
54 37 0
55 40 1
56 43 0
57 41 0
58 37 5
59 31 5
60 55 1
61 67 5
62 76 1
63 61 1
64 73 4
65 81 2
66 61 3
67 66 3
68 85 5
69 55 4
70 91 4
71 97 0
72 42 0
73 46 2
74 43 4
75 56 3
76 64 1
77 73 5
78 31 3
79 41 2
80 81 3
81 37 1
82 55 5
83 61 0
84 71 2
85 10 0
86 71 3
87 94 1
88 46 3
89 52 1
90 46 1
91 46 0
92 49 4
93 55 0
94 49 1
95 43 5
96 31 2
97 51 2
98 51 0
99 56 0
100 49 5
101 51 3
102 58 1
103 56 2
104 61 2
105 66 2
106 85 4
107 91 0
108 67 1
109 91 5
110 98 0
111 73 1
112 79 1
113 82 0
114 85 1
115 70 1
116 76 3
117 97 1
118 61 5
119 79 4
120 88 1
121 92 0
122 41 3
123 47 0
124 93 0
125 61 4
126 67 4
127 76 2
128 82 1
129 79 5
130 91 1
131 94 0
132 97 4
133 97 5
