// The next line is the dfg name
write_bmp_header_dfg__7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 2 2 3
DIV 2 2 5
SQRT 2 2 6
actual latency 37
0 1 2
1 4 0
2 1 4
3 6 0
4 1 1
5 2 0
6 7 0
7 8 0
8 21 0
9 22 0
10 21 5
11 26 0
12 10 2
13 1 5
14 13 6
15 9 1
16 10 1
17 31 2
18 34 0
19 9 0
20 11 4
21 19 3
22 26 4
23 12 1
24 13 0
25 31 6
26 37 0
27 19 2
28 28 3
29 32 0
30 6 5
31 11 1
32 28 1
33 29 0
34 5 0
35 10 3
36 27 1
37 28 0
38 8 1
39 14 0
40 24 1
41 25 3
42 1 7
43 16 3
44 21 1
45 22 1
46 3 1
47 7 3
48 13 1
49 15 1
50 16 4
51 1 6
52 7 2
53 10 0
54 13 3
55 28 2
56 31 0
57 17 1
58 18 0
59 19 0
60 20 0
61 26 1
62 27 0
63 1 3
64 6 4
65 11 0
66 12 0
67 16 1
68 21 4
69 5 1
70 14 1
71 15 0
72 17 0
73 25 7
74 3 0
75 4 1
76 11 5
77 16 0
78 22 3
79 25 2
80 2 1
81 4 3
82 19 6
83 25 0
84 26 5
85 31 1
86 1 0
87 7 6
88 13 2
89 16 2
90 23 1
91 25 6
92 19 7
93 25 1
94 23 0
95 24 0
96 6 1
97 7 1
98 16 5
99 18 1
100 19 1
101 20 1
102 22 2
103 4 2
104 7 7
105 13 7
