DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.123334,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.196542,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,32,-2,PASS,4,0.447042,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,1.03067,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,51,12,FAIL,4,3.52725,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,2.2065,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,65,26,FAIL,5,7.60758,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,78,39,FAIL,7,37.1725,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,84,23,FAIL,6,31.373,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,86,23,FAIL,6,28.072,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,161,76,FAIL,6,149.303,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,140,55,FAIL,10,248.572,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,92,11,FAIL,4,8.76112,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,70,25,FAIL,5,7.70621,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,174,77,FAIL,4,89.0923,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,102,26,FAIL,6,51.7484,CHECKER_PASS
random1_4type_uniform,91,159,68,FAIL,20,546.132,CHECKER_PASS
random2_4type_uniform,85,158,73,FAIL,21,524.037,CHECKER_PASS
random3_4type_uniform,109,203,94,FAIL,20,1200.7,CHECKER_PASS
random4_4type_uniform,81,123,42,FAIL,34,594.543,CHECKER_PASS
random5_4type_uniform,88,153,65,FAIL,40,1103.06,CHECKER_PASS
random6_4type_uniform,91,131,40,FAIL,57,1465.6,CHECKER_PASS
random7_4type_uniform,99,143,44,FAIL,57,2045.1,CHECKER_PASS
