DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.052959,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.017291,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,32,-2,PASS,4,0.038,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,0.060666,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,51,12,FAIL,4,0.08575,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,0.098583,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,85,46,FAIL,4,0.227709,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,78,39,FAIL,7,0.4915,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,162,101,FAIL,4,0.804208,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,168,105,FAIL,4,0.906334,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,153,68,FAIL,6,1.65275,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,249,164,FAIL,9,5.84979,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,92,11,FAIL,4,0.386541,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,87,42,FAIL,4,0.268708,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,174,77,FAIL,4,2.27825,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,204,128,FAIL,4,1.7135,CHECKER_PASS
random1_4type_uniform,91,159,68,FAIL,17,35.3541,CHECKER_PASS
random2_4type_uniform,85,158,73,FAIL,18,23.9441,CHECKER_PASS
random3_4type_uniform,109,206,97,FAIL,17,39.4312,CHECKER_PASS
random4_4type_uniform,81,126,45,FAIL,30,29.6303,CHECKER_PASS
random5_4type_uniform,88,153,65,FAIL,35,47.4112,CHECKER_PASS
random6_4type_uniform,91,156,65,FAIL,49,85.8344,CHECKER_PASS
random7_4type_uniform,99,172,73,FAIL,49,101.025,CHECKER_PASS
