// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 2 2 6
actual latency 415
0 286 2
1 27 0
2 28 0
3 29 0
4 291 0
5 386 2
6 25 0
7 169 4
8 336 2
9 341 1
10 344 1
11 100 1
12 139 3
13 163 4
14 291 3
15 303 4
16 139 1
17 181 4
18 187 0
19 351 2
20 391 2
21 55 3
22 141 2
23 206 2
24 211 0
25 67 4
26 79 1
27 82 0
28 127 3
29 266 2
30 145 3
31 151 0
32 152 0
33 153 0
34 271 1
35 341 2
36 346 0
37 296 2
38 303 3
39 396 2
40 71 2
41 106 2
42 115 3
43 226 2
44 76 2
45 121 2
46 176 2
47 231 2
48 236 1
49 85 1
50 201 2
51 206 0
52 271 2
53 277 1
54 291 4
55 160 1
56 164 0
57 401 2
58 37 4
59 61 1
60 91 3
61 211 2
62 64 1
63 76 1
64 181 2
65 186 1
66 216 4
67 82 1
68 196 2
69 246 2
70 251 1
71 254 1
72 260 1
73 297 4
74 193 4
75 211 3
76 303 0
77 191 2
78 196 0
79 197 0
80 198 0
81 31 3
82 73 3
83 94 1
84 127 4
85 199 1
86 97 1
87 112 1
88 127 1
89 145 1
90 301 2
91 346 2
92 26 0
93 199 3
94 351 3
95 5 0
96 25 1
97 91 2
98 31 4
99 40 1
100 43 0
101 161 2
102 36 2
103 43 1
104 46 0
105 19 4
106 43 3
107 49 0
108 85 3
109 169 3
110 1 3
111 7 3
112 13 1
113 1 4
114 11 2
115 16 0
116 25 4
117 1 0
118 6 2
119 11 0
120 4 1
121 10 1
122 16 1
123 19 0
124 55 4
125 1 1
126 19 3
127 46 2
128 2 0
129 3 0
130 37 3
131 52 1
132 7 4
133 16 2
134 51 2
135 6 0
136 8 0
137 31 1
138 58 1
139 61 0
140 13 3
141 21 2
142 28 1
143 7 0
144 9 0
145 13 0
146 61 3
147 13 4
148 31 2
149 49 3
150 7 1
151 25 3
152 49 4
153 55 0
154 91 4
155 34 1
156 37 0
157 111 2
158 15 0
159 18 0
160 70 1
161 121 3
162 21 0
163 103 1
164 106 0
165 56 2
166 101 2
167 109 3
168 115 0
169 127 0
170 10 0
171 37 1
172 49 1
173 4 0
174 19 1
175 86 2
176 136 2
177 41 2
178 46 1
179 67 1
180 12 0
181 81 2
182 88 1
183 91 1
184 141 0
185 61 2
186 79 3
187 115 4
188 251 2
189 116 2
190 121 4
191 130 1
192 148 1
193 257 1
194 124 1
195 256 2
196 261 0
197 262 0
198 263 1
199 356 2
200 199 4
201 205 0
202 406 2
203 79 4
204 106 1
205 118 1
206 151 4
207 109 1
208 121 1
209 133 1
210 157 1
211 160 0
212 115 1
213 118 0
214 157 4
215 163 0
216 316 2
217 321 0
218 366 2
219 163 1
220 169 1
221 371 1
222 17 0
223 126 2
224 186 2
225 236 2
226 43 4
227 131 2
228 171 2
229 241 2
230 291 2
231 156 2
232 161 0
233 163 3
234 175 4
235 331 2
236 336 3
237 371 2
238 376 0
239 377 0
240 26 2
241 66 2
242 73 1
243 97 3
244 1 2
245 22 1
246 61 4
247 97 4
248 139 4
249 20 0
250 151 2
251 157 3
252 175 0
253 181 3
254 205 3
255 291 1
256 321 2
257 326 3
258 338 1
259 166 2
260 171 0
261 175 3
262 187 3
263 85 4
264 133 3
265 151 1
266 306 2
267 311 0
268 142 1
269 145 0
270 146 0
271 311 2
272 316 1
273 319 1
274 322 1
275 30 0
276 376 2
277 381 0
278 261 2
279 266 0
280 267 1
281 270 0
282 136 1
283 139 0
284 187 4
285 193 0
286 274 1
287 24 0
288 281 2
289 326 2
290 331 0
291 332 1
292 335 1
293 166 1
294 172 1
295 338 0
296 14 0
297 67 3
298 103 3
299 221 2
300 55 1
301 58 0
302 146 2
303 151 3
304 226 4
305 73 4
306 109 4
307 145 4
308 175 1
309 232 0
310 233 3
311 381 2
312 361 2
313 366 1
314 386 0
315 22 0
316 23 0
317 276 2
318 281 0
319 96 2
320 103 4
321 216 2
322 221 3
323 282 0
324 133 4
325 154 1
326 157 0
327 178 1
328 283 0
329 297 3
330 193 3
331 205 4
332 411 2
