// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 2 2 6
actual latency 415
0 246 2
1 27 0
2 28 0
3 29 0
4 251 0
5 386 2
6 24 0
7 181 4
8 356 2
9 363 1
10 369 1
11 64 1
12 109 3
13 163 4
14 251 3
15 257 3
16 124 1
17 181 3
18 187 0
19 341 2
20 391 2
21 73 3
22 171 2
23 231 2
24 236 0
25 79 3
26 85 1
27 88 0
28 127 4
29 291 2
30 145 4
31 151 0
32 152 0
33 153 0
34 296 1
35 336 2
36 341 0
37 276 2
38 281 3
39 396 2
40 56 2
41 101 2
42 109 4
43 236 2
44 91 2
45 146 2
46 176 2
47 241 2
48 246 1
49 88 1
50 206 2
51 211 0
52 251 2
53 256 1
54 259 4
55 160 1
56 165 0
57 401 2
58 55 3
59 61 1
60 103 3
61 211 2
62 67 1
63 82 1
64 186 2
65 191 1
66 217 3
67 91 1
68 216 2
69 261 2
70 266 1
71 269 1
72 272 1
73 275 4
74 193 3
75 223 3
76 281 0
77 201 2
78 206 0
79 207 0
80 208 0
81 31 3
82 67 4
83 79 1
84 115 4
85 209 1
86 94 1
87 97 1
88 118 1
89 127 1
90 281 2
91 316 2
92 25 0
93 193 4
94 321 4
95 9 0
96 28 1
97 86 2
98 37 4
99 49 1
100 52 0
101 136 2
102 36 2
103 43 1
104 46 0
105 19 3
106 37 3
107 43 0
108 73 4
109 145 3
110 1 3
111 7 3
112 13 1
113 1 4
114 11 2
115 16 0
116 25 3
117 1 0
118 6 2
119 11 0
120 7 1
121 10 1
122 16 1
123 19 0
124 43 3
125 1 1
126 25 4
127 41 2
128 2 0
129 3 0
130 31 4
131 46 1
132 13 3
133 21 2
134 46 2
135 10 0
136 12 0
137 31 1
138 52 1
139 55 0
140 7 4
141 16 2
142 22 1
143 4 0
144 5 0
145 6 0
146 61 3
147 13 4
148 26 2
149 49 4
150 4 1
151 19 4
152 55 4
153 61 0
154 91 3
155 55 1
156 58 0
157 141 2
158 18 0
159 20 0
160 70 1
161 151 3
162 21 0
163 100 1
164 103 0
165 81 2
166 131 2
167 139 3
168 145 0
169 157 0
170 13 0
171 34 1
172 37 1
173 8 0
174 25 1
175 71 2
176 116 2
177 66 2
178 73 1
179 76 1
180 14 0
181 96 2
182 103 1
183 106 1
184 121 0
185 61 2
186 79 4
187 121 3
188 256 2
189 156 2
190 163 3
191 169 1
192 172 1
193 261 1
194 130 1
195 286 2
196 291 0
197 292 0
198 293 1
199 346 2
200 205 4
201 212 0
202 406 2
203 97 4
204 109 1
205 115 1
206 169 4
207 121 1
208 133 1
209 136 1
210 145 1
211 175 0
212 112 1
213 115 0
214 157 4
215 164 0
216 321 2
217 326 0
218 366 2
219 163 1
220 175 1
221 372 1
222 15 0
223 106 2
224 166 2
225 221 2
226 43 4
227 111 2
228 161 2
229 226 2
230 271 2
231 126 2
232 131 0
233 133 3
234 169 3
235 311 2
236 316 3
237 371 2
238 376 0
239 377 0
240 31 2
241 51 2
242 58 1
243 85 3
244 1 2
245 19 1
246 49 3
247 85 4
248 121 4
249 17 0
250 151 2
251 157 3
252 163 0
253 175 4
254 217 4
255 251 1
256 296 2
257 301 3
258 307 1
259 181 2
260 186 0
261 187 3
262 199 4
263 115 3
264 151 4
265 157 1
266 326 2
267 331 0
268 148 1
269 154 0
270 155 0
271 331 2
272 336 1
273 339 1
274 342 1
275 30 0
276 376 2
277 381 0
278 306 2
279 311 0
280 312 1
281 315 0
282 142 1
283 146 0
284 187 4
285 193 0
286 316 1
287 26 0
288 301 2
289 351 2
290 356 0
291 357 1
292 360 1
293 166 1
294 178 1
295 363 0
296 7 0
297 61 4
298 91 4
299 191 2
300 40 1
301 44 0
302 121 2
303 127 3
304 199 3
305 67 3
306 103 4
307 139 4
308 151 1
309 205 0
310 211 3
311 381 2
312 361 2
313 366 1
314 386 0
315 22 0
316 23 0
317 266 2
318 271 0
319 76 2
320 97 3
321 196 2
322 205 3
323 272 0
324 133 4
325 139 1
326 142 0
327 154 1
328 273 0
329 274 3
330 175 3
331 211 4
332 411 2
