// The next line is the dfg name
random4_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 2 2 3
DIV 2 2 5
SQRT 2 2 6
actual latency 272
0 1 1
1 2 6
2 89 1
3 33 1
4 8 0
5 13 5
6 14 3
7 35 1
8 8 1
9 204 0
10 42 1
11 17 0
12 11 3
13 9 1
14 9 7
15 54 1
16 20 3
17 91 1
18 92 1
19 93 1
20 94 1
21 20 1
22 95 1
23 10 1
24 44 3
25 34 1
26 12 0
27 40 2
28 22 0
29 63 5
30 68 3
31 12 4
32 96 1
33 25 2
34 97 1
35 21 1
36 98 1
37 100 2
38 41 3
39 102 4
40 103 5
41 85 0
42 63 0
43 43 0
44 123 7
45 122 6
46 99 1
47 100 1
48 101 1
49 33 7
50 32 6
51 101 3
52 107 4
53 59 0
54 38 1
55 102 1
56 103 1
57 128 6
58 58 0
59 93 5
60 103 2
61 104 3
62 81 0
63 44 0
64 16 2
65 116 6
66 56 1
67 104 1
68 129 7
69 94 2
70 92 4
71 105 1
72 106 2
73 108 5
74 107 3
75 106 1
76 58 5
77 134 6
78 16 1
79 107 1
80 109 2
81 108 1
82 110 3
83 109 1
84 68 5
85 48 5
86 110 1
87 112 4
88 111 1
89 52 1
90 112 1
91 113 1
92 114 1
93 26 1
94 115 1
95 116 1
96 20 6
97 47 1
98 117 1
99 118 1
100 112 2
101 46 1
102 119 1
103 43 1
104 72 0
105 113 3
106 113 5
107 28 1
108 25 1
109 122 1
110 82 4
111 75 7
112 115 2
113 56 3
114 62 1
115 71 1
116 18 5
117 117 4
118 120 1
119 73 0
120 37 1
121 135 7
122 57 7
123 118 5
124 30 0
125 121 1
126 123 1
127 29 0
128 116 3
129 124 1
130 29 1
131 125 1
132 26 6
133 122 4
134 118 2
135 126 1
136 119 3
137 127 1
138 128 1
139 129 1
140 130 1
141 73 5
142 50 3
143 121 2
144 131 1
145 132 1
146 140 6
147 133 1
148 134 1
149 123 5
150 53 1
151 74 0
152 76 2
153 135 1
154 136 1
155 127 4
156 122 3
157 137 1
158 138 1
159 39 1
160 139 1
161 140 1
162 62 4
163 141 1
164 69 1
165 124 2
166 54 0
167 67 4
168 142 1
169 143 1
170 144 1
171 125 3
172 145 1
173 146 1
174 147 1
175 148 1
176 77 4
177 127 2
178 149 1
179 33 0
180 150 1
181 128 3
182 151 1
183 75 0
184 82 0
185 141 7
186 130 2
187 76 0
188 77 0
189 152 1
190 55 0
191 78 0
192 131 3
193 128 5
194 153 1
195 154 1
196 133 2
197 56 0
198 155 1
199 156 1
200 157 1
201 158 1
202 134 3
203 159 1
204 136 2
205 160 1
206 161 1
207 162 1
208 132 4
209 137 3
210 133 5
211 163 1
212 79 0
213 164 1
214 165 1
215 166 1
216 167 1
217 168 1
218 169 1
219 170 1
220 171 1
221 172 1
222 139 2
223 68 0
224 68 1
225 173 1
226 140 3
227 142 2
228 143 3
229 53 3
230 174 1
231 137 4
232 85 2
233 175 1
234 176 1
235 145 2
236 146 3
237 177 1
238 148 2
239 149 3
240 98 6
241 178 1
242 146 6
243 179 1
244 180 1
245 181 1
246 182 1
247 138 5
248 183 1
249 184 1
250 80 0
251 185 1
252 39 0
253 186 1
254 187 1
255 188 1
256 23 5
257 38 5
258 151 2
259 189 1
260 152 3
261 154 2
262 190 1
263 147 7
264 191 1
265 155 3
266 192 1
267 193 1
268 58 1
269 194 1
270 142 4
271 195 1
272 196 1
273 157 2
274 143 5
275 197 1
276 198 1
277 152 6
278 199 1
279 200 1
280 158 3
281 40 1
282 147 4
283 153 7
284 201 1
285 202 1
286 160 2
287 203 1
288 204 1
289 205 0
290 161 3
291 163 2
292 205 1
293 206 0
294 164 3
295 206 1
296 207 0
297 207 1
298 166 2
299 148 5
300 208 0
301 167 3
302 208 1
303 209 0
304 158 6
305 209 1
306 1 0
307 2 1
308 2 3
309 2 4
310 3 0
311 2 0
312 3 1
313 8 6
314 3 7
315 169 2
316 14 0
317 170 3
318 78 5
319 14 1
320 23 0
321 83 0
322 81 7
323 9 0
324 15 1
325 10 0
326 210 0
327 10 2
328 24 1
329 59 1
330 16 0
331 152 4
332 86 6
