// The next line is the dfg name
write_bmp_header_dfg__7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 66
0 1 1
1 4 0
2 1 2
3 6 0
4 2 0
5 3 0
6 7 0
7 8 0
8 43 0
9 44 0
10 51 2
11 56 0
12 10 1
13 31 2
14 37 3
15 12 0
16 13 0
17 61 1
18 64 0
19 9 0
20 11 2
21 37 1
22 41 2
23 14 0
24 15 0
25 49 3
26 55 0
27 40 1
28 55 1
29 59 0
30 6 2
31 11 0
32 57 0
33 58 0
34 23 0
35 31 1
36 53 0
37 54 0
38 24 0
39 25 0
40 49 0
41 52 1
42 13 3
43 34 1
44 45 0
45 46 0
46 18 0
47 28 1
48 31 0
49 29 0
50 46 2
51 1 3
52 7 1
53 10 0
54 19 1
55 58 1
56 61 0
57 34 0
58 35 0
59 36 0
60 38 0
61 50 0
62 51 0
63 4 1
64 16 2
65 21 0
66 22 0
67 33 0
68 36 2
69 26 0
70 28 0
71 30 0
72 41 0
73 61 3
74 5 0
75 16 0
76 26 2
77 32 0
78 46 1
79 49 1
80 17 0
81 25 1
82 31 3
83 37 0
84 56 2
85 62 0
86 1 0
87 7 3
88 13 1
89 16 1
90 52 0
91 55 3
92 19 3
93 27 0
94 47 0
95 48 0
96 19 0
97 20 0
98 21 2
99 39 0
100 40 0
101 42 0
102 43 1
103 22 1
104 25 3
105 43 3
