// The next line is the dfg name
jpeg_fdct_islow_dfg__6_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 81
0 1 2
1 12 0
2 13 1
3 18 0
4 19 0
5 20 0
6 22 1
7 26 2
8 35 0
9 37 1
10 10 0
11 11 0
12 25 3
13 40 0
14 7 1
15 13 0
16 15 0
17 3 0
18 11 2
19 16 0
20 17 0
21 10 1
22 22 0
23 25 0
24 14 0
25 19 1
26 27 0
27 31 1
28 4 0
29 16 2
30 21 0
31 1 1
32 4 1
33 21 2
34 26 0
35 8 0
36 9 0
37 19 3
38 23 0
39 25 1
40 33 0
41 41 2
42 5 0
43 6 0
44 7 0
45 1 0
46 2 0
47 6 2
48 13 3
49 16 1
50 24 0
51 28 1
52 29 0
53 30 0
54 31 0
55 32 0
56 37 0
57 28 0
58 31 3
59 31 2
60 38 0
61 43 3
62 59 0
63 43 0
64 46 2
65 73 1
66 52 1
67 55 0
68 76 2
69 1 3
70 7 3
71 81 0
72 36 0
73 40 1
74 36 2
75 46 1
76 50 0
77 61 2
78 45 0
79 55 1
80 76 1
81 39 0
82 55 3
83 63 0
84 67 0
85 58 0
86 67 1
87 73 0
88 43 1
89 48 0
90 34 0
91 47 0
92 49 1
93 52 0
94 44 0
95 49 3
96 34 1
97 41 0
98 46 0
99 49 0
100 37 3
101 56 0
102 53 0
103 57 0
104 51 0
105 54 0
106 66 2
107 71 0
108 42 0
109 61 3
110 74 0
111 60 0
112 62 0
113 64 0
114 68 0
115 65 0
116 69 0
117 75 0
118 56 2
119 61 1
120 66 0
121 70 0
122 64 1
123 72 0
124 77 0
125 51 2
126 58 1
127 61 0
128 70 1
129 71 2
130 76 0
131 78 0
132 67 3
133 73 3
