// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 2 2 5
SQRT 2 2 6
actual latency 273
0 151 2
1 1 0
2 2 0
3 4 0
4 157 0
5 164 3
6 28 0
7 73 5
8 81 2
9 157 1
10 160 1
11 241 1
12 244 5
13 256 5
14 262 5
15 268 4
16 124 1
17 127 5
18 133 0
19 156 2
20 161 2
21 25 5
22 31 3
23 36 2
24 41 0
25 13 5
26 76 1
27 79 0
28 85 4
29 91 3
30 1 4
31 8 0
32 11 0
33 17 0
34 100 1
35 106 2
36 156 0
37 146 3
38 181 4
39 187 3
40 76 3
41 81 3
42 109 4
43 126 3
44 61 3
45 66 3
46 71 3
47 76 2
48 148 1
49 118 1
50 126 2
51 131 0
52 136 3
53 196 1
54 199 4
55 40 1
56 43 0
57 205 2
58 43 5
59 133 1
60 139 5
61 146 2
62 85 1
63 94 1
64 101 2
65 106 1
66 151 4
67 79 1
68 86 2
69 91 2
70 97 1
71 163 1
72 166 1
73 169 4
74 97 4
75 103 4
76 175 0
77 11 3
78 18 0
79 26 0
80 35 0
81 157 5
82 163 5
83 199 1
84 205 4
85 223 1
86 121 1
87 181 1
88 193 1
89 232 1
90 235 3
91 240 3
92 44 0
93 199 5
94 250 5
95 32 0
96 151 1
97 154 3
98 19 5
99 91 1
100 94 0
101 159 3
102 36 3
103 115 1
104 118 0
105 67 5
106 73 4
107 80 0
108 121 4
109 169 5
110 145 5
111 151 5
112 208 1
113 133 4
114 141 3
115 146 0
116 211 4
117 34 0
118 41 3
119 47 0
120 139 1
121 184 1
122 190 1
123 193 0
124 217 4
125 187 1
126 193 5
127 199 2
128 29 0
129 36 0
130 91 5
131 205 1
132 91 4
133 101 3
134 106 3
135 23 0
136 30 0
137 142 1
138 145 1
139 208 0
140 85 5
141 96 2
142 154 1
143 24 0
144 31 0
145 40 0
146 157 4
147 37 4
148 46 2
149 55 4
150 136 1
151 139 4
152 145 4
153 151 0
154 163 4
155 52 1
156 55 0
157 56 3
158 15 0
159 20 0
160 61 1
161 67 4
162 5 0
163 22 1
164 25 0
165 21 3
166 26 2
167 31 4
168 37 0
169 73 0
170 22 0
171 88 1
172 103 1
173 27 0
174 112 1
175 116 2
176 121 2
177 26 3
178 64 1
179 67 1
180 21 0
181 31 2
182 70 1
183 73 1
184 126 0
185 86 3
186 109 5
187 115 4
188 121 3
189 41 2
190 55 5
191 82 1
192 169 1
193 172 1
194 49 1
195 56 2
196 61 0
197 210 0
198 211 1
199 214 2
200 31 5
201 38 0
202 219 2
203 13 4
204 55 1
205 58 1
206 79 5
207 25 1
208 28 1
209 31 1
210 127 1
211 130 0
212 43 1
213 46 0
214 49 4
215 225 0
216 226 2
217 231 0
218 232 2
219 34 1
220 37 1
221 238 1
222 42 0
223 61 2
224 66 2
225 174 2
226 115 5
227 131 2
228 136 2
229 141 2
230 179 2
231 51 2
232 56 0
233 133 5
234 175 5
235 184 2
236 193 4
237 1 2
238 6 0
239 199 0
240 96 3
241 111 2
242 202 1
243 209 5
244 131 3
245 235 1
246 238 4
247 244 4
248 250 4
249 33 0
250 46 3
251 61 4
252 176 0
253 256 4
254 262 4
255 268 1
256 111 3
257 121 5
258 271 1
259 11 2
260 16 0
261 19 4
262 79 4
263 1 5
264 7 4
265 19 1
266 169 2
267 174 0
268 7 1
269 10 0
270 12 0
271 209 3
272 214 1
273 217 1
274 220 1
275 3 0
276 6 3
277 223 0
278 1 3
279 7 0
280 10 1
281 74 0
282 16 1
283 19 0
284 25 4
285 127 0
286 130 1
287 13 0
288 16 2
289 21 2
290 224 0
291 226 1
292 229 1
293 1 1
294 4 1
295 232 0
296 39 0
297 97 5
298 103 5
299 169 3
300 109 1
301 112 0
302 116 3
303 127 4
304 175 4
305 37 5
306 43 4
307 49 5
308 175 1
309 181 0
310 187 4
311 193 2
312 6 2
313 13 1
314 198 0
315 9 0
316 14 0
317 16 3
318 209 0
319 51 3
320 61 5
321 71 2
322 223 4
323 229 0
324 7 5
325 46 1
326 49 0
327 178 1
328 230 0
329 231 4
330 181 5
331 187 5
332 237 2
