// The next line is the dfg name
random6_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 2 2 5
SQRT 3 3 6
actual latency 1359
0 1 1
1 4 0
2 13 5
3 205 1
4 337 3
5 20 0
6 98 0
7 26 2
8 103 0
9 19 1
10 19 4
11 22 0
12 31 1
13 446 2
14 580 1
15 292 3
16 25 4
17 28 0
18 297 3
19 199 5
20 37 3
21 1093 1
22 23 0
23 25 1
24 31 5
25 37 4
26 200 6
27 451 5
28 562 3
29 29 0
30 37 5
31 402 3
32 24 0
33 25 5
34 41 2
35 190 1
36 267 3
37 31 2
38 201 2
39 202 3
40 50 0
41 42 3
42 42 0
43 43 0
44 145 5
45 326 2
46 205 5
47 206 6
48 104 6
49 327 3
50 229 1
51 466 2
52 1087 1
53 457 6
54 463 6
55 475 1
56 461 2
57 43 5
58 67 1
59 304 1
60 70 1
61 46 1
62 55 5
63 546 2
64 691 1
65 46 0
66 586 2
67 583 0
68 913 1
69 262 1
70 232 3
71 232 1
72 235 4
73 256 2
74 232 0
75 233 0
76 206 2
77 64 1
78 694 0
79 51 2
80 49 1
81 49 4
82 61 5
83 52 1
84 526 2
85 695 6
86 152 3
87 67 5
88 466 1
89 191 2
90 32 3
91 31 0
92 192 3
93 32 0
94 157 4
95 193 0
96 193 4
97 193 5
98 216 2
99 195 0
100 196 1
101 194 0
102 193 1
103 241 2
104 241 0
105 241 4
106 242 6
107 265 1
108 241 5
109 244 1
110 242 3
111 248 6
112 567 0
113 568 1
114 567 3
115 568 4
116 47 0
117 400 1
118 50 6
119 55 1
120 49 5
121 53 0
122 48 0
123 901 1
124 196 2
125 916 0
126 920 0
127 916 2
128 916 4
129 918 0
130 917 3
131 916 1
132 917 0
133 237 0
134 238 1
135 245 0
136 883 1
137 247 4
138 406 2
139 471 2
140 415 1
141 1096 2
142 247 1
143 886 5
144 1090 2
145 247 5
146 235 0
147 251 2
148 235 5
149 235 1
150 259 4
151 252 3
152 244 0
153 241 1
154 236 6
155 236 0
156 236 2
157 254 6
158 247 3
159 256 1
160 36 0
161 68 6
162 134 6
163 139 4
164 139 5
165 140 6
166 418 1
167 268 1
168 268 0
169 271 1
170 268 4
171 268 5
172 270 0
173 269 0
174 551 2
175 553 1
176 556 1
177 551 0
178 551 4
179 551 5
180 552 0
181 552 3
182 556 2
183 874 1
184 37 0
185 40 1
186 37 1
187 39 0
188 44 0
189 239 0
190 238 0
191 259 1
192 237 3
193 416 2
194 919 0
195 77 3
196 61 4
197 81 2
198 82 3
199 337 6
200 421 1
201 325 1
202 343 4
203 307 0
204 307 6
205 308 0
206 328 1
207 331 1
208 421 2
209 706 3
210 707 4
211 707 5
212 718 1
213 710 2
214 721 1
215 724 1
216 707 6
217 1095 0
218 1095 4
219 1096 1
220 1099 1
221 1096 0
222 1103 0
223 1102 1
224 1106 2
225 1101 2
226 1103 3
227 1101 0
228 1105 1
229 1104 0
230 432 3
231 424 1
232 424 0
233 469 4
234 469 5
235 469 1
236 472 1
237 469 6
238 425 4
239 426 2
240 427 1
241 426 0
242 425 5
243 427 3
244 196 0
245 197 0
246 198 0
247 437 4
248 1111 4
249 425 6
250 922 1
251 533 6
252 535 4
253 532 1
254 535 5
255 531 0
256 240 0
257 253 4
258 242 0
259 250 1
260 253 1
261 430 1
262 246 2
263 243 0
264 253 5
265 163 5
266 431 2
267 433 1
268 431 4
269 431 5
270 436 1
271 431 6
272 431 0
273 432 0
274 904 2
275 904 4
276 904 0
277 905 0
278 904 5
279 433 0
280 1102 0
281 425 0
282 715 1
283 715 0
284 715 2
285 715 4
286 715 5
287 715 6
288 721 4
289 403 0
290 49 0
291 436 2
292 437 3
293 441 2
294 439 1
295 321 2
296 877 0
297 877 4
298 877 2
299 877 3
300 877 5
301 877 1
302 1 5
303 13 4
304 1117 1
305 47 3
306 1120 1
307 1120 4
308 1120 0
309 1120 6
310 1120 2
311 1120 5
312 1195 3
313 1138 1
314 52 0
315 164 6
316 55 4
317 99 0
318 1147 1
