// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 2 2 6
actual latency 421
0 356 2
1 1 0
2 2 0
3 3 0
4 362 0
5 406 2
6 24 0
7 31 4
8 76 2
9 367 1
10 370 1
11 187 1
12 190 4
13 196 3
14 380 4
15 386 3
16 118 1
17 121 3
18 128 0
19 396 2
20 401 2
21 19 4
22 81 2
23 86 2
24 91 0
25 13 4
26 64 1
27 68 0
28 73 4
29 101 2
30 1 3
31 7 0
32 9 0
33 17 0
34 106 1
35 111 2
36 361 0
37 351 2
38 356 4
39 391 2
40 291 2
41 296 2
42 301 4
43 311 2
44 266 2
45 271 2
46 276 2
47 281 2
48 316 1
49 109 1
50 146 2
51 151 0
52 336 2
53 341 1
54 374 4
55 40 1
56 43 0
57 386 2
58 49 4
59 121 1
60 127 3
61 136 2
62 82 1
63 88 1
64 106 2
65 112 1
66 142 3
67 73 1
68 91 2
69 96 2
70 103 1
71 148 1
72 151 1
73 362 4
74 55 4
75 61 4
76 368 0
77 41 2
78 46 0
79 48 0
80 50 0
81 103 3
82 109 3
83 169 1
84 173 3
85 184 1
86 115 1
87 145 1
88 166 1
89 172 1
90 346 2
91 411 2
92 37 0
93 115 4
94 416 3
95 29 0
96 154 1
97 191 2
98 25 3
99 91 1
100 94 0
101 211 2
102 126 2
103 133 1
104 136 0
105 55 3
106 67 3
107 73 0
108 137 4
109 216 4
110 103 4
111 109 4
112 175 1
113 97 4
114 286 2
115 291 0
116 292 3
117 32 0
118 151 2
119 156 0
120 139 1
121 157 1
122 163 1
123 166 0
124 298 3
125 160 1
126 163 4
127 171 2
128 28 0
129 33 0
130 67 4
131 178 1
132 79 4
133 181 2
134 186 2
135 21 0
136 26 0
137 124 1
138 191 1
139 194 0
140 79 3
141 176 2
142 181 1
143 22 0
144 27 0
145 35 0
146 184 3
147 37 4
148 141 2
149 148 3
150 136 1
151 143 4
152 149 4
153 155 0
154 190 3
155 52 1
156 55 0
157 66 2
158 16 0
159 18 0
160 61 1
161 73 3
162 5 0
163 22 1
164 25 0
165 46 2
166 51 2
167 61 3
168 67 0
169 79 0
170 20 0
171 85 1
172 94 1
173 23 0
174 100 1
175 116 2
176 121 2
177 61 2
178 67 1
179 70 1
180 19 0
181 71 2
182 76 1
183 79 1
184 126 0
185 301 2
186 307 4
187 313 3
188 321 2
189 131 2
190 136 3
191 142 1
192 196 1
193 326 1
194 49 1
195 56 2
196 61 0
197 196 0
198 329 1
199 371 2
200 25 4
201 31 0
202 381 2
203 13 3
204 55 1
205 58 1
206 85 4
207 25 1
208 28 1
209 31 1
210 127 1
211 130 0
212 43 1
213 47 0
214 49 3
215 305 0
216 306 2
217 311 0
218 366 2
219 34 1
220 37 1
221 373 1
222 36 0
223 241 2
224 246 2
225 251 2
226 91 4
227 221 2
228 226 2
229 236 2
230 256 2
231 166 2
232 171 0
233 172 4
234 222 4
235 261 2
236 361 3
237 1 2
238 6 0
239 367 0
240 316 2
241 326 2
242 332 1
243 335 3
244 341 2
245 346 1
246 349 3
247 355 3
248 367 3
249 30 0
250 161 2
251 167 3
252 222 0
253 373 3
254 379 3
255 385 1
256 331 2
257 336 4
258 388 1
259 36 2
260 41 0
261 43 3
262 85 3
263 1 4
264 7 3
265 19 1
266 196 2
267 201 0
268 7 1
269 10 0
270 12 0
271 201 2
272 206 1
273 209 1
274 361 1
275 4 0
276 26 2
277 364 0
278 6 2
279 11 0
280 13 1
281 80 0
282 10 1
283 13 0
284 19 3
285 127 0
286 130 1
287 14 0
288 16 2
289 21 2
290 304 0
291 305 1
292 364 1
293 1 1
294 4 1
295 369 0
296 34 0
297 91 3
298 97 3
299 206 2
300 97 1
301 100 0
302 156 2
303 161 3
304 211 3
305 31 3
306 37 3
307 43 4
308 222 1
309 225 0
310 227 3
311 361 2
312 11 2
313 16 1
314 366 0
315 8 0
316 15 0
317 31 2
318 195 0
319 216 2
320 221 3
321 231 2
322 304 3
323 310 0
324 7 4
325 46 1
326 49 0
327 225 1
328 312 0
329 368 4
330 115 3
331 121 4
332 376 2
