// The next line is the dfg name
random7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 5 5 1
MUL 5 5 3
DIV 5 5 5
SQRT 5 5 6
actual latency 241
0 1 2
1 10 4
2 12 3
3 2 2
4 160 5
5 86 15
6 52 3
7 56 4
8 3 11
9 65 3
10 3 1
11 14 7
12 3 17
13 212 0
14 66 1
15 9 1
16 109 13
17 63 12
18 81 1
19 45 9
20 18 11
21 39 0
22 81 2
23 23 1
24 23 8
25 4 2
26 39 9
27 5 4
28 5 7
29 9 4
30 12 4
31 14 8
32 86 7
33 48 0
34 81 3
35 66 2
36 81 4
37 21 3
38 10 2
39 24 3
40 11 4
41 9 9
42 48 11
43 82 1
44 15 1
45 82 2
46 13 3
47 62 16
48 66 4
49 82 3
50 81 18
51 93 12
52 86 8
53 11 6
54 89 7
55 14 4
56 82 4
57 81 19
58 27 9
59 22 4
60 6 2
61 6 3
62 9 14
63 94 14
64 50 3
65 29 4
66 89 8
67 49 0
68 60 2
69 50 8
70 23 6
71 86 16
72 92 7
73 54 14
74 68 7
75 17 8
76 83 1
77 15 17
78 59 7
79 14 2
80 56 1
81 53 11
82 47 6
83 83 2
84 17 4
85 83 3
86 11 7
87 51 18
88 59 4
89 69 19
90 83 4
91 84 1
92 16 0
93 49 3
94 12 1
95 80 1
96 84 2
97 54 1
98 62 2
99 92 8
100 95 7
101 84 3
102 95 8
103 84 4
104 85 1
105 17 2
106 17 0
107 17 1
108 85 2
109 98 7
110 83 6
111 64 5
112 37 1
113 85 3
114 38 6
115 85 4
116 98 8
117 98 12
118 43 1
119 99 14
120 103 12
121 86 1
122 8 1
123 101 7
124 50 15
125 29 2
126 101 8
127 104 14
128 86 2
129 57 2
130 40 4
131 77 0
132 87 17
133 86 3
134 86 4
135 9 13
136 87 1
137 87 2
138 87 3
139 87 18
140 87 4
141 58 11
142 87 19
143 63 19
144 15 18
145 108 12
146 92 15
147 22 1
148 88 1
149 30 9
150 41 1
151 41 8
152 88 2
153 88 3
154 24 2
155 88 4
156 63 9
157 89 1
158 92 16
159 89 2
160 89 3
161 89 4
162 90 1
163 104 7
164 16 2
165 90 2
166 90 3
167 14 16
168 93 17
169 104 8
170 90 4
171 109 14
172 91 1
173 107 7
174 91 2
175 53 0
176 107 8
177 77 1
178 28 1
179 91 3
180 91 4
181 92 1
182 93 18
183 110 7
184 92 2
185 75 19
186 93 19
187 43 0
188 41 7
189 92 3
190 92 4
191 98 15
192 38 1
193 48 4
194 55 3
195 93 1
196 110 8
197 56 3
198 113 7
199 113 8
200 93 2
201 93 3
202 93 4
203 25 4
204 111 10
205 98 16
206 56 2
207 99 17
208 71 10
209 62 15
210 99 18
211 94 1
212 116 7
213 63 18
214 33 2
215 94 2
216 116 8
217 27 1
218 99 19
219 94 3
220 26 4
221 27 3
222 20 1
223 51 1
224 113 11
225 71 0
226 74 14
227 49 14
228 94 4
229 119 7
230 62 0
231 95 1
232 20 7
233 95 2
234 95 3
235 62 1
236 119 8
237 122 7
238 95 4
239 96 1
240 113 12
241 96 2
242 96 3
243 96 4
244 114 13
245 122 8
246 125 7
247 125 8
248 114 14
249 104 15
250 128 7
251 97 1
252 116 10
253 97 2
254 97 3
255 97 4
256 98 1
257 98 2
258 104 16
259 118 11
260 98 3
261 98 4
262 105 17
263 99 1
264 118 12
265 99 2
266 99 3
267 99 4
268 100 1
269 18 4
270 105 18
271 100 2
272 128 8
273 100 3
274 100 4
275 35 8
276 131 7
277 101 1
278 101 2
279 131 8
280 101 3
281 101 4
282 102 1
283 134 7
284 66 0
285 102 2
286 105 19
287 39 13
288 102 3
289 102 4
290 103 1
291 78 9
292 103 2
293 103 3
294 103 4
295 104 1
296 110 15
297 31 2
298 104 2
299 119 13
300 104 3
301 104 4
302 134 8
303 119 14
304 73 0
305 121 10
306 28 2
307 27 4
308 105 1
309 123 11
310 105 2
311 123 12
312 124 13
313 105 3
314 105 4
315 106 1
316 106 2
317 110 16
318 106 3
319 106 4
320 107 1
321 107 2
322 107 3
323 107 4
324 108 1
325 108 2
326 108 3
327 108 4
328 54 0
329 109 1
330 109 2
331 137 7
332 109 3
333 109 4
334 124 14
335 110 1
336 137 8
337 110 2
338 110 3
339 126 10
340 111 17
341 140 7
342 110 4
343 111 1
344 140 8
345 111 2
346 143 7
347 111 3
348 111 4
349 143 8
350 128 11
351 112 1
352 112 2
353 112 3
354 112 4
355 146 7
356 146 8
357 113 1
358 111 18
359 111 19
360 149 7
361 113 2
362 113 3
363 128 12
364 113 4
365 149 8
366 114 1
367 129 13
368 129 14
369 152 7
370 116 15
371 114 2
372 114 3
373 114 4
374 115 1
375 131 10
376 115 2
377 116 16
378 115 3
379 117 17
380 115 4
381 116 1
382 116 2
383 117 18
384 55 4
385 116 3
386 116 4
387 117 1
388 152 8
389 117 19
390 155 7
391 155 8
392 117 2
393 117 3
394 158 7
395 117 4
396 118 1
397 122 15
398 118 2
399 1 1
400 2 3
401 2 6
402 2 15
403 2 8
404 2 1
405 2 16
406 2 7
407 2 4
408 4 5
409 8 4
410 118 3
411 3 12
412 15 3
413 3 9
414 7 4
415 10 0
416 22 0
417 7 0
418 32 16
419 9 3
420 58 5
421 8 6
422 34 3
423 50 2
424 47 2
425 74 2
426 61 5
427 158 8
428 32 6
429 8 0
430 122 16
431 133 11
432 35 7
433 123 17
434 118 4
435 119 1
436 119 2
437 71 2
438 58 0
439 43 11
440 47 3
441 44 14
442 119 3
443 119 4
444 13 4
445 14 15
446 3 18
447 3 3
448 3 2
449 3 19
450 120 1
451 69 2
452 3 4
453 161 6
454 59 0
455 54 2
456 31 5
457 120 2
458 59 1
459 55 5
460 161 7
461 133 12
462 39 2
463 54 3
464 9 17
465 46 1
466 78 1
467 120 3
468 134 13
469 120 4
470 121 1
471 121 2
472 80 3
473 4 3
474 39 3
475 46 3
476 35 4
477 35 3
478 121 3
479 44 0
480 76 0
481 121 4
482 74 15
483 10 1
484 65 0
485 134 14
486 8 12
487 123 18
488 161 8
489 122 1
490 136 10
491 162 9
492 163 5
493 122 2
494 79 3
495 122 3
496 72 2
497 11 2
498 122 4
499 35 0
500 123 1
501 33 3
502 24 1
503 79 0
504 123 2
505 123 3
506 20 16
507 56 7
508 36 3
509 123 4
