// The next line is the dfg name
random1_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 3 3 5
SQRT 3 3 6
actual latency 450
0 1 1
1 4 1
2 7 1
3 10 1
4 10 0
5 11 0
6 13 5
7 20 0
8 13 0
9 18 6
10 102 2
11 25 1
12 30 6
13 31 5
14 172 1
15 38 0
16 65 0
17 46 0
18 14 0
19 13 1
20 15 0
21 11 7
22 112 4
23 36 6
24 87 4
25 36 3
26 102 4
27 107 4
28 97 1
29 16 3
30 16 1
31 97 5
32 101 7
33 175 1
34 102 6
35 100 1
36 103 5
37 116 3
38 40 0
39 39 0
40 117 2
41 61 5
42 66 0
43 55 0
44 142 1
45 107 7
46 78 6
47 67 0
48 89 7
49 178 1
50 181 1
51 184 1
52 107 0
53 187 1
54 41 3
55 41 0
56 42 2
57 91 5
58 117 4
59 106 3
60 47 0
61 190 1
62 77 4
63 52 1
64 55 1
65 108 6
66 121 3
67 109 5
68 19 5
69 113 7
70 151 1
71 17 0
72 17 4
73 124 1
74 193 1
75 108 0
76 122 2
77 114 6
78 81 3
79 196 1
80 67 5
81 122 4
82 126 3
83 49 5
84 85 1
85 21 0
86 127 2
87 55 5
88 127 4
89 109 0
90 58 0
91 115 5
92 199 1
93 131 3
94 92 0
95 202 1
96 136 1
97 52 4
98 88 0
99 48 6
100 132 2
101 205 1
102 130 1
103 132 4
104 83 0
105 208 1
106 19 0
107 119 7
108 211 1
109 136 3
110 120 6
111 137 2
112 214 1
113 62 0
114 57 0
115 60 0
116 79 5
117 217 1
118 137 4
119 141 3
120 142 2
121 27 0
122 83 7
123 26 0
124 142 4
125 121 5
126 125 7
127 68 0
128 79 1
129 86 3
130 126 6
131 127 5
132 146 3
133 59 0
134 82 4
135 69 0
136 147 2
137 220 1
138 70 0
139 131 7
140 147 4
141 31 0
142 132 6
143 28 0
144 133 0
145 133 5
146 223 1
147 151 3
148 18 0
149 37 5
150 71 0
151 137 7
152 138 6
153 139 5
154 88 1
155 143 7
156 144 6
157 145 5
158 226 1
159 72 0
160 73 0
161 149 7
162 152 2
163 229 1
164 232 1
165 111 0
166 150 6
167 21 3
168 235 1
169 152 4
170 107 2
171 156 3
172 157 2
173 82 0
174 238 1
175 84 0
176 241 1
177 112 0
178 113 0
179 114 0
180 115 0
181 116 0
182 244 1
183 157 4
184 151 5
185 161 3
186 155 7
187 162 2
188 247 1
189 162 4
190 166 3
191 100 0
192 250 1
193 117 0
194 167 2
195 74 0
196 84 6
197 75 0
198 253 1
199 77 0
200 78 0
201 256 1
202 1 5
203 7 2
204 12 2
205 12 0
206 17 7
207 23 7
208 27 2
209 156 6
210 82 2
211 32 2
212 58 1
213 32 4
214 33 0
215 29 0
216 43 5
217 157 5
218 259 1
219 67 1
220 37 2
221 37 0
222 79 0
223 54 0
224 73 1
225 17 2
226 262 1
227 87 2
228 80 0
229 81 0
230 37 4
231 161 7
232 42 0
233 162 6
234 265 1
235 61 3
236 22 4
237 167 4
238 22 0
239 90 6
240 47 4
241 22 2
242 32 0
243 268 1
244 28 1
245 163 5
246 85 0
247 167 7
248 45 0
249 76 1
250 86 0
251 163 1
252 87 0
253 43 1
254 139 1
255 171 3
256 168 6
257 169 5
258 89 0
259 77 7
260 90 0
261 172 2
262 133 1
263 34 0
264 172 4
265 173 7
266 61 1
267 35 0
268 91 0
269 176 3
270 73 5
271 271 1
272 177 2
273 46 3
274 174 6
275 47 7
276 175 5
277 177 4
278 97 4
279 56 3
280 274 1
281 34 1
282 181 3
283 182 2
284 95 7
285 93 0
286 51 0
287 94 0
288 277 1
289 57 4
290 111 3
291 97 2
292 96 3
293 179 7
294 66 6
295 112 1
296 166 0
297 102 0
298 182 4
299 186 3
300 280 1
301 77 2
302 95 0
303 96 0
304 180 6
305 187 2
306 109 1
307 283 1
308 181 5
309 76 3
310 185 7
311 186 6
312 72 4
313 187 4
314 187 5
315 64 0
316 127 1
317 286 1
318 191 3
319 76 0
320 94 1
321 289 1
322 191 7
323 91 1
324 292 1
325 101 0
326 72 2
327 97 0
328 192 6
329 98 0
330 193 5
331 197 7
332 192 2
333 166 1
334 99 0
335 192 4
336 196 3
337 103 0
338 198 6
339 199 5
340 203 7
341 204 6
342 197 2
343 104 0
344 160 1
345 197 4
346 201 3
347 295 1
348 71 3
349 298 1
350 157 1
351 301 1
352 205 5
353 202 2
354 209 7
355 210 6
356 105 0
357 202 4
358 106 0
359 304 1
360 211 5
361 215 7
362 110 0
363 216 6
364 307 1
365 310 1
366 313 1
367 316 1
368 206 3
369 319 1
370 322 1
371 130 0
372 118 0
373 207 2
374 119 0
375 325 1
376 217 5
377 221 7
378 120 0
379 328 1
380 331 1
381 222 6
382 334 1
383 207 4
384 211 3
385 337 1
386 212 2
387 121 0
388 212 4
389 122 0
390 223 5
391 227 7
392 216 3
393 67 4
394 340 1
395 343 1
396 123 0
397 228 6
398 229 5
399 233 7
400 169 0
401 1 2
402 6 6
403 6 0
404 12 6
405 19 1
406 234 6
407 23 0
408 64 1
409 24 6
410 22 1
411 24 0
412 25 0
413 67 2
414 42 6
415 29 7
416 27 4
417 72 6
418 26 3
419 217 2
420 30 0
421 217 4
422 92 4
423 37 1
424 7 5
425 221 3
426 35 7
427 66 3
428 154 1
429 31 1
430 235 5
431 124 0
432 31 3
433 92 2
434 40 1
435 148 1
436 346 1
437 222 2
438 65 7
439 239 7
440 49 0
441 121 1
442 36 0
443 25 5
444 96 6
445 60 6
446 91 3
447 349 1
448 240 6
449 125 0
450 222 4
451 226 3
452 352 1
453 227 2
454 118 1
455 126 0
456 355 1
457 42 4
458 241 5
459 41 7
460 358 1
461 227 4
462 245 7
463 59 7
464 50 0
465 46 1
466 361 1
467 127 0
468 44 0
469 71 7
470 43 0
471 246 6
472 247 5
473 231 3
474 232 2
475 251 7
476 51 3
477 252 6
478 70 1
479 128 0
480 232 4
481 364 1
482 48 0
483 236 3
