DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_invdelay,8,11,3,FAIL,3,0.397833,CHECKER_PASS
hal_4type_invdelay,21,17,-4,PASS,4,0.108625,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_invdelay,31,23,-8,PASS,4,0.18875,CHECKER_PASS
arf_4type_invdelay,43,34,-9,PASS,4,0.5565,CHECKER_PASS
motion_vectors_dfg__7_4type_invdelay,25,30,5,FAIL,4,1.1135,CHECKER_PASS
ewf_4type_invdelay,61,45,-16,PASS,4,0.919917,CHECKER_PASS
feedback_points_dfg__7_4type_invdelay,30,39,9,FAIL,4,6.50692,CHECKER_PASS
write_bmp_header_dfg__7_4type_invdelay,28,66,38,FAIL,4,39.6964,CHECKER_PASS
interpolate_aux_dfg__12_4type_invdelay,34,70,36,FAIL,4,23.7627,CHECKER_PASS
matmul_dfg__3_4type_invdelay,43,71,28,FAIL,4,20.0679,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_invdelay,55,127,72,FAIL,4,90.564,CHECKER_PASS
invert_matrix_general_dfg__3_4type_invdelay,69,204,135,FAIL,4,577.602,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_invdelay,61,53,-8,PASS,4,3.17588,CHECKER_PASS
collapse_pyr_dfg__113_4type_invdelay,31,40,9,FAIL,4,3.76292,CHECKER_PASS
idctcol_dfg__3_4type_invdelay,67,82,15,FAIL,4,27.6753,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_invdelay,52,82,30,FAIL,4,31.9608,CHECKER_PASS
random1_4type_invdelay,60,184,124,FAIL,8,791.728,CHECKER_PASS
random2_4type_invdelay,63,357,294,FAIL,7,1423.64,CHECKER_PASS
random3_4type_invdelay,70,243,173,FAIL,8,1445.23,CHECKER_PASS
random4_4type_invdelay,54,187,133,FAIL,12,1022.79,CHECKER_PASS
random5_4type_invdelay,67,242,175,FAIL,12,2291.72,CHECKER_PASS
random6_4type_invdelay,61,217,156,FAIL,22,2777.87,CHECKER_PASS
random7_4type_invdelay,72,242,170,FAIL,20,4008.16,CHECKER_PASS
