DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.098459,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.147958,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,46,12,FAIL,4,0.448291,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,1.46675,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,56,17,FAIL,4,2.15287,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,1.35067,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,93,54,FAIL,4,17.3148,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,162,123,FAIL,4,89.8757,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,162,101,FAIL,4,66.602,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,175,112,FAIL,4,72.1653,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,305,220,FAIL,4,503.984,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,421,336,FAIL,5,1295.56,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,97,16,FAIL,4,8.6105,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,89,44,FAIL,4,13.4105,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,179,82,FAIL,4,73.8215,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,204,128,FAIL,4,127.582,CHECKER_PASS
random1_4type_uniform,91,456,365,FAIL,8,2953.24,CHECKER_PASS
random2_4type_uniform,85,312,227,FAIL,9,1864.15,CHECKER_PASS
random3_4type_uniform,109,614,505,FAIL,8,9488.18,CHECKER_PASS
random4_4type_uniform,81,242,161,FAIL,15,2972.68,CHECKER_PASS
random5_4type_uniform,88,310,222,FAIL,17,5694.67,CHECKER_PASS
random6_4type_uniform,91,459,368,FAIL,24,11112.0,CHECKER_PASS
random7_4type_uniform,99,511,412,FAIL,24,14252.4,CHECKER_PASS
