// The next line is the dfg name
random2_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 6 6 1
MUL 7 7 3
DIV 7 7 5
SQRT 7 7 6
actual latency 62
0 1 1
1 2 0
2 2 1
3 3 20
4 3 2
5 3 1
6 3 3
7 3 0
8 4 22
9 4 0
10 6 4
11 4 2
12 6 5
13 4 3
14 4 4
15 4 23
16 7 1
17 5 11
18 5 2
19 5 7
20 5 25
21 5 0
22 5 15
23 5 8
24 5 3
25 6 1
26 7 2
27 6 16
28 9 20
29 6 0
30 5 4
31 7 6
32 10 2
33 11 16
34 7 3
35 11 2
36 11 25
37 11 24
38 11 4
39 11 0
40 11 1
41 7 0
42 11 7
43 17 0
44 4 6
45 10 11
46 11 17
47 5 26
48 5 5
49 7 4
50 7 5
51 9 13
52 21 20
53 18 2
54 18 0
55 18 9
56 4 5
57 13 11
58 19 0
59 19 13
60 19 6
61 19 11
62 10 21
63 18 18
64 17 1
65 17 7
66 19 1
67 17 2
68 18 10
69 20 14
70 23 2
71 18 1
72 5 12
73 12 5
74 12 3
75 16 21
76 13 4
77 23 24
78 22 1
79 13 5
80 16 2
81 16 22
82 14 0
83 12 10
84 14 1
85 14 2
86 12 2
87 14 3
88 12 0
89 16 23
90 11 5
91 8 2
92 17 24
93 41 0
94 21 5
95 32 1
96 20 12
97 32 2
98 22 11
99 20 4
100 13 2
101 13 12
102 13 19
103 23 4
104 16 16
105 15 4
106 17 25
107 15 5
108 17 26
109 23 5
110 10 3
111 8 3
112 8 4
113 8 7
114 10 22
115 8 5
116 10 23
117 10 1
118 10 4
119 14 13
120 11 8
121 27 10
122 30 4
123 27 1
124 32 3
125 32 4
126 31 2
127 11 9
128 28 6
129 28 11
130 32 5
131 28 5
132 35 1
133 35 2
134 28 23
135 34 3
136 18 4
137 24 10
138 29 12
139 22 3
140 21 17
141 23 18
142 16 1
143 16 17
144 17 5
145 16 3
146 18 19
147 14 8
148 13 0
149 13 1
150 14 4
151 20 15
152 23 19
153 14 5
154 12 1
155 16 4
156 24 13
157 16 5
158 18 5
159 14 7
160 8 18
161 33 4
162 34 4
163 33 5
164 34 5
165 35 3
166 35 4
167 25 15
168 35 5
169 39 1
170 23 12
171 39 2
172 36 3
173 36 4
174 23 7
175 23 25
176 23 26
177 23 1
178 29 25
179 26 16
180 36 5
181 19 2
182 29 26
183 30 15
184 39 3
185 26 17
186 14 9
187 37 4
188 37 5
189 31 6
190 31 11
191 38 4
192 38 5
193 39 4
194 19 3
195 19 4
196 19 5
197 39 5
198 40 1
199 40 2
200 28 19
201 9 1
202 9 2
203 8 8
204 8 19
205 1 6
206 4 13
207 9 10
208 9 0
209 4 21
210 40 3
211 10 14
212 10 5
213 17 3
214 15 2
215 15 20
216 15 0
217 15 3
218 15 15
219 4 1
220 21 8
221 40 4
222 24 4
223 24 5
224 32 7
225 24 0
226 24 2
227 24 1
228 40 5
229 41 1
230 41 2
231 25 0
232 25 2
233 25 1
234 25 4
235 32 12
236 27 20
237 26 7
