// The next line is the dfg name
jpeg_fdct_islow_dfg__6_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 2 2 3
DIV 2 2 5
SQRT 2 2 6
actual latency 44
0 1 4
1 6 0
2 7 2
3 7 0
4 8 1
5 10 0
6 13 2
7 1 5
8 10 1
9 13 3
10 4 1
11 7 1
12 13 6
13 19 0
14 1 3
15 5 0
16 8 0
17 1 1
18 6 4
19 11 0
20 12 0
21 7 3
22 13 0
23 14 0
24 9 0
25 10 2
26 14 1
27 16 3
28 2 0
29 6 5
30 11 1
31 1 2
32 4 2
33 11 5
34 16 0
35 3 1
36 5 1
37 7 6
38 9 1
39 10 3
40 15 0
41 16 4
42 3 0
43 4 0
44 6 1
45 1 0
46 2 1
47 11 4
48 19 6
49 4 3
50 12 1
51 16 2
52 13 1
53 15 1
54 16 1
55 19 1
56 25 1
57 25 0
58 19 7
59 21 4
60 26 1
61 31 6
62 37 0
63 17 0
64 21 5
65 38 3
66 28 3
67 32 1
68 33 5
69 1 6
70 7 7
71 38 1
72 26 0
73 28 2
74 26 4
75 31 2
76 34 0
77 37 4
78 18 0
79 19 3
80 42 3
81 27 0
82 31 7
83 37 1
84 38 0
85 18 1
86 25 3
87 39 0
88 22 2
89 21 1
90 20 0
91 21 0
92 22 3
93 27 1
94 22 1
95 25 7
96 19 2
97 20 1
98 31 0
99 22 0
100 25 6
101 23 0
102 31 1
103 28 0
104 32 0
105 33 0
106 38 5
107 43 0
108 17 1
109 37 6
110 44 0
111 33 1
112 34 1
113 35 0
114 36 0
115 23 1
116 24 0
117 39 1
118 26 5
119 32 3
120 35 1
121 36 1
122 25 2
123 28 1
124 40 1
125 32 4
126 37 2
127 40 0
128 41 2
129 16 5
130 24 1
131 44 1
132 1 7
133 13 7
