// The next line is the dfg name
write_bmp_header_dfg__7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 2 2 3
DIV 4 4 5
SQRT 5 5 6
actual latency 53
0 1 5
1 6 0
2 1 7
3 7 2
4 1 4
5 6 3
6 11 0
7 16 3
8 1 1
9 4 0
10 7 11
11 16 6
12 21 4
13 7 10
14 26 4
15 21 3
16 28 1
17 1 8
18 31 0
19 24 0
20 26 3
21 11 6
22 31 1
23 21 0
24 22 0
25 1 9
26 23 0
27 11 5
28 7 8
29 16 2
30 7 7
31 13 0
32 13 2
33 16 1
34 7 0
35 11 3
36 1 2
37 16 0
38 8 0
39 12 0
40 18 0
41 19 7
42 13 9
43 21 5
44 1 0
45 2 0
46 34 2
47 37 9
48 43 4
49 20 0
50 48 9
51 1 10
52 11 4
53 22 2
54 25 7
55 16 4
56 31 2
57 1 3
58 7 1
59 10 1
60 14 0
61 3 0
62 16 5
63 6 5
64 13 8
65 19 2
66 25 1
67 25 0
68 28 10
69 4 2
70 10 0
71 37 1
72 17 0
73 40 10
74 5 0
75 34 1
76 37 8
77 43 3
78 26 5
79 48 8
80 1 6
81 6 4
82 13 7
83 19 1
84 7 9
85 22 1
86 25 2
87 28 9
88 34 4
89 39 7
90 19 0
91 45 7
92 1 11
93 10 2
94 6 6
95 13 1
96 15 0
97 37 2
98 40 11
99 4 1
100 9 0
101 28 2
102 31 3
103 21 6
104 26 8
105 32 7
