// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 504
0 246 2
1 27 0
2 28 0
3 29 0
4 251 0
5 361 2
6 24 0
7 391 3
8 397 2
9 402 1
10 405 1
11 55 1
12 211 3
13 307 3
14 403 3
15 493 3
16 112 1
17 385 3
18 391 0
19 392 2
20 402 2
21 145 3
22 171 2
23 231 2
24 236 0
25 157 3
26 163 1
27 166 0
28 295 3
29 301 2
30 325 3
31 331 0
32 332 0
33 333 0
34 334 1
35 346 2
36 351 0
37 271 2
38 439 3
39 445 2
40 51 2
41 101 2
42 223 3
43 236 2
44 91 2
45 146 2
46 176 2
47 241 2
48 246 1
49 67 1
50 206 2
51 211 0
52 251 2
53 256 1
54 445 3
55 136 1
56 139 0
57 451 2
58 103 3
59 109 1
60 199 3
61 211 2
62 58 1
63 64 1
64 186 2
65 191 1
66 373 3
67 70 1
68 216 2
69 256 2
70 261 1
71 379 1
72 382 1
73 475 3
74 397 3
75 481 3
76 487 0
77 191 2
78 196 0
79 197 0
80 198 0
81 61 3
82 139 3
83 145 1
84 265 3
85 271 1
86 82 1
87 88 1
88 97 1
89 115 1
90 276 2
91 311 2
92 25 0
93 409 3
94 499 3
95 9 0
96 25 1
97 86 2
98 79 3
99 85 1
100 88 0
101 136 2
102 21 2
103 34 1
104 37 0
105 37 3
106 73 3
107 79 0
108 151 3
109 247 3
110 1 3
111 13 3
112 19 1
113 7 3
114 16 2
115 21 0
116 43 3
117 1 0
118 6 2
119 11 0
120 7 1
121 10 1
122 13 1
123 16 0
124 85 3
125 1 1
126 49 3
127 56 2
128 2 0
129 3 0
130 67 3
131 73 1
132 25 3
133 31 2
134 36 2
135 10 0
136 12 0
137 28 1
138 43 1
139 76 0
140 19 3
141 26 2
142 31 1
143 4 0
144 5 0
145 6 0
146 127 3
147 31 3
148 41 2
149 109 3
150 4 1
151 55 3
152 115 3
153 121 0
154 181 3
155 49 1
156 52 0
157 141 2
158 18 0
159 19 0
160 61 1
161 253 3
162 20 0
163 91 1
164 94 0
165 81 2
166 131 2
167 235 3
168 241 0
169 259 0
170 13 0
171 37 1
172 40 1
173 8 0
174 22 1
175 71 2
176 116 2
177 66 2
178 76 1
179 79 1
180 14 0
181 96 2
182 103 1
183 106 1
184 122 0
185 61 2
186 163 3
187 271 3
188 281 2
189 156 2
190 289 3
191 295 1
192 298 1
193 301 1
194 118 1
195 286 2
196 291 0
197 292 0
198 304 1
199 321 2
200 427 3
201 433 0
202 434 2
203 205 3
204 211 1
205 214 1
206 355 3
207 100 1
208 121 1
209 124 1
210 130 1
211 361 0
212 94 1
213 97 0
214 361 3
215 367 0
216 368 2
217 373 0
218 374 2
219 139 1
220 148 1
221 385 1
222 15 0
223 106 2
224 161 2
225 221 2
226 91 3
227 111 2
228 166 2
229 226 2
230 266 2
231 126 2
232 131 0
233 259 3
234 349 3
235 356 2
236 487 3
237 336 2
238 341 0
239 493 0
240 11 2
241 46 2
242 52 1
243 175 3
244 1 2
245 16 1
246 97 3
247 169 3
248 283 3
249 17 0
250 151 2
251 277 3
252 283 0
253 379 3
254 463 3
255 469 1
256 291 2
257 469 3
258 475 1
259 181 2
260 186 0
261 319 3
262 415 3
263 241 3
264 331 3
265 337 1
266 341 2
267 421 0
268 133 1
269 136 0
270 137 0
271 316 2
272 422 1
273 425 1
274 434 1
275 30 0
276 351 2
277 437 0
278 306 2
279 311 0
280 314 1
281 317 0
282 127 1
283 130 0
284 421 3
285 427 0
286 428 1
287 26 0
288 296 2
289 326 2
290 334 0
291 431 1
292 437 1
293 142 1
294 151 1
295 440 0
296 7 0
297 121 3
298 187 3
299 196 2
300 46 1
301 49 0
302 121 2
303 229 3
304 337 3
305 133 3
306 217 3
307 313 3
308 319 1
309 343 0
310 433 3
311 439 2
312 331 2
313 340 1
314 444 0
315 22 0
316 23 0
317 261 2
318 266 0
319 76 2
320 193 3
321 201 2
322 343 3
323 349 0
324 301 3
325 307 1
326 310 0
327 311 1
328 350 0
329 451 3
330 367 3
331 457 3
332 463 2
