// The next line is the dfg name
random6_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 2718
0 1 1
1 4 0
2 19 3
3 49 1
4 1626 2
5 37 0
6 33 0
7 651 2
8 25 0
9 976 1
10 589 3
11 29 0
12 979 1
13 31 2
14 283 1
15 1631 2
16 583 3
17 595 0
18 1636 2
19 1951 3
20 76 2
21 73 1
22 30 0
23 415 1
24 649 3
25 625 3
26 1957 3
27 37 3
28 441 2
29 45 0
30 91 3
31 601 2
32 54 0
33 259 3
34 106 2
35 190 1
36 1641 2
37 751 2
38 1646 2
39 1651 2
40 81 0
41 141 2
42 84 0
43 86 0
44 529 3
45 1656 2
46 1963 3
47 1969 3
48 229 3
49 1661 2
50 82 1
51 86 2
52 136 1
53 769 3
54 403 3
55 982 1
56 1666 2
57 211 3
58 985 1
59 115 1
60 988 1
61 439 1
62 445 3
63 361 2
64 112 1
65 111 0
66 1671 2
67 286 0
68 193 1
69 991 1
70 286 2
71 178 1
72 145 3
73 1676 2
74 87 0
75 89 0
76 1681 2
77 994 1
78 115 0
79 726 2
80 997 1
81 775 3
82 1975 3
83 1000 1
84 406 2
85 205 3
86 1686 2
87 1981 3
88 1003 1
89 1691 2
90 521 2
91 265 0
92 1696 2
93 266 0
94 1987 3
95 195 0
96 1993 3
97 1999 3
98 1701 2
99 194 0
100 1006 1
101 204 0
102 409 1
103 1706 2
104 151 0
105 457 3
106 2005 3
107 160 1
108 541 3
109 1009 1
110 1711 2
111 2011 3
112 446 0
113 1012 1
114 1716 2
115 2017 3
116 147 0
117 148 1
118 427 3
119 1015 1
120 289 3
121 146 0
122 149 0
123 199 1
124 1721 2
125 205 0
126 197 0
127 1726 2
128 2023 3
129 198 0
130 1731 2
131 1018 1
132 206 0
133 292 0
134 403 1
135 291 0
136 295 1
137 2029 3
138 251 2
139 146 2
140 256 1
141 211 2
142 1021 1
143 2035 3
144 416 2
145 2041 3
146 181 0
147 1736 2
148 2047 3
149 1024 1
150 2053 3
151 1741 2
152 184 0
153 1027 1
154 2059 3
155 182 0
156 1746 2
157 2065 3
158 1751 2
159 1030 1
160 756 0
161 2071 3
162 2077 3
163 2083 3
164 2089 3
165 2095 3
166 310 1
167 1033 1
168 164 0
169 1036 1
170 2101 3
171 2107 3
172 163 0
173 165 0
174 1756 2
175 1039 1
176 1042 1
177 366 0
178 2113 3
179 2119 3
180 367 0
181 1761 2
182 1766 2
183 262 1
184 527 0
185 1045 1
186 526 1
187 528 0
188 526 0
189 183 0
190 185 0
191 1048 1
192 1771 2
193 1776 2
194 731 0
195 1781 2
196 2125 3
197 1786 2
198 1791 2
199 2131 3
200 121 1
201 1051 1
202 2137 3
203 140 0
204 643 3
205 130 0
206 1054 1
207 1057 1
208 1796 2
209 1801 2
210 2143 3
211 2149 3
212 1060 1
213 386 2
214 1063 1
215 1066 1
216 2155 3
217 421 0
218 2161 3
219 1069 1
220 1072 1
221 422 0
222 217 0
223 1075 1
224 506 2
225 1806 2
226 1811 2
227 216 0
228 1078 1
229 218 0
230 1816 2
231 1081 1
232 124 0
233 2167 3
234 2173 3
235 1084 1
236 1087 1
237 2179 3
238 355 3
239 1821 2
240 1090 1
241 127 0
242 2185 3
243 1826 2
244 412 0
245 413 0
246 414 0
247 2191 3
248 2197 3
249 2203 3
250 1093 1
251 2209 3
252 2215 3
253 1096 1
254 2221 3
255 411 0
256 186 0
257 2227 3
258 187 0
259 1099 1
260 1102 1
261 268 1
262 1831 2
263 188 0
264 2233 3
265 2239 3
266 1836 2
267 1105 1
268 2245 3
269 2251 3
270 1108 1
271 2257 3
272 362 0
273 363 0
274 1841 2
275 2263 3
276 207 0
277 208 0
278 2269 3
279 364 0
280 267 0
281 529 0
282 1111 1
283 391 0
284 1846 2
285 2275 3
286 2281 3
287 2287 3
288 2293 3
289 152 0
290 442 0
291 1851 2
292 1856 2
293 1861 2
294 1114 1
295 1866 2
296 268 0
297 2299 3
298 1871 2
