// The next line is the dfg name
random7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 6 6 1
MUL 7 7 3
DIV 7 7 5
SQRT 7 7 6
actual latency 198
0 1 1
1 2 5
2 9 5
3 2 1
4 4 6
5 3 25
6 45 0
7 45 1
8 3 14
9 61 3
10 3 1
11 3 12
12 3 22
13 177 0
14 52 2
15 9 1
16 79 16
17 48 15
18 68 1
19 32 8
20 9 18
21 26 4
22 68 2
23 14 2
24 16 6
25 4 2
26 26 8
27 5 4
28 5 8
29 7 3
30 9 3
31 9 11
32 115 6
33 40 2
34 68 3
35 53 5
36 68 4
37 22 0
38 8 2
39 16 2
40 10 3
41 9 10
42 24 17
43 68 5
44 10 4
45 69 1
46 11 3
47 57 23
48 67 0
49 69 2
50 58 26
51 68 15
52 62 8
53 11 7
54 62 9
55 10 1
56 69 3
57 62 20
58 12 11
59 16 3
60 6 5
61 6 3
62 8 15
63 69 17
64 42 0
65 32 3
66 63 11
67 43 0
68 50 0
69 38 7
70 14 9
71 62 21
72 63 12
73 39 16
74 58 6
75 14 8
76 69 4
77 14 21
78 43 6
79 13 3
80 48 5
81 39 17
82 36 10
83 69 5
84 16 1
85 70 1
86 8 8
87 40 26
88 49 2
89 57 22
90 70 2
91 70 3
92 12 5
93 42 4
94 12 1
95 66 0
96 70 4
97 48 0
98 65 0
99 65 8
100 65 9
101 70 5
102 66 11
103 71 1
104 71 2
105 22 2
106 15 3
107 22 1
108 71 3
109 66 12
110 57 10
111 56 7
112 20 5
113 71 4
114 32 9
115 71 5
116 68 8
117 69 18
118 39 4
119 73 15
120 74 17
121 72 1
122 8 0
123 68 9
124 33 25
125 26 2
126 69 11
127 74 18
128 72 2
129 44 1
130 34 5
131 64 0
132 63 22
133 72 3
134 72 4
135 9 17
136 72 5
137 73 1
138 73 2
139 63 23
140 73 3
141 33 14
142 63 24
143 52 26
144 15 24
145 78 15
146 63 25
147 21 4
148 73 4
149 17 9
150 37 5
151 33 12
152 73 5
153 74 1
154 17 5
155 74 2
