// The next line is the dfg name
random7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 6 6 3
DIV 11 11 5
SQRT 13 13 6
actual latency 268
0 1 8
1 6 4
2 83 7
3 6 15
4 19 20
5 28 23
6 165 4
7 18 1
8 29 25
9 11 6
10 110 1
11 11 15
12 14 26
13 9 0
14 20 7
15 161 6
16 27 31
17 20 30
18 20 1
19 20 12
20 20 29
21 21 14
22 27 0
23 161 7
24 36 15
25 181 1
26 164 16
27 188 0
28 184 16
29 183 1
30 182 5
31 182 22
32 25 12
33 36 1
34 27 4
35 25 2
36 25 13
37 186 4
38 184 0
39 6 3
40 188 6
41 21 15
42 188 21
43 41 0
44 186 1
45 186 3
46 188 1
47 185 19
48 186 0
49 185 1
50 185 31
51 187 20
52 194 17
53 164 21
54 164 23
55 164 0
56 164 5
57 164 26
58 185 18
59 189 12
60 197 6
61 215 7
62 218 21
63 218 22
64 224 5
65 252 1
66 224 13
67 226 1
68 226 0
69 224 21
70 224 20
71 226 23
72 171 24
73 170 30
74 170 22
75 170 18
76 170 6
77 170 21
78 199 15
79 193 1
80 218 7
81 200 20
82 200 29
83 201 1
84 202 0
85 203 7
86 201 9
87 194 21
88 164 12
89 194 20
90 194 6
91 194 14
92 188 5
93 93 3
94 197 1
95 26 14
96 27 1
97 33 1
98 172 0
99 26 15
100 226 29
101 203 6
102 34 10
103 191 6
104 191 5
105 191 9
106 192 4
107 197 7
108 191 0
109 204 31
110 228 8
111 230 18
112 194 7
113 190 0
114 199 17
115 190 2
116 194 13
117 190 24
118 193 0
119 189 26
120 189 28
121 189 3
122 235 2
123 233 8
124 230 20
125 218 6
126 30 13
127 26 29
128 32 7
129 34 0
130 99 3
131 32 1
132 170 29
133 238 0
134 238 2
135 238 29
136 238 1
137 239 7
138 239 0
139 240 25
140 239 1
141 206 22
142 210 27
143 206 20
144 206 21
145 245 26
146 246 24
147 212 7
148 24 3
149 86 8
150 154 2
151 107 18
152 87 4
153 88 2
154 86 1
155 86 0
156 213 8
157 235 0
158 225 30
159 223 8
160 187 2
161 14 0
162 14 5
163 198 11
164 199 0
165 201 4
166 202 2
167 198 25
168 198 27
169 199 12
170 199 13
171 210 25
172 209 17
173 213 11
174 214 13
175 209 5
176 209 16
177 209 7
178 202 1
179 201 3
180 200 1
181 206 7
182 209 30
183 208 8
184 208 0
185 87 20
186 176 22
187 180 1
188 176 21
189 176 0
190 176 1
191 176 23
192 180 3
193 178 0
194 97 16
195 98 0
196 99 11
197 241 1
198 215 18
199 219 15
200 215 5
201 215 0
202 215 6
203 215 1
204 254 21
205 254 22
206 253 8
207 254 27
208 212 20
209 238 23
210 91 27
211 92 18
212 94 12
213 91 25
214 137 7
215 93 0
216 218 11
217 216 3
218 175 20
219 175 0
220 199 14
221 217 2
222 226 2
223 178 1
224 176 28
225 229 13
226 230 22
227 233 19
228 229 14
229 229 15
230 232 1
231 98 1
232 244 23
233 218 5
234 158 5
235 157 2
236 157 21
237 157 11
238 157 12
239 158 6
240 157 22
241 244 0
242 31 1
243 189 0
244 189 29
245 189 14
246 189 15
247 189 16
248 190 25
249 190 27
250 181 9
251 181 2
252 181 20
253 143 6
254 142 10
255 143 7
256 144 4
257 145 2
258 144 27
259 144 28
260 146 6
261 219 14
262 216 24
263 216 0
264 194 22
265 195 0
266 195 3
267 195 1
268 196 0
269 197 5
270 195 28
271 195 4
272 195 18
273 176 5
274 189 1
275 225 18
276 189 17
277 190 1
278 192 0
279 179 12
280 179 0
281 179 5
282 179 6
283 203 10
284 227 7
285 250 0
286 250 31
287 250 29
288 250 1
289 250 3
290 250 12
291 250 11
292 250 4
293 250 5
294 170 7
295 236 5
296 220 23
297 211 1
298 102 1
299 102 22
300 102 10
301 103 0
302 102 15
303 102 23
304 103 1
305 102 26
306 224 16
307 200 18
308 200 5
309 200 22
310 203 8
311 239 19
312 219 30
313 221 5
314 219 1
315 221 6
316 221 0
317 222 24
318 221 7
319 222 3
320 233 0
321 233 1
322 233 5
323 234 0
324 233 6
325 161 0
326 161 1
327 160 2
328 228 4
329 229 16
330 227 1
331 229 17
332 227 6
333 28 2
334 194 23
335 194 5
336 194 12
337 256 3
338 256 6
339 256 29
340 256 31
341 203 11
342 200 6
343 200 0
344 208 10
345 200 7
346 35 12
347 169 0
348 233 10
349 242 9
350 176 26
351 177 0
352 176 6
353 173 7
354 174 3
355 204 12
