// The next line is the dfg name
random6_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 13 13 1
MUL 13 13 3
DIV 14 14 5
SQRT 14 14 6
actual latency 87
0 1 0
1 2 0
2 3 14
3 6 5
4 56 21
5 6 9
6 6 6
7 28 15
8 6 2
9 76 0
10 6 31
11 6 3
12 33 1
13 7 13
14 21 9
15 32 22
16 11 34
17 23 6
18 33 2
19 25 52
20 7 3
21 7 6
22 7 2
23 29 7
24 10 19
25 21 34
26 34 27
27 11 44
28 7 19
29 27 3
30 8 41
31 10 20
32 33 3
33 9 42
34 8 22
35 9 8
36 33 4
37 26 24
38 32 23
39 33 5
40 8 6
41 8 23
42 32 6
43 32 7
44 7 18
45 32 24
46 32 36
47 26 41
48 7 38
49 32 25
50 9 3
51 17 21
52 17 8
53 22 38
54 17 35
55 32 8
56 32 9
57 14 41
58 32 10
59 11 4
60 32 11
61 25 12
62 17 38
63 11 25
64 11 2
65 22 8
66 35 22
67 32 12
68 24 10
69 33 6
70 10 6
71 10 5
72 11 26
73 33 7
74 33 8
75 33 9
76 35 23
77 33 10
78 12 2
79 31 0
80 33 11
81 22 39
82 27 42
83 33 12
84 20 24
85 15 28
86 34 1
87 34 17
88 34 2
89 34 18
90 23 24
91 34 3
92 34 19
93 34 4
94 29 43
95 34 5
96 32 37
97 29 44
98 34 6
99 21 5
100 34 7
101 34 8
102 32 0
103 34 20
104 34 9
105 16 33
106 29 45
107 16 3
108 16 17
109 34 10
110 35 24
111 30 46
112 34 11
113 34 12
114 35 25
115 32 38
116 38 1
117 11 3
118 13 20
119 38 2
120 11 30
121 11 11
122 35 3
123 13 12
124 37 15
125 35 4
126 30 2
127 37 16
128 37 17
129 30 3
130 37 18
131 35 5
132 35 6
133 35 7
134 29 2
135 11 9
136 16 8
137 31 32
138 13 15
139 20 21
140 16 4
141 23 3
142 35 8
143 30 47
144 18 7
145 31 33
146 11 8
147 35 9
148 30 48
149 35 10
150 31 34
151 37 19
152 23 11
153 35 11
154 30 49
155 12 10
156 37 20
157 30 50
158 35 12
159 37 3
160 36 4
161 30 51
162 31 40
163 32 39
164 31 52
165 31 53
166 23 10
167 36 5
168 36 6
169 36 7
170 35 28
171 36 26
172 17 7
173 36 8
174 38 22
175 36 9
176 36 10
177 36 11
178 36 29
179 36 30
180 36 12
181 38 23
182 37 4
183 18 5
184 37 5
185 37 6
186 28 2
187 37 7
188 27 1
189 13 11
190 37 8
191 37 9
192 38 24
193 38 25
194 37 10
195 40 15
196 36 31
197 40 16
198 37 11
199 36 32
200 12 8
201 37 12
202 40 17
203 38 3
204 12 50
205 27 2
206 38 4
207 38 5
208 40 18
209 40 19
210 32 41
211 33 42
212 38 6
213 20 23
214 38 7
215 38 8
216 36 33
217 38 9
218 35 43
219 38 10
220 38 11
221 38 12
222 39 1
223 39 2
224 25 16
225 40 20
226 41 22
227 25 10
228 39 3
229 39 4
230 39 5
231 39 6
232 13 6
233 36 34
234 37 35
235 39 7
236 39 8
237 35 44
238 14 23
239 39 9
240 39 10
241 16 12
242 35 45
243 41 23
244 39 11
245 39 12
246 40 1
247 37 36
248 36 46
249 41 24
250 40 2
251 37 37
252 36 47
253 40 3
254 37 38
255 40 4
256 40 5
257 36 48
