// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 2 2 3
DIV 3 3 5
SQRT 4 4 6
actual latency 146
0 116 3
1 1 0
2 2 0
3 4 0
4 122 0
5 128 5
6 46 0
7 55 9
8 61 5
9 124 1
10 127 2
11 91 2
12 98 9
13 104 6
14 127 7
15 133 7
16 82 2
17 85 6
18 93 0
19 127 4
20 132 4
21 7 9
22 16 4
23 21 5
24 26 0
25 7 8
26 34 2
27 38 0
28 43 7
29 51 3
30 1 6
31 8 0
32 12 0
33 19 0
34 58 1
35 61 3
36 121 0
37 111 5
38 117 6
39 123 5
40 101 4
41 106 4
42 111 6
43 117 4
44 71 4
45 76 5
46 91 3
47 96 5
48 130 2
49 76 2
50 81 5
51 88 0
52 106 5
53 133 1
54 136 9
55 25 2
56 29 0
57 142 4
58 19 9
59 67 2
60 73 7
61 81 3
62 43 2
63 52 1
64 56 5
65 61 2
66 86 7
67 46 1
68 51 4
69 56 3
70 61 1
71 100 1
72 103 1
73 121 8
74 43 8
75 49 8
76 128 0
77 11 5
78 21 0
79 33 0
80 56 0
81 43 9
82 61 9
83 88 2
84 97 6
85 103 2
86 79 1
87 85 2
88 91 1
89 106 2
90 111 3
91 126 3
92 58 0
93 79 7
94 131 6
95 42 0
96 73 2
97 76 4
98 7 7
99 37 2
100 40 0
101 81 4
102 16 5
103 46 2
104 49 0
105 19 8
106 25 7
107 35 0
108 55 6
109 86 9
110 31 8
111 37 8
112 79 2
113 25 8
114 36 5
115 53 0
116 82 8
117 45 0
118 46 3
119 51 0
120 58 2
121 64 2
122 76 1
123 79 0
124 88 8
125 64 1
126 67 7
127 76 3
128 34 0
129 47 0
130 49 9
131 82 1
132 13 8
133 26 5
134 31 4
135 30 0
136 36 0
137 70 2
138 73 1
139 85 0
140 13 9
141 31 5
142 55 1
143 32 0
144 39 0
145 52 0
146 61 7
147 13 7
148 26 4
149 31 6
150 55 2
151 61 6
152 67 6
153 73 0
154 79 6
155 19 1
156 24 0
157 26 3
158 16 0
159 20 0
160 34 1
161 37 6
162 9 0
163 10 2
164 13 0
165 6 5
166 11 3
167 19 6
168 25 0
169 43 0
170 28 0
171 40 2
172 43 1
173 31 0
174 49 2
175 56 4
176 61 4
177 11 4
178 22 2
179 28 2
180 27 0
181 31 3
182 37 1
183 40 1
184 66 0
185 101 5
186 106 7
187 112 7
188 118 5
189 36 4
190 43 6
191 49 1
192 85 1
193 124 2
194 31 2
195 36 3
196 41 0
197 87 0
198 130 1
199 133 5
200 31 9
201 37 0
202 138 3
203 1 8
204 28 1
205 31 1
206 49 7
207 7 2
208 13 2
209 16 1
210 67 1
211 70 0
212 16 2
213 22 0
214 25 6
215 95 0
216 96 3
217 101 0
218 122 4
219 22 1
220 25 1
221 127 1
222 54 0
223 71 5
224 91 4
225 96 4
226 37 9
227 46 4
228 51 5
229 71 3
230 101 3
231 41 4
232 57 0
233 67 8
234 92 7
235 106 3
236 121 7
237 1 3
238 6 0
239 127 0
240 41 5
241 46 5
242 88 1
243 92 9
244 91 5
245 106 1
246 109 8
247 115 8
248 122 9
249 48 0
250 66 5
251 73 8
252 92 0
253 128 8
254 134 8
255 140 1
256 111 4
257 116 9
258 143 1
259 6 4
260 18 0
261 19 7
262 49 6
263 1 7
264 7 6
265 13 1
266 86 3
267 91 0
268 1 2
269 5 0
270 14 0
271 86 4
272 94 1
273 97 1
274 121 1
275 3 0
276 6 3
277 124 0
278 1 4
279 7 0
280 10 1
281 44 0
282 4 2
283 10 0
284 13 6
285 67 0
286 70 1
287 15 0
288 16 3
289 21 3
290 94 0
291 97 2
292 121 2
293 1 1
294 4 1
295 125 0
296 50 0
297 55 8
298 61 8
299 86 5
300 52 2
301 55 0
302 66 4
303 73 6
304 91 6
305 25 9
306 31 7
307 37 7
308 94 2
309 97 0
310 98 7
311 121 3
312 1 5
313 7 1
314 126 0
315 11 0
316 17 0
317 21 4
318 86 0
319 41 3
320 55 7
321 66 3
322 94 8
323 100 0
324 1 9
325 19 2
326 23 0
327 100 2
328 103 0
329 123 6
330 67 9
331 73 9
332 131 3
