DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.116375,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.172084,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,32,-2,PASS,4,0.416459,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,1.0025,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,51,12,FAIL,4,2.292,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,1.39858,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,85,46,FAIL,4,17.2289,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,162,123,FAIL,4,91.7505,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,162,101,FAIL,4,75.2467,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,168,105,FAIL,4,77.5913,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,300,215,FAIL,4,426.043,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,504,419,FAIL,4,2090.13,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,92,11,FAIL,4,9.25854,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,87,42,FAIL,4,11.5651,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,174,77,FAIL,4,79.7423,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,204,128,FAIL,4,136.197,CHECKER_PASS
random1_4type_uniform,91,906,815,FAIL,4,12328.5,CHECKER_PASS
random2_4type_uniform,85,912,827,FAIL,4,12815.1,CHECKER_PASS
random3_4type_uniform,109,1212,1103,FAIL,4,30097.3,CHECKER_PASS
random4_4type_uniform,81,1135,1054,FAIL,5,28306.6,CHECKER_PASS
random5_4type_uniform,88,907,819,FAIL,6,31986.0,CHECKER_PASS
random6_4type_uniform,91,1359,1268,FAIL,7,95774.7,CHECKER_PASS
random7_4type_uniform,99,1503,1404,FAIL,7,130778.0,CHECKER_PASS
