DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.310166,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.149583,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,46,12,FAIL,4,0.448292,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,2.03371,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,56,17,FAIL,4,2.59204,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,1.28196,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,93,54,FAIL,4,18.0282,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,162,123,FAIL,4,91.1161,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,162,101,FAIL,4,65.7752,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,175,112,FAIL,4,109.57,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,305,220,FAIL,4,598.371,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,504,419,FAIL,4,2303.94,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,97,16,FAIL,4,8.58779,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,89,44,FAIL,4,13.5037,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,179,82,FAIL,4,74.505,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,204,128,FAIL,4,127.667,CHECKER_PASS
random1_4type_uniform,91,906,815,FAIL,4,11942.1,CHECKER_PASS
random2_4type_uniform,85,912,827,FAIL,4,12225.6,CHECKER_PASS
random3_4type_uniform,109,1212,1103,FAIL,4,28544.8,CHECKER_PASS
random4_4type_uniform,81,1142,1061,FAIL,5,26136.3,CHECKER_PASS
random5_4type_uniform,88,927,839,FAIL,6,30241.9,CHECKER_PASS
random6_4type_uniform,91,1359,1268,FAIL,7,85922.6,CHECKER_PASS
random7_4type_uniform,99,1512,1413,FAIL,7,119118.0,CHECKER_PASS
