DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_invdelay,8,11,3,FAIL,3,0.296125,CHECKER_PASS
hal_4type_invdelay,21,17,-4,PASS,4,0.120209,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_invdelay,31,23,-8,PASS,4,0.222584,CHECKER_PASS
arf_4type_invdelay,43,34,-9,PASS,4,0.613125,CHECKER_PASS
motion_vectors_dfg__7_4type_invdelay,25,30,5,FAIL,4,1.56604,CHECKER_PASS
ewf_4type_invdelay,61,45,-16,PASS,4,0.993541,CHECKER_PASS
feedback_points_dfg__7_4type_invdelay,30,39,9,FAIL,4,4.35854,CHECKER_PASS
write_bmp_header_dfg__7_4type_invdelay,28,66,38,FAIL,4,25.7923,CHECKER_PASS
interpolate_aux_dfg__12_4type_invdelay,34,69,35,FAIL,4,27.8225,CHECKER_PASS
matmul_dfg__3_4type_invdelay,43,71,28,FAIL,4,23.1888,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_invdelay,55,122,67,FAIL,4,219.504,CHECKER_PASS
invert_matrix_general_dfg__3_4type_invdelay,69,200,131,FAIL,4,432.451,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_invdelay,61,53,-8,PASS,4,2.89358,CHECKER_PASS
collapse_pyr_dfg__113_4type_invdelay,31,35,4,FAIL,4,3.48738,CHECKER_PASS
idctcol_dfg__3_4type_invdelay,67,74,7,FAIL,4,19.0416,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_invdelay,52,81,29,FAIL,4,33.7807,CHECKER_PASS
random1_4type_invdelay,60,362,302,FAIL,4,2258.3,CHECKER_PASS
random2_4type_invdelay,63,363,300,FAIL,4,2289.82,CHECKER_PASS
random3_4type_invdelay,70,477,407,FAIL,4,5197.52,CHECKER_PASS
random4_4type_invdelay,54,536,482,FAIL,4,7369.88,CHECKER_PASS
random5_4type_invdelay,67,712,645,FAIL,4,16975.0,CHECKER_PASS
random6_4type_invdelay,61,1066,1005,FAIL,6,42196.8,CHECKER_PASS
random7_4type_invdelay,72,1186,1114,FAIL,4,75092.5,CHECKER_PASS
