DFG_Name,Target_Latency(FALLS),Actual_Latency(Project),Delta,Status,FUs_Used,Runtime_ms,Checker_Status
example_4type_uniform,8,6,-2,PASS,2,0.12025,CHECKER_PASS
hal_4type_uniform,22,21,-1,PASS,4,0.187166,CHECKER_PASS
horner_bezier_surf_dfg__12_4type_uniform,34,32,-2,PASS,4,0.437,CHECKER_PASS
arf_4type_uniform,57,46,-11,PASS,4,1.058,CHECKER_PASS
motion_vectors_dfg__7_4type_uniform,39,51,12,FAIL,4,2.41779,CHECKER_PASS
ewf_4type_uniform,97,72,-25,PASS,4,1.46513,CHECKER_PASS
feedback_points_dfg__7_4type_uniform,39,65,26,FAIL,5,7.4435,CHECKER_PASS
write_bmp_header_dfg__7_4type_uniform,39,78,39,FAIL,9,24.9819,CHECKER_PASS
interpolate_aux_dfg__12_4type_uniform,61,84,23,FAIL,6,27.773,CHECKER_PASS
matmul_dfg__3_4type_uniform,63,86,23,FAIL,6,27.4169,CHECKER_PASS
smooth_color_z_triangle_dfg__31_4type_uniform,85,147,62,FAIL,8,117.652,CHECKER_PASS
invert_matrix_general_dfg__3_4type_uniform,85,126,41,FAIL,13,191.94,CHECKER_PASS
h2v2_smooth_downsample_dfg__6_4type_uniform,81,92,11,FAIL,4,8.86238,CHECKER_PASS
collapse_pyr_dfg__113_4type_uniform,45,70,25,FAIL,5,7.28025,CHECKER_PASS
idctcol_dfg__3_4type_uniform,97,174,77,FAIL,4,80.8179,CHECKER_PASS
jpeg_fdct_islow_dfg__6_4type_uniform,76,102,26,FAIL,6,53.0659,CHECKER_PASS
random1_4type_uniform,91,159,68,FAIL,25,479.529,CHECKER_PASS
random2_4type_uniform,85,158,73,FAIL,27,464.237,CHECKER_PASS
random3_4type_uniform,109,203,94,FAIL,25,1073.44,CHECKER_PASS
random4_4type_uniform,81,90,9,FAIL,45,363.153,CHECKER_PASS
random5_4type_uniform,88,105,17,FAIL,52,826.255,CHECKER_PASS
random6_4type_uniform,91,101,10,FAIL,75,1050.25,CHECKER_PASS
random7_4type_uniform,99,110,11,FAIL,75,1256.14,CHECKER_PASS
