// The next line is the dfg name
invert_matrix_general_dfg__3_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 199
0 109 1
1 138 0
2 152 0
3 155 0
4 171 0
5 186 0
6 99 0
7 146 2
8 163 1
9 172 0
10 187 0
11 62 0
12 76 1
13 96 2
14 181 3
15 187 1
16 101 0
17 151 2
18 156 0
19 172 1
20 188 0
21 97 1
22 100 0
23 115 1
24 120 0
25 91 3
26 97 0
27 98 0
28 126 2
29 142 1
30 157 3
31 163 0
32 164 0
33 165 0
34 167 0
35 169 0
36 173 0
37 136 1
38 176 2
39 189 0
40 56 0
41 61 1
42 121 3
43 127 0
44 43 1
45 67 1
46 85 1
47 103 1
48 128 0
49 85 0
50 90 0
51 102 0
52 112 0
53 129 0
54 166 2
55 145 0
56 153 0
57 184 1
58 31 2
59 47 0
60 61 3
61 88 1
62 69 0
63 72 0
64 74 0
65 79 0
66 106 2
67 91 0
68 104 0
69 113 0
70 116 0
71 122 0
72 130 0
73 181 2
74 131 2
75 193 3
76 199 0
77 73 1
78 76 0
79 80 0
80 86 0
81 25 3
82 37 3
83 66 0
84 76 2
85 92 0
86 75 0
87 81 0
88 87 0
89 93 0
90 118 1
91 139 1
92 94 0
93 163 3
94 191 2
95 19 0
96 28 0
97 34 1
98 36 2
99 41 0
100 48 0
101 55 1
102 1 1
103 20 0
104 29 0
105 6 2
106 26 2
107 31 0
108 43 3
109 115 3
110 1 3
111 7 3
112 13 0
113 1 2
114 6 0
115 7 0
116 19 3
117 1 0
118 4 1
119 9 0
120 4 0
121 8 0
122 10 0
123 11 0
124 41 2
125 2 0
126 11 2
127 16 1
128 3 0
129 5 0
130 31 3
131 38 0
132 13 3
133 19 1
134 25 0
135 14 0
136 21 0
137 24 0
138 37 0
139 39 0
140 21 2
141 28 1
142 40 0
143 22 0
144 30 0
145 46 0
146 51 2
147 16 2
148 22 1
149 49 3
150 12 0
151 13 1
152 55 3
153 67 0
154 79 1
155 49 0
156 55 0
157 59 0
158 50 0
159 58 0
160 60 0
161 103 3
162 70 0
163 73 0
164 77 0
165 45 0
166 46 1
167 61 2
168 84 0
169 109 0
170 18 0
171 27 0
172 36 0
173 17 0
174 26 0
175 35 0
176 37 1
177 34 0
178 44 0
179 51 0
180 16 0
181 25 1
182 52 0
183 57 0
184 61 0
185 53 0
186 79 3
187 139 3
188 145 1
189 91 1
190 111 2
191 123 0
192 131 0
193 148 0
194 105 0
195 121 1
196 132 0
197 136 0
198 149 0
199 154 0
200 175 3
201 181 0
202 190 1
203 66 2
204 82 0
205 88 0
206 136 2
207 106 0
208 114 0
209 117 0
210 124 0
211 142 0
212 95 0
213 107 0
214 124 1
215 133 0
216 144 0
217 146 0
218 175 1
219 159 0
220 174 0
221 190 0
222 65 0
223 82 1
224 100 1
225 108 0
226 49 1
227 70 1
228 94 1
229 106 1
230 127 1
231 58 1
232 64 0
233 81 2
234 141 2
235 148 1
236 178 1
237 161 0
238 178 0
239 191 0
240 10 1
241 33 0
242 43 0
243 67 3
244 7 1
245 15 0
246 31 1
247 73 3
248 127 3
249 63 0
250 71 0
251 86 2
252 121 0
253 156 2
254 166 1
255 179 0
256 134 0
257 186 2
258 192 0
259 64 1
260 68 0
261 91 2
262 169 3
263 85 3
264 145 3
265 151 0
266 154 1
267 175 0
268 115 0
269 118 0
270 125 0
271 151 1
272 176 0
273 177 0
274 180 0
275 147 0
276 181 1
277 193 0
278 130 1
279 135 0
280 137 0
281 150 0
282 96 0
283 110 0
284 161 2
285 166 0
286 168 0
287 111 0
288 133 1
289 157 1
290 160 0
291 170 0
292 182 0
293 162 0
294 183 0
295 194 0
296 23 0
297 46 2
298 71 2
299 83 0
300 32 0
301 42 0
302 52 1
303 109 3
304 116 2
305 40 1
306 56 2
307 151 3
308 157 0
309 158 0
310 171 2
311 184 0
312 169 1
313 185 0
314 195 0
315 78 0
316 89 0
317 112 1
318 119 0
319 54 0
320 97 3
321 103 0
322 121 2
323 126 0
324 133 3
325 139 0
326 140 0
327 141 0
328 143 0
329 160 1
330 101 2
331 187 3
332 193 1
