// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 504
0 286 2
1 27 0
2 28 0
3 29 0
4 291 0
5 366 2
6 25 0
7 379 3
8 385 2
9 390 1
10 393 1
11 94 1
12 295 3
13 361 3
14 415 3
15 493 3
16 124 1
17 385 3
18 391 0
19 392 2
20 397 2
21 115 3
22 141 2
23 201 2
24 206 0
25 139 3
26 145 1
27 148 0
28 259 3
29 266 2
30 313 3
31 319 0
32 320 0
33 321 0
34 322 1
35 326 2
36 331 0
37 296 2
38 445 3
39 451 2
40 71 2
41 106 2
42 223 3
43 231 2
44 76 2
45 121 2
46 171 2
47 226 2
48 236 1
49 76 1
50 206 2
51 211 0
52 271 2
53 276 1
54 451 3
55 133 1
56 136 0
57 457 2
58 79 3
59 85 1
60 187 3
61 211 2
62 52 1
63 64 1
64 176 2
65 181 1
66 343 3
67 70 1
68 196 2
69 246 2
70 253 1
71 349 1
72 352 1
73 475 3
74 409 3
75 481 3
76 487 0
77 181 2
78 186 0
79 187 0
80 188 0
81 61 3
82 145 3
83 151 1
84 265 3
85 271 1
86 82 1
87 103 1
88 115 1
89 130 1
90 301 2
91 331 2
92 26 0
93 421 3
94 499 3
95 5 0
96 25 1
97 91 2
98 67 3
99 73 1
100 76 0
101 151 2
102 21 2
103 40 1
104 43 0
105 43 3
106 85 3
107 91 0
108 169 3
109 271 3
110 1 3
111 13 3
112 19 1
113 7 3
114 16 2
115 21 0
116 55 3
117 1 0
118 6 2
119 11 0
120 4 1
121 10 1
122 13 1
123 16 0
124 121 3
125 1 1
126 37 3
127 46 2
128 2 0
129 3 0
130 73 3
131 79 1
132 19 3
133 26 2
134 51 2
135 6 0
136 8 0
137 28 1
138 58 1
139 82 0
140 25 3
141 31 2
142 37 1
143 7 0
144 9 0
145 13 0
146 127 3
147 31 3
148 41 2
149 97 3
150 7 1
151 49 3
152 103 3
153 109 0
154 193 3
155 31 1
156 34 0
157 111 2
158 15 0
159 18 0
160 61 1
161 235 3
162 20 0
163 97 1
164 100 0
165 56 2
166 101 2
167 217 3
168 223 0
169 241 0
170 10 0
171 34 1
172 46 1
173 4 0
174 16 1
175 86 2
176 136 2
177 36 2
178 43 1
179 55 1
180 12 0
181 81 2
182 88 1
183 91 1
184 141 0
185 66 2
186 157 3
187 247 3
188 256 2
189 116 2
190 241 3
191 247 1
192 250 1
193 262 1
194 112 1
195 251 2
196 256 0
197 257 0
198 265 1
199 336 2
200 427 3
201 433 0
202 434 2
203 163 3
204 169 1
205 172 1
206 331 3
207 100 1
208 109 1
209 118 1
210 142 1
211 337 0
212 106 1
213 110 0
214 337 3
215 343 0
216 346 2
217 351 0
218 356 2
219 136 1
220 148 1
221 361 1
222 17 0
223 126 2
224 186 2
225 236 2
226 91 3
227 131 2
228 191 2
229 241 2
230 291 2
231 156 2
232 161 0
233 301 3
234 367 3
235 373 2
236 487 3
237 351 2
238 356 0
239 493 0
240 11 2
241 61 2
242 67 1
243 205 3
244 1 2
245 22 1
246 133 3
247 211 3
248 307 3
249 19 0
250 161 2
251 277 3
252 283 0
253 373 3
254 433 3
255 439 1
256 316 2
257 469 3
258 475 1
259 166 2
260 171 0
261 319 3
262 391 3
263 175 3
264 253 3
265 259 1
266 306 2
267 397 0
268 127 1
269 130 0
270 131 0
271 311 2
272 398 1
273 401 1
274 410 1
275 30 0
276 361 2
277 413 0
278 261 2
279 266 0
280 268 1
281 271 0
282 121 1
283 124 0
284 397 3
285 403 0
286 404 1
287 24 0
288 281 2
289 321 2
290 326 0
291 407 1
292 413 1
293 139 1
294 154 1
295 416 0
296 14 0
297 109 3
298 199 3
299 216 2
300 49 1
301 52 0
302 146 2
303 283 3
304 349 3
305 151 3
306 229 3
307 325 3
308 331 1
309 355 0
310 439 3
311 445 2
312 341 2
313 346 1
314 450 0
315 22 0
316 23 0
317 276 2
318 281 0
319 96 2
320 181 3
321 221 2
322 355 3
323 361 0
324 289 3
325 295 1
326 298 0
327 299 1
328 362 0
329 457 3
330 403 3
331 463 3
332 469 2
