// The next line is the dfg name
random3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 1212
0 1 3
1 11 2
2 16 2
3 21 2
4 21 1
5 21 0
6 26 2
7 36 2
8 33 1
9 31 0
10 37 3
11 223 3
12 36 0
13 121 3
14 38 0
15 45 1
16 204 1
17 146 2
18 445 3
19 391 2
20 43 0
21 61 3
22 46 2
23 129 1
24 153 1
25 341 2
26 48 0
27 55 3
28 451 3
29 76 2
30 396 2
31 156 0
32 207 1
33 210 1
34 457 3
35 325 3
36 401 2
37 105 1
38 81 0
39 61 0
40 213 1
41 91 2
42 66 2
43 111 2
44 54 1
45 18 1
46 281 2
47 96 2
48 97 3
49 216 1
50 99 0
51 463 3
52 406 2
53 469 3
54 180 1
55 219 1
56 411 2
57 241 2
58 117 1
59 416 2
60 193 3
61 127 3
62 171 2
63 231 2
64 133 3
65 75 1
66 475 3
67 102 0
68 106 0
69 356 2
70 103 3
71 421 2
72 101 0
73 107 0
74 481 3
75 222 1
76 225 1
77 177 1
78 426 2
79 32 0
80 348 1
81 109 0
82 487 3
83 235 3
84 296 2
85 493 3
86 131 2
87 80 0
88 431 2
89 306 2
90 144 1
91 34 0
92 103 0
93 363 1
94 499 3
95 331 0
96 436 2
97 108 0
98 105 0
99 111 0
100 112 0
101 277 3
102 261 2
103 228 1
104 135 1
105 113 0
106 231 1
107 441 2
108 234 1
109 139 0
110 104 0
111 114 0
112 237 1
113 446 2
114 505 3
115 115 0
116 321 2
117 511 3
118 517 3
119 110 0
120 523 3
121 451 2
122 529 3
123 176 2
124 136 0
125 456 2
126 461 2
127 180 0
128 181 0
129 466 2
130 316 2
131 295 3
132 326 2
133 240 1
134 182 0
135 243 1
136 246 1
137 183 0
138 183 1
139 285 1
140 22 0
141 249 1
142 471 2
143 476 2
144 252 1
145 301 0
146 321 0
147 322 0
148 321 1
149 324 1
150 327 1
151 323 0
152 324 0
153 325 0
154 330 1
155 366 1
156 535 3
157 289 3
158 169 3
159 297 1
160 481 2
161 486 2
162 541 3
163 138 0
164 116 0
165 547 3
166 553 3
167 57 0
168 559 3
169 58 0
170 59 0
171 565 3
172 255 1
173 571 3
174 333 1
175 186 0
176 120 0
177 577 3
178 583 3
179 491 2
180 261 1
181 264 1
182 496 2
183 589 3
184 501 2
185 175 0
186 595 3
187 506 2
188 601 3
