// The next line is the dfg name
write_bmp_header_dfg__7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 162
0 16 2
1 21 0
2 1 3
3 10 1
4 1 2
5 21 2
6 26 0
7 51 2
8 46 1
9 49 0
10 37 3
11 111 2
12 71 2
13 61 3
14 116 2
15 76 2
16 83 1
17 103 3
18 109 0
19 56 0
20 81 2
21 86 2
22 91 1
23 57 0
24 58 0
25 109 3
26 115 0
27 91 2
28 79 3
29 96 1
30 73 3
31 79 0
32 43 1
33 80 1
34 23 0
35 106 2
36 52 1
37 111 0
38 22 0
39 24 0
40 2 0
41 115 3
42 67 3
43 121 2
44 9 0
45 10 0
46 4 1
47 25 3
48 56 2
49 3 0
50 121 3
51 7 3
52 26 2
53 31 1
54 85 3
55 96 2
56 102 1
57 31 2
58 37 1
59 40 1
60 43 0
61 8 0
62 126 2
63 6 2
64 19 3
65 25 1
66 28 1
67 4 0
68 127 3
69 13 1
70 16 0
71 19 1
72 5 0
73 133 3
74 1 0
75 7 1
76 31 3
77 61 2
78 66 2
79 139 3
80 11 2
81 36 2
82 43 3
83 49 1
84 91 3
85 99 1
86 1 1
87 13 3
88 41 2
89 49 3
90 6 0
91 145 3
92 97 3
93 105 1
94 101 2
95 108 1
96 7 0
97 16 1
98 151 3
99 22 1
100 25 0
101 34 1
102 131 2
103 46 2
104 55 3
105 157 3
