// The next line is the dfg name
random7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 3012
0 1 2
1 70 1
2 91 1
3 16 2
4 2245 3
5 2251 3
6 226 1
7 36 0
8 2257 3
9 400 1
10 21 0
11 116 2
12 49 3
13 75 0
14 331 1
15 55 1
16 2263 3
17 889 3
18 69 0
19 411 2
20 235 3
21 331 2
22 241 0
23 241 1
24 261 2
25 22 0
26 511 2
27 23 0
28 71 2
29 24 0
30 43 1
31 151 3
32 1871 2
33 416 0
34 1120 1
35 418 1
36 1876 2
37 190 1
38 26 0
39 199 1
40 112 1
41 86 2
42 319 3
43 266 0
44 46 0
45 1123 1
46 47 0
47 985 3
48 59 0
49 71 0
50 2269 3
51 2275 3
52 1881 2
53 109 3
54 2281 3
55 58 0
56 1126 1
57 2287 3
58 166 2
59 336 2
60 46 1
61 28 1
62 163 3
63 2293 3
64 274 1
65 169 0
66 1886 2
67 170 0
68 171 0
69 445 3
70 277 3
71 2299 3
72 2305 3
73 649 3
74 937 3
75 171 2
76 1129 1
77 301 3
78 546 2
79 115 0
80 265 1
81 451 3
82 637 3
83 72 0
84 51 0
85 1132 1
86 161 2
87 823 3
88 676 2
89 931 3
90 1135 1
91 1891 2
92 61 1
93 166 1
94 91 0
95 826 2
96 97 0
97 95 0
98 681 0
99 1896 2
100 2311 3
101 1138 1
102 1901 2
103 1141 1
104 1144 1
105 371 2
106 94 1
107 169 1
108 78 0
109 2317 3
110 816 2
111 751 2
112 172 1
113 173 0
114 506 2
115 1147 1
116 1906 2
117 2323 3
118 172 0
119 2329 3
120 2335 3
121 1150 1
122 76 1
123 1911 2
124 589 3
125 376 1
126 1916 2
127 2341 3
128 1153 1
129 336 0
130 337 1
131 337 0
132 2347 3
133 83 0
134 1156 1
135 175 3
136 84 0
137 1159 1
138 86 0
139 2353 3
140 87 0
141 415 3
142 2359 3
143 1009 3
144 409 3
145 2365 3
146 2371 3
147 415 1
148 1162 1
149 351 2
150 256 1
151 486 2
152 1165 1
153 1168 1
154 94 0
155 98 0
156 616 2
157 756 0
158 2377 3
159 1921 2
160 1171 1
161 403 0
162 1174 1
163 1926 2
164 92 0
165 1177 1
166 1180 1
167 181 3
168 2383 3
169 1931 2
170 1936 2
171 2389 3
172 1941 2
173 1946 2
174 1951 2
175 325 1
176 1956 2
177 301 1
178 93 0
179 1183 1
180 99 0
181 1186 1
182 2395 3
183 1961 2
184 511 0
185 1015 3
186 2401 3
187 307 0
188 517 3
189 309 0
190 310 0
191 2407 3
192 307 1
193 308 0
194 571 2
195 174 0
196 1966 2
197 595 0
198 1971 2
199 1976 2
200 1189 1
201 419 0
202 1192 1
203 418 0
204 2413 3
205 2419 3
206 576 2
207 2425 3
208 907 3
209 1021 3
210 2431 3
211 1981 2
212 1986 2
213 1027 3
214 358 1
215 1021 0
216 1991 2
217 217 1
218 2437 3
219 177 0
220 431 2
221 235 1
222 178 1
223 176 0
224 2443 3
225 581 2
226 1003 3
227 523 3
228 1996 2
229 2001 2
230 181 0
231 1033 0
232 295 3
233 1195 1
234 1198 1
235 343 1
236 2449 3
237 2006 2
238 2011 2
239 1201 1
240 2455 3
241 1027 0
242 831 0
243 195 0
244 2461 3
245 2016 2
246 2021 2
247 2026 2
248 2467 3
249 2473 3
250 2031 2
251 1204 1
252 2479 3
253 1207 1
254 2036 2
255 1210 1
256 1213 1
257 1216 1
258 2485 3
259 2491 3
260 1219 1
261 2041 2
262 2497 3
263 420 0
264 2503 3
265 100 0
266 1222 1
267 101 0
268 102 0
269 148 1
270 2509 3
271 1225 1
272 2046 2
273 1228 1
274 88 0
275 556 2
276 2051 2
277 89 0
278 90 0
279 2056 2
280 178 0
281 1231 1
282 1234 1
283 2061 2
284 457 1
285 303 0
286 2515 3
287 571 3
288 304 0
289 1237 1
290 2066 2
291 696 2
292 1240 1
293 1243 1
294 1246 1
295 1249 1
296 2521 3
297 194 0
298 341 0
299 2527 3
300 2071 2
301 342 0
302 2076 2
303 2533 3
304 340 0
305 2539 3
306 531 2
307 526 2
308 1252 1
309 2545 3
310 2081 2
311 2551 3
312 2557 3
313 1255 1
314 220 0
315 1258 1
316 223 0
317 2563 3
318 1261 1
319 1264 1
320 182 0
321 183 0
322 1267 1
323 184 0
324 1270 1
325 347 0
326 348 0
327 1273 1
328 298 1
329 2086 2
330 175 0
331 2091 2
332 1276 1
333 1279 1
334 2569 3
335 1282 1
336 2096 2
337 1285 1
338 1288 1
339 2575 3
340 2581 3
341 2101 2
342 1291 1
343 829 0
344 2106 2
345 1294 1
346 2111 2
347 682 0
348 2116 2
349 2121 2
350 2587 3
351 655 0
352 1297 1
353 1300 1
354 1303 1
355 2126 2
356 2131 2
357 2136 2
358 2593 3
359 2599 3
360 2141 2
361 436 0
362 437 0
363 2605 3
364 1015 0
365 2146 2
366 417 0
367 2611 3
368 2617 3
369 2623 3
370 2239 3
371 536 0
372 1306 1
373 2151 2
374 2156 2
375 2227 3
376 1309 1
377 2215 3
378 532 0
379 2203 3
380 533 0
381 2161 2
382 1117 1
383 2191 3
384 531 0
385 534 0
386 2166 2
387 2171 2
388 2176 2
389 2179 3
390 2181 2
391 2186 2
392 913 0
393 561 0
394 1866 2
395 562 0
396 563 0
397 2167 3
398 1856 2
399 1 1
400 4 0
401 126 2
402 337 3
403 727 3
404 6 2
405 493 3
406 566 2
407 10 1
408 43 3
409 13 1
410 1111 1
