// The next line is the dfg name
random4_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 5 5 3
DIV 8 8 5
SQRT 10 10 6
actual latency 152
0 1 7
1 6 19
2 12 6
3 12 5
4 12 0
5 12 19
6 12 7
7 13 1
8 12 4
9 52 2
10 28 9
11 17 7
12 13 20
13 13 0
14 13 21
15 33 4
16 23 9
17 67 2
18 54 4
19 69 8
20 45 1
21 14 8
22 17 1
23 15 3
24 14 10
25 15 6
26 14 0
27 14 14
28 17 12
29 14 24
30 47 12
31 18 16
32 54 5
33 18 9
34 46 0
35 19 0
36 54 6
37 62 12
38 19 14
39 67 20
40 62 24
41 48 5
42 26 1
43 19 1
44 66 17
45 60 19
46 60 4
47 46 1
48 47 0
49 24 18
50 25 22
51 63 13
52 66 18
53 36 6
54 31 2
55 60 5
56 57 6
57 66 19
58 37 1
59 50 24
60 67 21
61 64 10
62 40 1
63 24 6
64 19 8
65 60 16
66 27 5
67 60 6
68 67 22
69 54 14
70 54 17
71 63 4
72 64 14
73 68 23
74 67 12
75 63 5
76 18 17
77 68 24
78 15 4
79 68 13
80 69 10
81 47 1
82 70 15
83 49 0
84 43 20
85 32 24
86 63 6
87 72 16
88 49 1
89 33 1
90 50 0
91 50 1
92 69 14
93 24 10
94 66 4
95 66 5
96 24 16
97 22 2
98 66 6
99 69 3
100 70 11
101 26 0
102 69 4
103 27 1
104 55 11
105 72 7
106 72 17
107 20 1
108 21 6
109 66 0
110 55 22
111 42 17
112 72 12
113 29 10
114 53 9
115 34 0
116 24 19
117 72 18
118 69 5
119 34 1
120 30 4
121 72 19
122 49 21
123 73 20
124 24 0
125 73 9
126 69 6
127 24 4
128 73 13
129 70 2
130 29 0
131 51 0
132 30 16
133 73 21
134 74 8
135 72 3
136 74 10
137 72 4
138 51 1
139 52 0
140 52 1
141 56 23
142 31 20
143 74 14
144 53 0
145 53 1
146 73 22
147 54 0
148 72 5
149 74 23
150 39 10
151 48 6
152 48 18
153 54 1
154 55 0
155 74 24
156 75 11
157 55 1
158 56 0
159 25 2
160 72 6
161 73 2
162 25 21
163 56 1
164 30 6
165 77 7
166 28 2
167 44 24
168 75 3
169 77 12
170 75 4
171 78 9
172 58 0
173 75 5
174 58 1
175 57 0
176 43 21
177 76 15
178 57 1
179 37 7
180 75 6
181 78 16
182 78 13
183 35 0
184 48 0
185 78 17
186 79 8
187 36 0
188 41 0
189 59 0
190 32 1
191 49 2
192 79 10
193 78 18
194 59 1
195 76 2
196 79 14
197 37 2
198 60 0
199 78 3
200 60 1
201 78 4
202 80 11
203 61 0
204 82 7
205 78 5
206 78 6
207 61 1
208 78 19
209 79 20
210 79 21
211 62 1
212 44 0
213 79 2
214 81 3
215 81 4
216 63 1
217 81 5
218 82 12
219 64 0
220 81 6
221 82 2
222 83 9
223 45 5
224 45 4
225 83 13
226 84 8
227 84 10
228 79 22
229 29 14
230 64 1
231 80 23
232 44 8
233 84 3
234 65 0
235 84 14
236 85 11
237 65 1
238 87 7
239 87 12
240 42 18
241 66 1
242 80 24
243 88 9
244 67 0
245 67 1
246 84 4
247 82 15
248 68 0
249 68 1
250 44 1
251 69 0
252 42 5
253 84 5
254 69 1
255 88 13
256 30 18
257 36 17
258 89 8
259 70 0
260 84 16
261 89 10
262 84 6
263 84 17
264 70 1
265 89 14
266 71 0
267 85 2
268 45 3
269 90 11
270 84 18
271 87 3
272 87 4
273 84 19
274 85 20
275 71 1
276 72 0
277 85 21
278 87 5
279 87 6
280 92 7
281 33 0
282 85 22
283 86 23
284 72 1
285 92 12
286 93 9
287 88 2
288 90 3
289 90 4
290 93 13
291 94 8
292 73 0
293 94 10
294 94 14
295 90 5
296 90 6
297 91 2
298 95 11
299 86 24
300 93 3
301 97 7
302 73 1
303 74 0
304 88 15
305 74 1
306 1 2
307 4 2
308 4 8
309 4 16
310 4 1
311 4 0
312 5 3
313 10 15
314 5 17
315 8 9
316 16 2
317 97 12
318 19 22
319 18 3
320 18 5
321 44 10
322 19 21
323 11 0
324 21 0
325 12 3
326 98 9
327 12 16
328 21 5
329 24 5
330 22 12
331 90 16
332 20 24
333 90 17
334 75 0
335 45 11
336 18 0
337 31 1
338 18 4
339 93 4
340 98 13
341 28 15
342 47 7
343 30 19
344 40 0
345 55 21
346 51 3
347 90 18
348 90 19
349 9 10
350 19 2
351 75 1
352 42 19
353 44 23
354 25 1
355 22 7
356 9 8
357 99 8
358 93 5
359 93 6
360 26 23
361 21 1
362 76 0
363 99 10
364 14 23
365 91 20
366 91 21
367 36 16
368 34 14
369 27 7
370 91 22
371 27 0
372 94 2
373 99 14
374 96 3
375 100 11
376 28 1
377 31 22
378 96 4
379 96 5
380 46 15
381 96 6
382 76 1
383 54 8
384 58 13
385 92 23
386 23 13
387 37 21
388 22 0
389 22 15
390 102 7
391 23 0
392 97 2
393 92 24
394 48 16
395 102 12
396 94 15
397 58 9
398 48 19
399 29 1
400 58 15
401 63 0
402 24 17
403 99 3
404 32 0
405 77 0
406 103 9
407 38 13
408 99 4
409 37 22
410 103 13
411 96 16
412 33 9
413 52 12
414 77 1
415 33 5
416 59 8
417 104 8
418 96 17
419 104 10
420 96 18
421 38 23
422 39 6
423 39 3
424 60 11
425 99 5
426 31 21
427 96 19
428 104 14
429 105 11
430 55 20
431 32 23
432 99 6
433 97 20
434 97 21
435 34 15
436 34 8
437 78 0
438 100 2
439 50 23
440 61 20
441 78 1
442 102 3
443 107 7
444 107 12
445 102 4
446 41 1
447 79 0
448 49 8
449 51 6
450 52 7
451 97 22
452 40 15
453 39 5
454 54 3
455 102 5
456 43 1
457 102 6
458 98 23
459 108 9
460 42 1
461 58 2
462 108 13
463 98 24
464 28 0
465 100 15
466 62 7
467 57 7
468 102 16
469 59 14
470 48 4
471 57 4
472 102 17
473 60 3
474 102 18
475 79 1
476 49 22
477 80 0
478 50 11
479 48 17
480 102 19
481 103 2
482 105 3
483 63 9
484 49 14
485 64 8
486 65 11
487 61 2
488 67 7
489 68 9
490 42 16
491 63 3
492 109 8
493 80 1
494 81 0
495 81 1
496 103 20
497 66 3
498 109 10
499 40 11
500 82 0
501 42 6
502 82 1
503 103 21
504 66 16
505 83 0
506 109 14
507 83 1
508 42 12
509 59 10
510 84 0
511 64 2
512 110 11
513 84 1
514 85 0
515 105 4
516 55 2
517 105 5
518 105 6
519 85 1
520 106 2
521 86 0
522 62 23
523 36 1
524 86 1
525 43 13
526 51 5
527 39 8
528 112 7
529 64 15
530 87 0
531 87 1
532 103 22
533 112 12
534 18 19
535 88 0
536 104 23
537 88 1
538 89 0
539 89 1
540 113 9
541 113 13
542 108 3
543 108 4
544 57 3
545 104 24
546 114 8
547 108 5
548 45 0
549 90 0
550 106 15
551 90 1
552 91 0
553 108 16
554 40 2
555 114 10
556 108 17
557 108 6
558 109 2
559 111 3
560 91 1
561 114 14
562 108 18
563 108 19
564 111 4
565 111 5
566 115 11
567 92 0
568 111 6
569 109 20
570 109 21
571 42 3
572 92 1
573 117 7
574 117 12
575 112 2
576 118 9
577 54 19
578 114 3
579 114 4
580 93 0
581 118 13
582 93 1
583 5 18
584 119 8
585 94 0
586 119 10
587 119 14
588 94 1
589 120 11
590 95 0
591 95 1
592 96 0
593 114 5
594 114 6
595 122 7
596 122 12
597 115 2
598 96 1
599 97 0
600 97 1
601 117 3
602 98 0
603 109 22
604 110 23
605 1 15
606 7 2
607 10 11
608 16 1
609 10 2
610 13 9
611 7 7
612 12 1
613 14 1
614 12 12
615 12 17
616 18 18
617 22 1
618 18 1
619 123 9
620 54 18
621 23 1
622 28 13
623 33 13
624 12 18
625 39 1
626 110 24
627 15 11
628 98 1
629 13 22
630 15 0
631 13 13
632 15 1
633 48 3
634 13 2
635 15 5
636 123 13
637 99 0
638 124 8
639 19 10
640 124 10
641 20 11
642 21 3
643 112 15
644 20 23
645 20 0
646 36 5
647 117 4
648 16 15
649 99 1
650 114 16
651 117 5
652 114 17
653 16 0
654 54 10
655 49 10
656 100 0
657 25 11
658 25 0
659 24 3
660 31 0
661 114 18
662 34 10
663 38 0
664 24 1
665 100 1
666 36 18
667 38 1
668 21 4
669 61 22
670 25 20
671 30 1
672 114 19
673 124 14
674 18 6
675 27 6
676 101 0
677 46 2
678 24 8
679 117 6
680 24 14
681 101 1
682 32 12
683 35 1
684 38 9
685 102 0
686 48 13
687 115 20
688 57 12
689 118 2
690 115 21
691 27 3
692 36 4
693 54 16
694 115 22
695 125 11
696 120 3
697 127 7
698 52 15
699 102 1
700 103 0
701 30 5
702 127 12
703 30 0
704 103 1
705 128 9
706 30 17
707 104 0
708 128 13
709 36 3
710 116 23
711 61 21
712 120 4
713 129 8
714 104 1
715 30 3
716 120 5
717 62 0
718 19 20
719 129 10
720 116 24
721 120 6
722 48 9
723 118 15
724 121 2
725 39 4
726 51 4
727 123 3
728 129 14
729 42 0
730 105 0
731 32 7
732 123 4
733 120 16
