// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 2 2 5
SQRT 3 3 6
actual latency 267
0 146 3
1 1 0
2 2 0
3 4 0
4 152 0
5 161 2
6 29 0
7 37 5
8 46 2
9 151 1
10 154 1
11 232 1
12 235 6
13 241 6
14 247 6
15 253 4
16 124 1
17 127 5
18 133 0
19 151 3
20 156 3
21 13 5
22 31 3
23 36 2
24 41 0
25 7 6
26 76 1
27 79 0
28 85 4
29 91 3
30 1 4
31 8 0
32 11 0
33 17 0
34 100 1
35 106 2
36 151 0
37 141 3
38 148 4
39 156 2
40 106 3
41 111 2
42 116 4
43 126 2
44 81 3
45 86 3
46 96 2
47 101 3
48 148 1
49 118 1
50 121 3
51 128 0
52 136 2
53 211 1
54 214 4
55 40 1
56 43 0
57 220 2
58 25 6
59 133 1
60 136 4
61 146 2
62 85 1
63 94 1
64 101 2
65 106 1
66 151 5
67 82 1
68 86 2
69 91 2
70 97 1
71 157 1
72 160 1
73 163 4
74 43 6
75 49 5
76 169 0
77 11 3
78 18 0
79 27 0
80 36 0
81 73 6
82 79 6
83 214 1
84 217 5
85 223 1
86 121 1
87 169 1
88 196 1
89 226 1
90 229 2
91 234 2
92 45 0
93 85 6
94 241 4
95 33 0
96 163 1
97 166 2
98 13 4
99 91 1
100 94 0
101 171 2
102 36 3
103 115 1
104 118 0
105 31 6
106 37 4
107 44 0
108 119 5
109 176 5
110 61 6
111 67 6
112 220 1
113 61 5
114 96 3
115 101 0
116 223 5
117 35 0
118 46 3
119 51 0
120 139 1
121 172 1
122 178 1
123 181 0
124 229 4
125 175 1
126 178 6
127 186 3
128 30 0
129 38 0
130 43 5
131 193 1
132 43 4
133 51 3
134 61 2
135 24 0
136 31 0
137 142 1
138 145 1
139 196 0
140 37 6
141 51 2
142 166 1
143 26 0
144 32 0
145 40 0
146 169 4
147 19 5
148 41 2
149 49 6
150 136 1
151 139 6
152 145 6
153 153 0
154 175 4
155 49 1
156 52 0
157 56 3
158 15 0
159 21 0
160 61 1
161 67 4
162 5 0
163 22 1
164 25 0
165 21 3
166 26 2
167 31 4
168 37 0
169 73 0
170 23 0
171 88 1
172 103 1
173 28 0
174 112 1
175 116 2
176 121 2
177 26 3
178 64 1
179 67 1
180 22 0
181 31 2
182 70 1
183 73 1
184 126 0
185 131 3
186 136 5
187 142 4
188 151 2
189 41 3
190 55 4
191 79 1
192 181 1
193 190 1
194 52 1
195 56 2
196 61 0
197 198 0
198 199 1
199 202 3
200 13 6
201 20 0
202 207 2
203 7 5
204 55 1
205 58 1
206 79 5
207 25 1
208 28 1
209 31 1
210 127 1
211 130 0
212 43 1
213 46 0
214 49 4
215 236 0
216 237 3
217 243 0
218 244 2
219 34 1
220 37 1
221 249 1
222 42 0
223 71 3
224 76 3
225 186 2
226 55 6
227 71 2
228 76 2
229 131 2
230 191 2
231 66 2
232 71 0
233 73 5
234 182 4
235 196 2
236 201 4
237 1 2
238 6 0
239 207 0
240 111 3
241 126 3
242 217 1
243 220 4
244 141 2
245 229 1
246 232 5
247 238 5
248 244 5
249 34 0
250 61 3
251 67 5
252 182 0
253 250 5
254 256 5
255 262 1
256 136 3
257 142 5
258 265 1
259 11 2
260 16 0
261 19 4
262 79 4
263 1 5
264 7 4
265 19 1
266 181 2
267 186 0
268 7 1
269 10 0
270 12 0
271 197 3
272 202 1
273 205 1
274 208 1
275 3 0
276 6 3
277 211 0
278 1 3
279 7 0
280 10 1
281 74 0
282 16 1
283 19 0
284 25 4
285 127 0
286 130 1
287 13 0
288 16 2
289 21 2
290 235 0
291 236 1
292 239 1
293 1 1
294 4 1
295 242 0
296 39 0
297 55 5
298 61 4
299 181 3
300 109 1
301 112 0
302 116 3
303 127 4
304 186 5
305 19 6
306 25 5
307 31 5
308 184 1
309 192 0
310 193 4
311 201 2
312 6 2
313 13 1
314 206 0
315 9 0
316 14 0
317 16 3
318 197 0
319 66 3
320 73 4
321 81 2
322 235 4
323 241 0
324 1 6
325 46 1
326 49 0
327 187 1
328 244 0
329 247 4
330 85 5
331 91 4
332 253 2
