// The next line is the dfg name
random2_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 373
0 2 0
1 3 0
2 12 0
3 16 3
4 13 0
5 17 0
6 282 0
7 4 0
8 46 3
9 5 0
10 196 0
11 18 0
12 197 0
13 10 0
14 15 0
15 10 3
16 198 0
17 193 1
18 8 0
19 280 1
20 94 3
21 6 0
22 349 2
23 7 1
24 9 0
25 184 0
26 189 0
27 199 2
28 40 3
29 7 0
30 11 0
31 19 1
32 356 0
33 164 2
34 190 0
35 303 0
36 218 3
37 212 3
38 270 0
39 205 0
40 204 0
41 304 0
42 361 1
43 283 0
44 283 1
45 181 1
46 174 2
47 82 3
48 183 0
49 192 0
50 193 0
51 184 2
52 284 3
53 287 0
54 284 0
55 301 1
56 16 0
57 307 1
58 285 0
59 339 2
60 286 1
61 289 1
62 22 3
63 324 2
64 247 0
65 226 1
66 251 0
67 225 0
68 256 1
69 289 2
70 342 0
71 256 0
72 196 1
73 264 0
74 261 0
75 206 3
76 265 0
77 278 3
78 212 0
79 276 0
80 310 0
81 254 3
82 266 0
83 211 1
84 267 0
85 268 0
86 206 0
87 269 0
88 207 0
89 350 3
90 278 0
91 194 0
92 224 3
93 305 0
94 246 0
95 248 0
96 247 1
97 249 0
98 250 1
99 229 0
100 255 0
101 262 1
102 279 2
103 286 0
104 314 2
105 253 0
106 320 3
107 254 0
108 338 3
109 343 0
110 357 0
111 288 0
112 289 0
113 304 1
114 362 3
115 302 0
116 368 3
117 102 0
118 179 0
119 179 2
120 187 1
121 298 1
122 292 0
123 290 0
124 300 0
125 301 0
126 293 0
127 364 1
128 292 1
129 295 1
130 294 0
131 291 0
132 295 0
133 296 0
134 296 3
135 297 0
136 252 0
137 253 1
138 334 1
139 243 0
140 309 2
141 254 2
142 162 0
143 144 2
144 170 0
145 171 0
146 149 2
147 265 1
148 216 0
149 208 0
150 262 0
151 284 2
152 299 2
153 263 0
154 312 0
155 257 0
156 274 2
157 258 0
158 259 0
159 268 1
160 304 2
161 298 0
162 358 0
163 245 0
164 314 0
165 315 0
166 233 0
167 239 2
168 234 0
169 239 0
170 232 1
171 240 0
172 241 0
173 242 0
174 214 1
175 290 3
176 302 3
177 213 0
178 314 3
179 269 2
180 250 0
181 260 0
182 344 3
183 294 2
184 299 0
185 249 2
186 316 1
187 235 0
188 236 0
189 235 1
190 238 1
191 237 0
192 238 0
193 344 0
194 163 0
195 271 0
196 272 0
197 273 0
198 274 0
199 275 0
200 259 2
201 187 0
202 188 0
203 190 1
204 189 2
205 1 1
206 4 2
207 10 1
208 311 0
209 4 3
210 178 0
211 24 2
212 180 0
213 181 0
214 167 0
215 34 3
216 306 0
217 169 0
218 194 2
219 320 0
220 40 1
221 155 0
222 51 0
223 78 0
224 160 1
225 45 0
226 43 0
227 44 0
228 168 0
229 86 0
230 87 0
231 46 0
232 48 0
233 47 0
234 49 0
235 124 1
236 52 3
237 49 1
238 58 1
239 172 0
240 345 0
241 52 1
242 307 0
243 79 2
244 73 0
245 74 0
246 71 0
247 67 0
248 321 0
249 91 1
250 49 2
251 106 1
252 199 0
253 199 1
254 52 0
255 200 0
256 230 3
257 260 3
258 202 1
259 200 3
260 259 1
261 272 3
262 313 1
263 166 1
264 55 0
265 244 1
266 202 0
267 244 2
268 241 1
269 322 0
270 324 0
271 332 3
272 325 0
273 13 1
274 205 1
275 88 0
276 323 0
277 55 1
278 173 0
279 72 0
280 76 1
281 59 2
282 174 0
283 244 0
284 53 0
285 203 0
286 222 0
287 226 0
288 204 2
289 308 3
290 224 0
291 211 0
292 209 2
293 214 2
294 214 0
295 215 0
296 209 0
297 217 0
298 217 1
299 210 0
300 229 2
301 68 0
302 208 1
303 54 0
304 85 1
305 54 2
306 64 2
307 69 0
308 56 0
309 88 1
310 84 0
311 154 2
312 19 0
313 20 0
314 22 1
315 308 0
316 28 1
317 69 2
318 57 0
319 61 1
320 58 0
321 74 2
322 59 0
323 58 3
324 64 1
325 67 1
326 266 3
327 264 2
328 76 3
329 242 3
330 234 2
331 227 0
332 228 0
333 229 1
334 248 3
335 230 0
336 231 0
337 232 0
338 84 2
339 75 0
340 127 1
341 151 1
342 76 0
343 77 0
344 95 0
345 94 1
346 94 0
347 103 1
348 79 1
349 80 0
350 81 0
351 79 0
352 82 0
353 83 0
354 82 1
355 326 0
356 331 1
357 329 2
358 331 0
359 332 0
360 326 3
361 334 2
362 333 0
363 334 0
364 97 1
365 96 0
366 97 0
367 98 0
368 100 1
369 100 3
370 106 3
371 99 0
372 111 0
373 112 0
374 113 0
375 223 0
376 201 0
377 184 1
378 60 0
379 61 0
380 62 0
381 63 0
382 64 0
383 65 0
384 70 1
385 66 0
386 73 1
387 89 2
388 337 1
389 70 0
390 309 0
391 218 0
392 219 0
393 219 2
394 220 0
395 220 1
396 221 0
397 224 2
398 223 1
399 236 3
400 328 1
401 327 0
402 328 0
403 329 0
404 330 0
405 1 0
406 4 1
407 70 3
408 274 1
409 310 1
410 88 3
411 195 0
412 316 0
413 185 0
414 9 2
415 186 0
416 191 0
417 277 1
418 318 0
419 354 2
420 175 0
421 279 0
422 14 2
423 14 0
424 16 1
425 182 0
426 271 1
427 176 0
428 19 2
429 26 0
430 25 0
431 24 0
432 164 0
433 28 3
434 156 0
435 161 0
436 160 0
437 25 1
438 99 2
439 32 0
440 27 0
441 178 1
442 165 0
443 166 0
444 184 3
445 169 2
446 317 0
447 359 0
448 29 0
449 34 0
450 132 0
451 126 0
452 104 0
453 127 0
454 104 2
455 107 0
456 131 0
457 128 0
458 277 0
459 313 0
460 344 2
461 23 0
462 159 2
463 21 0
464 281 0
465 35 0
466 39 0
467 38 0
468 37 1
469 46 1
470 36 0
471 319 1
472 124 3
473 108 0
474 154 1
475 134 2
476 112 3
477 109 1
478 109 0
479 130 3
480 139 0
481 103 0
482 118 3
483 119 2
484 37 0
485 101 0
486 30 0
487 85 0
488 28 0
489 89 0
490 90 0
491 157 0
492 158 0
493 159 0
494 39 2
495 124 0
496 337 0
497 338 0
498 335 0
499 339 0
500 340 0
501 322 1
502 325 1
503 166 3
504 129 2
505 105 0
506 110 0
507 125 0
508 115 0
509 116 0
510 117 0
511 118 0
512 106 0
513 120 0
514 121 0
515 129 0
516 22 0
517 130 0
518 130 1
519 142 3
520 148 3
521 133 1
522 154 3
523 137 0
524 136 1
525 136 3
526 139 2
527 138 0
528 136 0
529 319 2
530 139 1
531 112 1
532 109 2
533 163 1
534 40 0
535 41 0
536 42 0
537 64 3
538 43 1
539 118 1
540 31 0
541 177 0
542 31 1
543 336 0
544 160 3
545 142 1
546 50 0
547 360 0
548 361 0
549 362 0
550 152 0
551 33 0
552 153 0
553 44 2
554 172 1
555 154 0
556 175 1
557 133 0
558 143 0
559 172 3
560 178 3
561 148 1
562 144 0
563 145 0
564 140 0
