// The next line is the dfg name
invert_matrix_general_dfg__3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 3 3 3
DIV 5 5 5
SQRT 7 7 6
actual latency 85
0 56 6
1 48 0
2 70 0
3 72 0
4 74 0
5 76 6
6 34 0
7 55 9
8 66 6
9 73 2
10 79 3
11 34 1
12 43 9
13 49 13
14 61 9
15 67 12
16 46 3
17 55 10
18 65 0
19 71 4
20 76 7
21 13 11
22 26 7
23 41 4
24 46 0
25 13 13
26 28 1
27 31 0
28 37 9
29 51 7
30 43 12
31 50 0
32 51 0
33 54 0
34 61 1
35 66 7
36 75 0
37 56 8
38 61 12
39 76 8
40 6 5
41 21 5
42 31 13
43 46 4
44 6 8
45 21 8
46 31 8
47 46 5
48 55 2
49 31 1
50 41 5
51 47 0
52 51 8
53 61 2
54 67 9
55 64 3
56 76 0
57 81 4
58 7 14
59 19 1
60 25 11
61 41 6
62 19 2
63 25 3
64 36 4
65 43 1
66 49 10
67 28 2
68 36 8
69 46 8
70 55 3
71 64 1
72 67 1
73 70 13
74 55 14
75 61 14
76 79 0
77 36 5
78 41 0
79 43 0
80 44 0
81 1 15
82 13 14
83 31 2
84 37 10
85 49 2
86 31 3
87 37 2
88 43 2
89 49 3
90 61 4
91 66 8
92 35 0
93 55 15
94 71 15
95 5 0
96 10 1
97 16 7
98 7 12
99 16 2
100 23 0
101 26 8
102 1 6
103 10 3
104 20 0
105 1 14
106 7 15
107 21 0
108 25 10
109 37 11
110 1 9
111 7 9
112 13 1
113 1 10
114 11 4
115 16 0
116 19 9
117 1 0
118 6 4
119 11 0
120 1 2
121 4 1
122 7 1
123 13 0
124 25 9
125 1 1
126 7 10
127 16 4
128 2 0
129 3 0
130 7 13
131 22 1
132 1 11
133 11 5
134 16 5
135 6 0
136 8 0
137 10 2
138 22 2
139 25 0
140 1 12
141 11 6
142 16 1
143 7 0
144 9 0
145 14 0
146 19 11
147 1 13
148 11 7
149 19 10
150 1 3
151 7 11
152 13 10
153 26 0
154 31 9
155 4 2
156 17 0
157 21 6
158 18 0
159 22 0
160 25 2
161 31 14
162 28 0
163 34 2
164 37 0
165 1 8
166 21 4
167 31 12
168 39 0
169 40 0
170 10 0
171 13 2
172 16 3
173 4 0
174 7 2
175 11 8
176 26 6
177 1 7
178 13 3
179 22 3
180 12 0
181 16 6
182 25 1
183 28 3
184 32 0
185 6 6
186 19 13
187 25 15
188 51 4
189 21 7
190 31 15
191 43 3
192 52 1
193 58 1
194 40 3
195 51 5
196 56 0
197 60 0
198 64 2
199 71 5
200 61 10
201 77 0
202 81 5
203 19 14
204 34 3
205 40 1
206 43 15
207 37 1
208 40 2
209 46 1
210 55 1
211 58 0
212 37 3
213 42 0
214 49 9
215 57 0
216 61 7
217 69 0
218 71 7
219 67 3
220 73 3
221 82 1
222 19 0
223 26 4
224 36 6
225 46 6
226 13 9
227 26 5
228 36 7
229 46 7
230 56 7
231 31 4
232 36 0
233 43 10
234 49 14
235 66 5
236 71 14
237 71 8
238 78 0
239 80 0
240 1 5
241 6 7
242 19 3
243 31 10
244 1 4
245 7 3
246 13 12
247 31 11
248 43 11
249 24 0
250 31 5
251 37 12
252 45 0
253 49 15
254 61 11
255 76 1
256 61 8
257 67 11
258 82 2
259 31 7
260 38 0
261 43 13
262 55 11
263 19 15
264 37 13
265 52 2
266 61 5
267 66 0
268 49 1
269 52 0
270 53 0
271 61 6
272 67 2
273 70 2
274 76 2
275 73 0
276 76 4
277 81 0
278 51 6
279 59 0
280 61 3
281 67 0
282 46 2
283 49 0
284 55 12
285 68 0
286 70 1
287 33 0
288 56 5
289 66 4
290 71 0
291 73 1
292 76 3
293 70 3
294 79 1
295 82 0
296 15 0
297 19 12
298 25 12
299 41 7
300 4 3
301 27 0
302 31 6
303 37 14
304 49 11
305 13 15
306 25 14
307 43 14
308 58 2
309 62 0
310 63 15
311 76 5
312 71 6
313 79 2
314 83 0
315 29 0
316 30 0
317 56 4
318 61 0
319 16 8
320 25 13
321 41 8
322 49 12
323 63 0
324 37 15
325 52 3
326 55 0
327 58 3
328 64 0
329 67 10
330 55 13
331 61 13
332 81 6
