// The next line is the dfg name
random7_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 6 6 1
MUL 17 17 3
DIV 28 28 5
SQRT 34 34 6
actual latency 112
0 1 23
1 6 8
2 9 14
3 6 30
4 11 75
5 11 76
6 11 21
7 11 5
8 11 77
9 11 9
10 12 4
11 11 30
12 11 73
13 9 0
14 17 9
15 68 22
16 17 74
17 17 57
18 17 0
19 19 26
20 17 56
21 19 33
22 23 0
23 59 21
24 34 37
25 13 4
26 81 29
27 18 5
28 14 39
29 15 5
30 14 9
31 14 58
32 24 32
33 28 5
34 24 12
35 24 7
36 24 33
37 17 21
38 16 3
39 6 7
40 18 12
41 19 36
42 20 59
43 39 2
44 17 5
45 17 19
46 31 4
47 17 55
48 17 4
49 17 3
50 17 77
51 17 78
52 30 43
53 71 55
54 72 79
55 71 5
56 71 19
57 72 80
58 19 24
59 19 34
60 29 22
61 40 18
62 43 51
63 72 82
64 49 6
65 50 5
66 49 39
67 50 1
68 49 5
69 49 52
70 49 51
71 50 61
72 78 78
73 78 72
74 77 54
75 79 33
76 77 20
77 77 53
78 81 30
79 22 5
80 50 22
81 32 58
82 32 75
83 32 1
84 33 3
85 32 11
86 33 31
87 23 56
88 63 31
89 25 51
90 25 18
91 25 45
92 72 12
93 35 22
94 35 5
95 24 24
96 24 0
97 27 4
98 71 4
99 24 26
100 54 82
101 34 18
102 29 35
103 23 11
104 75 8
105 75 28
106 75 12
107 75 13
108 75 1
109 86 62
110 64 24
111 55 27
112 29 21
113 24 1
114 34 40
115 24 14
116 24 38
117 25 81
118 31 2
119 19 83
120 19 84
121 19 18
122 76 17
123 55 46
124 55 51
125 80 19
126 24 34
127 25 80
128 24 13
129 27 5
130 50 20
131 27 3
132 86 60
133 79 2
134 79 15
135 79 52
136 79 3
137 79 16
138 79 4
139 80 61
140 79 5
141 38 61
142 50 75
143 38 58
144 38 59
145 85 81
146 85 82
147 49 15
148 20 11
149 14 24
150 12 14
151 35 47
152 12 8
153 12 12
154 12 1
155 12 0
156 44 24
157 60 4
158 83 55
159 84 35
160 28 16
161 14 0
162 14 10
163 40 44
164 38 5
165 37 16
166 37 17
167 36 77
168 36 80
169 40 45
170 40 46
171 38 75
172 40 47
173 40 48
174 44 34
175 32 20
176 40 43
177 40 17
178 44 4
179 40 6
180 40 1
181 39 13
182 42 79
183 39 41
184 39 3
185 13 51
186 83 56
187 85 5
188 83 54
189 83 2
190 83 3
191 83 67
192 83 16
193 83 5
194 39 39
195 38 1
196 40 42
197 85 3
198 54 32
199 54 33
200 52 18
201 52 5
202 53 10
203 54 3
204 54 73
205 54 74
206 51 30
207 54 77
208 86 58
209 79 51
210 22 53
211 19 41
212 20 47
213 19 51
214 57 14
215 19 0
216 49 32
217 84 12
218 84 71
219 84 1
220 84 40
221 84 17
222 84 18
223 85 4
224 84 72
225 87 50
226 87 83
227 87 84
228 89 36
229 89 37
230 87 2
231 25 0
232 85 79
233 92 21
234 15 8
235 15 7
236 15 69
237 15 44
238 15 45
239 15 12
240 15 70
241 85 2
242 29 0
243 20 2
244 22 54
245 20 48
246 25 48
247 29 38
248 23 76
249 23 77
250 86 30
251 86 9
252 86 61
253 62 21
254 60 42
255 62 22
256 63 13
257 63 14
258 60 81
259 60 82
260 65 20
261 55 44
262 59 68
263 55 4
264 27 63
265 78 3
266 78 13
267 78 4
268 78 5
269 79 17
270 78 77
271 78 14
272 80 28
273 83 13
274 32 2
275 35 44
276 34 26
277 32 3
278 32 4
279 86 47
280 86 0
281 86 10
282 86 11
283 80 42
284 50 10
285 91 1
286 91 81
287 91 80
288 91 2
289 91 15
290 91 42
291 91 23
292 91 16
293 91 17
294 77 21
295 93 10
296 89 53
297 34 2
298 53 3
299 54 70
300 54 39
301 53 4
302 54 40
303 54 71
304 54 0
305 54 72
306 84 41
307 83 31
308 82 6
309 82 65
310 84 36
311 93 61
312 88 66
313 87 7
314 87 0
315 87 8
316 87 1
317 89 68
318 87 12
319 87 16
320 88 1
321 88 2
322 88 18
323 88 3
324 88 19
325 18 0
326 18 1
327 18 7
328 54 8
329 54 41
330 51 3
331 55 47
332 51 14
333 27 7
334 32 61
