// The next line is the dfg name
random6_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 19 19 1
MUL 19 19 3
DIV 20 20 5
SQRT 20 20 6
actual latency 65
0 1 0
1 2 0
2 3 20
3 6 5
4 6 36
5 6 10
6 6 7
7 58 26
8 6 2
9 6 15
10 6 43
11 6 3
12 61 11
13 7 19
14 7 12
15 56 32
16 56 45
17 11 17
18 56 17
19 7 72
20 7 3
21 7 14
22 7 2
23 58 12
24 8 34
25 7 51
26 7 52
27 11 62
28 7 23
29 57 18
30 8 59
31 8 33
32 55 16
33 8 75
34 8 28
35 8 13
36 55 4
37 61 19
38 50 30
39 58 4
40 8 6
41 8 29
42 55 5
43 55 6
44 7 22
45 56 33
46 7 53
47 7 73
48 7 50
49 56 34
50 9 3
51 17 27
52 17 7
53 17 56
54 17 48
55 39 7
56 38 8
57 14 59
58 50 7
59 11 4
60 50 8
61 46 18
62 11 46
63 11 30
64 11 2
65 11 18
66 56 27
67 55 7
68 10 10
69 52 8
70 10 7
71 10 3
72 10 40
73 52 9
74 52 10
75 52 11
76 50 34
77 47 14
78 12 2
79 20 7
80 35 13
81 22 51
82 20 77
83 35 10
84 20 29
85 15 40
86 16 16
87 43 26
88 27 6
89 14 34
90 14 30
91 43 16
92 47 34
93 43 17
94 14 76
95 54 8
96 52 55
97 54 65
98 54 9
99 56 7
100 54 11
101 53 18
102 9 13
103 46 19
104 40 15
105 16 43
106 42 66
107 15 3
108 15 36
109 42 3
110 46 23
111 42 67
112 51 17
113 51 18
114 54 36
115 52 50
116 51 11
117 11 3
118 11 31
119 51 10
120 11 41
121 11 10
122 51 9
123 11 11
124 51 35
125 51 8
126 49 10
127 52 24
128 52 25
129 58 10
130 52 26
131 51 7
132 51 6
133 51 5
134 46 16
135 11 13
136 16 4
137 37 56
138 12 35
139 20 27
140 15 4
141 23 3
142 35 5
143 37 73
144 18 6
145 36 45
146 11 7
147 51 4
148 50 59
149 51 3
150 51 45
151 53 31
152 13 15
153 61 7
154 12 69
155 12 9
156 51 36
157 48 64
158 48 1
159 51 2
160 64 0
161 48 65
162 48 66
163 12 54
164 48 67
165 48 68
166 16 9
167 40 5
168 40 4
169 40 1
170 41 45
171 41 46
172 16 3
173 40 0
174 47 27
175 44 14
176 44 15
177 45 1
178 46 44
179 46 45
180 45 4
181 48 20
182 43 0
183 17 8
184 38 1
185 38 2
186 17 13
187 37 18
188 17 14
189 13 7
190 46 14
191 45 11
192 13 25
193 51 37
194 59 3
195 49 19
196 46 46
197 49 21
198 18 16
199 12 55
200 12 8
201 49 9
202 50 28
203 48 2
204 12 67
205 13 16
206 49 8
207 49 7
208 57 20
209 41 28
210 37 71
211 37 72
212 36 15
213 20 30
214 36 14
215 36 13
216 39 39
217 36 12
218 19 71
219 19 17
220 19 16
221 19 15
222 28 18
223 32 7
224 24 36
225 35 28
226 34 26
227 28 16
228 31 18
229 31 17
230 46 13
231 46 12
232 13 6
233 22 52
234 22 57
235 33 18
236 34 4
237 32 75
238 14 29
239 45 2
240 45 3
241 14 12
242 14 77
243 48 37
244 52 18
245 53 14
246 53 15
247 42 51
248 27 60
249 48 36
250 50 0
251 27 56
252 25 74
253 23 10
254 27 57
255 23 11
256 44 17
257 44 59
