// The next line is the dfg name
random6_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 6 6 1
MUL 17 17 3
DIV 28 28 5
SQRT 34 34 6
actual latency 99
0 1 6
1 4 0
2 5 54
3 11 14
4 14 48
5 11 3
6 72 4
7 12 26
8 11 5
9 11 11
10 11 54
11 11 2
12 17 10
13 12 25
14 17 22
15 14 44
16 12 55
17 25 4
18 14 45
19 12 81
20 12 24
21 79 20
22 14 4
23 12 6
24 12 78
25 12 79
26 12 82
27 17 54
28 24 47
29 16 4
30 15 61
31 23 39
32 15 4
33 15 60
34 15 49
35 15 6
36 19 45
37 18 27
38 18 34
39 29 48
40 17 5
41 17 25
42 17 0
43 17 1
44 74 75
45 73 37
46 74 76
47 74 77
48 73 72
49 73 38
50 24 16
51 23 27
52 73 21
53 23 71
54 23 75
55 23 10
56 23 29
57 21 60
58 20 22
59 25 19
60 21 15
61 20 10
62 20 53
63 24 44
64 26 11
65 25 2
66 23 37
67 20 3
68 74 13
69 28 18
70 27 25
71 27 8
72 27 61
73 28 36
74 27 3
75 27 4
76 34 45
77 26 10
78 70 3
79 27 24
80 27 16
81 27 63
82 28 68
83 27 17
84 34 48
85 71 59
86 26 23
87 26 53
88 33 8
89 23 35
90 22 24
91 21 1
92 23 36
93 21 2
94 21 61
95 18 5
96 24 84
97 25 51
98 19 43
99 26 3
100 22 19
101 19 5
102 18 7
103 33 31
104 33 1
105 33 63
106 33 65
107 33 15
108 33 64
109 33 16
110 33 32
111 34 69
112 29 5
113 31 9
114 34 46
115 36 79
116 22 2
117 25 20
118 22 69
119 22 18
120 22 68
121 45 5
122 22 0
123 74 12
124 28 38
125 78 0
126 79 1
127 78 32
128 78 66
129 78 3
130 78 33
131 78 8
132 78 1
133 32 4
134 32 10
135 34 4
136 56 22
137 42 78
138 28 28
139 28 29
140 36 16
141 82 25
142 39 17
143 59 74
144 80 47
145 42 79
146 31 0
147 30 50
148 30 80
149 30 8
150 30 81
151 31 23
152 31 4
153 35 13
154 36 77
155 32 5
156 33 34
157 36 78
158 33 35
159 32 11
160 23 0
161 46 67
162 46 68
163 46 69
164 48 81
165 48 82
166 36 17
167 36 8
168 36 0
169 36 15
170 36 55
171 36 76
172 36 5
173 36 1
174 29 44
175 30 15
176 30 16
177 29 3
178 30 82
179 30 83
180 29 4
181 29 45
182 29 46
183 48 15
184 27 1
185 28 9
186 27 7
187 27 2
188 28 4
189 33 4
190 33 2
191 33 17
192 33 33
193 33 36
194 79 0
195 28 30
196 28 67
197 28 31
198 29 43
199 28 69
200 31 21
201 28 19
202 30 84
203 28 2
204 28 66
205 28 3
206 28 20
207 28 21
208 39 43
209 77 26
210 77 61
211 77 62
212 77 13
213 78 36
214 77 14
215 77 22
216 77 63
217 85 3
218 85 70
219 85 15
220 85 16
221 85 4
222 87 2
223 87 7
224 87 43
225 87 26
226 87 42
227 87 1
228 87 8
229 87 3
230 34 44
231 34 21
232 70 2
233 29 75
234 30 55
235 29 10
236 29 11
237 30 76
238 71 60
239 71 49
240 71 13
241 71 5
242 71 64
243 71 50
244 21 3
245 21 4
246 21 5
247 74 52
248 92 51
249 71 83
250 80 12
251 42 81
252 42 82
253 40 21
254 44 58
255 39 1
256 34 1
257 35 73
258 34 2
259 34 19
260 34 20
261 44 22
262 34 42
263 34 3
264 35 74
265 80 76
266 77 25
267 77 11
268 77 54
269 77 59
270 77 12
271 77 60
272 77 0
273 77 1
274 78 28
275 77 64
276 77 3
277 77 4
278 77 83
279 77 2
280 88 0
281 71 2
282 83 10
283 83 0
284 83 27
285 83 59
286 83 60
287 83 61
288 83 62
289 28 1
290 23 1
291 48 36
292 48 37
293 48 38
294 47 14
295 34 43
296 51 2
297 52 68
298 53 38
299 53 37
300 52 69
301 51 7
302 1 52
303 7 52
304 15 7
305 13 29
306 22 21
307 18 77
308 26 4
309 18 82
310 18 29
311 18 76
312 18 30
313 50 13
314 26 2
315 18 83
316 18 81
317 26 1
318 25 21
319 28 34
320 26 14
321 23 2
322 48 16
323 23 73
324 23 28
325 27 62
326 42 5
327 39 45
328 27 15
329 56 2
330 27 5
331 27 64
332 57 60
333 30 2
334 24 7
335 27 26
336 65 14
337 30 6
338 29 13
339 55 48
340 72 17
341 56 3
342 33 37
343 32 25
344 32 12
345 32 24
346 32 59
347 7 26
348 78 15
349 68 31
350 68 11
351 68 29
352 45 64
353 14 5
354 37 51
355 66 3
356 37 26
357 76 19
358 67 67
359 67 25
360 67 68
361 67 1
362 67 70
363 29 74
364 33 28
365 42 7
366 38 11
367 38 37
368 38 22
369 44 59
370 38 53
371 39 5
372 38 58
373 38 59
374 75 79
375 75 56
376 75 44
377 75 3
378 75 2
379 75 45
380 75 80
381 73 30
382 38 38
383 50 5
384 50 4
385 37 20
386 37 9
387 37 52
388 37 83
389 37 21
390 37 84
391 51 8
392 52 20
393 51 61
394 51 15
395 51 3
396 52 25
397 54 77
398 51 4
399 54 78
400 40 2
401 42 80
402 42 3
403 80 42
404 40 1
405 74 22
406 73 67
407 42 55
408 43 38
409 44 41
