// The next line is the dfg name
random6
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 2
DIV 1 0 3
actual latency 1339
0 1 0
1 2 0
2 3 0
3 4 0
4 5 0
5 5 1
6 6 0
7 7 0
8 8 0
9 7 1
10 9 0
11 9 1
12 11 1
13 10 0
14 11 0
15 12 0
16 13 0
17 13 1
18 14 0
19 15 0
20 15 1
21 16 0
22 17 0
23 18 0
24 19 0
25 20 0
26 21 0
27 22 0
28 17 1
29 23 0
30 24 0
31 25 0
32 26 0
33 27 0
34 28 0
35 29 0
36 30 0
37 31 0
38 21 1
39 32 0
40 19 1
41 33 0
42 23 1
43 34 0
44 25 1
45 35 0
46 36 0
47 37 0
48 38 0
49 27 1
50 29 1
51 39 0
52 40 0
53 41 0
54 42 0
55 31 1
56 33 1
57 35 1
58 43 0
59 44 0
60 45 0
61 46 0
62 47 0
63 48 0
64 49 0
65 50 0
66 37 1
67 39 1
68 51 0
69 41 1
70 52 0
71 53 0
72 43 1
73 54 0
74 45 1
75 47 1
76 55 0
77 56 0
78 57 0
79 58 0
80 59 0
81 60 0
82 61 0
83 62 0
84 49 1
85 63 0
86 64 0
87 65 0
88 66 0
89 67 0
90 51 1
91 68 0
92 69 0
93 70 0
94 71 0
95 72 0
96 73 0
97 74 0
98 53 1
99 75 0
100 76 0
101 77 0
102 55 1
103 78 0
104 79 0
105 80 0
106 81 0
107 82 0
108 83 0
109 84 0
110 57 1
111 85 0
112 59 1
113 86 0
114 87 0
115 88 0
116 89 0
117 90 0
118 91 0
119 92 0
120 93 0
121 94 0
122 95 0
123 96 0
124 97 0
125 98 0
126 99 0
127 100 0
128 101 0
129 102 0
130 61 1
131 63 1
132 103 0
133 104 0
134 105 0
135 65 1
136 95 1
137 106 0
138 107 0
139 108 0
140 109 0
141 109 1
142 110 0
143 111 0
144 112 0
145 81 1
146 113 0
147 114 0
148 115 0
149 116 0
150 117 0
151 118 0
152 67 1
153 119 0
154 120 0
155 115 1
156 121 0
157 122 0
158 123 0
159 69 1
160 124 0
161 97 1
162 125 0
163 99 1
164 126 0
165 101 1
166 83 1
167 127 0
168 128 0
169 129 0
170 130 0
171 131 0
172 132 0
173 133 0
174 134 0
175 135 0
176 71 1
177 73 1
178 136 0
179 137 0
180 138 0
181 139 0
182 75 1
183 140 0
184 141 0
185 142 0
186 143 0
187 144 0
188 145 0
189 117 1
190 146 0
191 147 0
192 148 0
193 149 0
194 150 0
195 151 0
196 152 0
197 153 0
198 154 0
199 155 0
200 156 0
201 157 0
202 158 0
203 159 0
204 77 1
205 160 0
206 161 0
207 162 0
208 163 0
209 164 0
210 165 0
211 166 0
212 167 0
213 168 0
214 79 1
215 85 1
216 169 0
217 170 0
218 113 1
219 171 0
220 119 1
221 172 0
222 173 0
223 111 1
224 174 0
225 175 0
226 176 0
227 177 0
228 178 0
229 179 0
230 180 0
231 181 0
232 157 1
233 87 1
234 182 0
235 183 0
236 89 1
237 91 1
238 184 0
239 159 1
240 185 0
241 186 0
242 187 0
243 188 0
244 93 1
245 189 0
246 190 0
247 191 0
248 175 1
249 192 0
250 161 1
251 103 1
252 193 0
253 194 0
254 195 0
255 105 1
256 196 0
257 121 1
258 123 1
259 197 0
260 198 0
