// The next line is the dfg name
random2_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 7 7 3
DIV 11 11 5
SQRT 13 13 6
actual latency 84
0 1 9
1 6 2
2 6 9
3 11 27
4 10 0
5 9 4
6 9 12
7 9 2
8 12 28
9 12 0
10 12 3
11 12 2
12 12 4
13 12 9
14 12 14
15 12 29
16 12 1
17 17 13
18 15 1
19 13 11
20 13 30
21 13 0
22 13 21
23 13 31
24 13 16
25 15 0
26 14 1
27 14 32
28 15 23
29 14 0
30 17 0
31 15 18
32 22 0
33 25 20
34 18 17
35 20 0
36 20 32
37 21 23
38 20 8
39 20 6
40 20 7
41 16 5
42 20 12
43 27 0
44 12 13
45 23 27
46 18 29
47 15 24
48 15 4
49 25 0
50 25 1
51 17 25
52 29 26
53 31 19
54 28 0
55 34 10
56 11 5
57 29 16
58 29 10
59 31 21
60 33 22
61 29 17
62 23 26
63 27 22
64 27 13
65 26 19
66 26 7
67 26 0
68 34 15
69 33 23
70 40 4
71 34 4
72 14 10
73 23 1
74 24 1
75 23 25
76 23 7
77 37 20
78 29 6
79 29 8
80 40 5
81 24 28
82 23 8
83 23 11
84 41 6
85 46 0
86 23 0
87 46 1
88 23 6
89 25 21
90 21 3
91 17 1
92 26 32
93 51 0
94 34 5
95 51 1
96 34 16
97 52 0
98 34 17
99 31 5
100 24 2
101 24 29
102 25 30
103 43 11
104 31 30
105 43 14
106 33 24
107 28 1
108 37 21
109 41 7
110 20 1
111 18 1
112 52 1
113 17 26
114 17 27
115 17 6
116 25 31
117 18 11
118 18 2
119 19 31
120 18 15
121 44 10
122 35 18
123 35 6
124 54 0
125 41 8
126 35 1
127 23 14
128 44 15
129 44 16
130 44 6
131 38 7
132 44 7
133 44 8
134 38 32
135 44 17
136 29 7
137 37 30
138 45 12
139 34 1
140 35 26
141 37 31
142 29 15
143 42 28
144 45 18
145 54 1
146 42 29
147 46 19
148 26 6
149 27 9
150 26 8
151 27 23
152 27 24
153 26 1
154 21 1
155 46 4
156 44 32
157 55 0
158 47 9
159 32 32
160 48 28
161 55 1
162 56 0
163 56 1
164 47 13
165 46 5
166 32 1
167 48 29
168 47 6
169 48 11
170 32 13
171 47 7
172 47 8
173 48 2
174 32 9
175 50 32
176 51 22
177 32 8
178 51 23
179 51 24
180 48 3
181 27 1
182 53 25
183 53 26
184 57 0
185 53 27
186 22 9
187 57 1
188 49 4
189 48 14
190 49 10
191 58 0
192 58 1
193 59 0
194 49 15
195 49 5
196 50 6
197 50 7
198 59 1
199 60 0
200 35 27
201 19 10
202 19 4
203 20 18
204 19 30
205 1 20
206 7 21
207 13 15
208 13 7
209 7 20
210 18 3
211 13 20
212 13 1
213 13 17
214 24 0
215 19 20
216 19 0
217 19 1
218 19 21
219 7 0
220 25 12
221 25 5
222 32 7
223 31 1
224 49 16
225 30 2
226 30 3
227 31 4
228 50 8
229 33 1
230 60 1
231 33 2
232 33 3
233 33 0
234 34 0
235 49 17
236 36 28
237 36 19
238 42 9
239 20 19
240 13 8
241 37 13
242 22 1
243 54 28
244 61 0
245 51 2
246 44 1
247 42 3
248 47 0
249 33 11
250 35 25
251 38 11
252 25 4
253 25 18
254 41 0
255 28 5
256 31 31
257 54 29
258 29 25
259 29 27
260 28 14
261 55 20
262 50 12
263 50 18
264 43 1
265 51 19
266 32 6
267 55 21
268 30 18
269 50 0
270 51 3
271 55 30
272 48 0
273 18 28
274 35 12
275 61 1
276 52 4
277 41 19
278 52 5
279 62 0
280 42 13
281 55 31
282 62 1
283 63 0
284 42 1
285 53 6
286 63 1
287 35 7
288 56 32
289 57 22
290 64 0
291 64 1
292 57 23
293 57 24
294 65 0
295 53 7
296 44 0
297 37 0
298 59 25
299 53 8
300 59 26
301 54 2
302 52 9
303 43 4
304 52 13
305 43 21
306 43 31
307 65 1
308 43 0
309 53 11
310 47 1
311 59 27
312 24 3
313 54 3
314 24 15
315 24 10
316 24 16
317 60 28
318 66 0
319 53 14
320 66 1
321 47 25
322 67 0
323 47 26
324 54 10
325 54 15
326 60 29
327 61 20
328 61 21
329 61 30
330 61 31
331 54 16
332 67 1
333 54 17
334 62 32
335 55 4
336 55 5
337 68 0
338 63 22
339 35 8
340 55 12
341 55 18
342 68 1
343 56 19
344 38 6
345 57 9
346 56 6
347 57 13
348 56 7
349 56 8
350 69 0
351 53 0
352 69 1
353 53 1
354 58 11
355 49 0
356 58 14
357 49 21
358 57 2
359 49 1
360 49 31
361 49 30
362 57 3
363 59 10
364 59 15
365 70 0
366 70 1
367 58 4
368 63 23
369 63 24
370 65 25
371 71 0
372 71 1
373 72 0
374 58 5
375 59 16
376 59 6
377 18 16
378 72 1
379 59 17
380 59 7
381 60 12
382 59 8
383 60 2
384 65 26
385 60 3
386 60 18
387 65 27
388 8 11
389 61 4
390 73 0
391 61 5
392 62 6
393 66 28
394 61 19
395 62 9
396 62 13
397 66 29
398 67 20
399 67 21
400 63 11
401 62 7
402 50 1
403 73 1
404 62 8
405 1 2
406 4 10
407 9 23
408 9 24
409 9 10
410 9 25
411 9 1
412 9 0
413 10 1
414 9 22
415 9 3
416 12 6
417 17 14
418 16 1
419 10 26
420 16 0
421 15 19
422 15 22
423 15 2
424 15 12
425 15 3
426 17 9
427 18 0
428 21 22
429 29 1
430 27 3
431 27 2
432 29 0
433 30 29
434 63 14
435 30 1
436 63 2
437 31 20
438 30 28
439 30 12
440 28 4
441 64 10
442 64 15
443 64 16
444 67 30
445 67 31
446 21 0
447 30 0
448 31 0
449 36 3
450 37 1
451 39 3
452 36 0
453 38 14
454 36 29
455 36 2
456 36 1
457 63 3
458 22 13
459 22 4
460 21 24
461 22 5
462 68 32
463 21 2
464 74 0
465 39 1
466 39 10
467 74 1
468 39 17
469 64 17
470 39 0
471 40 12
472 41 27
473 39 2
474 41 25
475 39 24
476 39 22
477 39 16
478 39 15
479 39 23
480 45 3
481 35 0
482 45 22
483 69 22
484 40 1
485 75 0
486 37 4
487 38 1
488 37 5
489 75 1
490 65 12
491 76 0
492 64 4
493 76 1
494 41 26
495 77 0
496 64 5
497 65 18
498 45 0
499 65 6
500 66 19
501 67 9
502 67 13
503 69 23
504 69 24
505 37 9
506 38 8
507 77 1
508 68 11
509 65 7
510 78 0
511 65 8
512 42 0
513 66 2
514 43 5
515 42 2
516 24 17
517 45 1
518 68 14
519 71 25
520 71 26
521 71 27
522 72 28
523 69 10
524 72 29
525 45 24
526 45 23
527 66 3
528 45 2
529 73 20
530 69 15
531 43 30
532 43 20
533 69 16
534 67 4
535 78 1
536 79 0
537 73 21
538 69 17
539 70 12
540 40 0
541 19 5
542 70 18
543 48 1
544 47 27
545 71 19
546 67 5
547 79 1
548 72 9
549 68 6
550 80 0
551 32 0
552 68 7
553 73 30
554 72 13
555 73 11
556 73 14
557 38 0
558 68 8
559 73 31
560 74 32
561 74 10
562 80 1
563 69 2
564 74 15
565 41 1
566 74 16
567 69 3
568 74 17
569 70 4
570 49 20
571 75 12
572 70 5
573 71 6
574 33 14
575 81 0
576 81 1
577 82 0
578 71 7
579 82 1
580 75 18
581 28 11
582 71 8
583 75 22
584 72 2
585 72 3
586 83 0
587 76 19
588 75 23
589 75 24
590 83 1
591 73 4
592 77 9
593 77 25
594 73 5
595 74 6
596 84 0
597 77 13
598 78 11
599 77 26
600 77 27
601 74 7
602 74 8
603 75 2
604 40 18
605 84 1
606 75 3
