// The next line is the dfg name
random6_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 19 19 1
MUL 19 19 3
DIV 20 20 5
SQRT 20 20 6
actual latency 61
0 1 0
1 2 0
2 3 20
3 6 5
4 6 37
5 6 10
6 6 6
7 6 36
8 6 3
9 6 15
10 6 43
11 6 0
12 54 0
13 7 19
14 7 14
15 40 19
16 7 52
17 11 17
18 31 1
19 7 73
20 7 3
21 7 6
22 7 1
23 19 18
24 8 34
25 7 53
26 7 54
27 11 62
28 7 24
29 19 12
30 8 59
31 8 33
32 31 2
33 8 75
34 8 28
35 8 12
36 31 3
37 13 24
38 28 21
39 31 4
40 8 5
41 8 29
42 31 5
43 31 6
44 7 22
45 28 22
46 7 55
47 7 74
48 7 49
49 28 23
50 9 3
51 17 27
52 17 7
53 17 51
54 17 47
55 31 7
56 31 8
57 14 59
58 31 9
59 11 4
60 31 10
61 18 10
62 12 50
63 11 31
64 11 2
65 11 18
66 28 24
67 31 11
68 10 11
69 31 12
70 10 6
71 10 5
72 10 40
73 31 13
74 31 14
75 31 15
76 28 25
77 31 16
78 12 2
79 20 8
80 20 18
81 22 48
82 20 77
83 31 17
84 20 29
85 15 40
86 31 18
87 28 26
88 27 8
89 29 28
90 14 30
91 32 1
92 29 29
93 32 2
94 14 77
95 32 3
96 27 47
97 19 58
98 32 4
99 9 15
100 32 5
101 32 6
102 9 18
103 29 30
104 32 7
105 16 43
106 19 70
107 15 3
108 15 36
109 32 8
110 29 31
111 19 71
112 32 9
113 32 10
114 29 32
115 27 48
116 32 11
117 11 3
118 11 32
119 32 12
120 11 41
121 11 10
122 32 13
123 11 11
124 29 33
125 32 14
126 18 13
127 29 34
128 30 35
129 19 15
130 30 36
131 32 15
132 32 16
133 32 17
134 17 17
135 11 8
136 16 4
137 27 49
138 12 35
139 20 27
140 15 4
141 23 3
142 32 18
143 19 72
144 18 4
145 27 50
146 11 7
147 33 1
148 19 73
149 33 2
150 27 51
151 30 37
152 13 15
153 33 3
154 19 74
155 12 9
156 31 21
157 25 58
158 33 4
159 33 5
160 33 6
161 25 70
162 25 71
163 27 52
164 25 72
165 25 73
166 16 10
167 33 7
168 33 8
169 33 9
170 27 53
171 27 54
172 16 3
173 33 10
174 31 22
175 33 11
176 33 12
177 33 13
178 27 55
179 27 56
180 33 14
181 31 23
182 33 15
183 17 8
184 33 16
185 33 17
186 17 14
187 33 18
188 17 13
189 13 7
190 34 1
191 34 2
192 31 24
193 31 25
194 21 11
195 31 26
196 27 57
197 32 28
198 34 3
199 32 47
200 12 8
201 34 4
202 32 29
203 34 5
204 12 67
205 13 17
206 34 6
207 34 7
208 32 30
209 32 31
210 25 74
211 26 59
212 34 8
213 20 30
214 34 9
215 34 10
216 32 48
217 34 11
218 26 75
219 34 12
220 34 13
221 34 14
222 34 15
223 34 16
224 24 35
225 32 32
226 32 33
227 24 11
228 34 17
229 34 18
230 35 1
231 35 2
232 13 6
233 32 49
234 22 57
235 35 3
236 35 4
237 26 76
238 14 29
239 35 5
240 35 6
241 14 14
242 26 77
243 32 34
244 35 7
245 35 8
246 35 9
247 32 50
248 27 60
249 33 35
250 35 10
251 32 51
252 29 61
253 35 11
254 32 52
255 23 18
256 35 12
257 29 62
