// The next line is the dfg name
random4_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 11 11 1
MUL 12 12 3
DIV 12 12 5
SQRT 12 12 6
actual latency 54
0 1 1
1 2 35
2 8 10
3 8 3
4 8 0
5 8 25
6 8 12
7 8 4
8 8 1
9 21 6
10 9 6
11 11 0
12 9 13
13 9 1
14 9 35
15 10 10
16 15 15
17 44 0
18 26 1
19 26 2
20 26 3
21 10 4
22 20 5
23 10 1
24 12 19
25 10 8
26 10 2
27 12 16
28 10 6
29 10 33
30 12 20
31 13 24
32 20 6
33 11 12
34 20 7
35 11 3
36 20 8
37 21 19
38 12 17
39 15 34
40 24 31
41 12 10
42 11 7
43 15 4
44 27 42
45 12 37
46 19 9
47 19 10
48 20 9
49 15 42
50 15 36
51 22 21
52 25 33
53 14 8
54 21 1
55 21 8
56 22 4
57 30 37
58 21 2
59 23 27
60 23 14
61 24 15
62 16 8
63 16 3
64 12 13
65 24 39
66 17 0
67 20 10
68 30 38
69 21 18
70 19 32
71 21 9
72 25 21
73 25 34
74 26 12
75 21 10
76 13 27
77 12 39
78 11 1
79 22 5
80 24 17
81 22 6
82 24 18
83 22 7
84 14 29
85 13 25
86 22 8
87 28 24
88 22 9
89 15 7
90 22 10
91 26 4
92 26 5
93 15 3
94 25 6
95 25 7
96 15 35
97 15 6
98 24 8
99 24 9
100 24 19
101 12 4
102 23 10
103 12 5
104 17 3
105 24 20
106 28 25
107 12 1
108 12 0
109 32 1
110 20 33
111 18 39
112 26 14
113 18 15
114 18 5
115 18 7
116 18 25
117 28 26
118 24 10
119 23 7
120 23 2
121 30 39
122 24 37
123 28 27
124 13 8
125 25 8
126 25 9
127 13 6
128 27 15
129 25 10
130 16 1
131 26 6
132 21 35
133 29 28
134 28 22
135 26 7
136 29 12
137 26 8
138 26 9
139 26 10
140 29 1
141 23 26
142 17 14
143 27 17
144 29 2
145 29 3
146 27 44
147 29 4
148 28 5
149 29 29
150 16 5
151 19 1
152 16 21
153 27 6
154 27 7
155 29 30
156 27 18
157 27 8
158 27 9
159 13 10
160 27 10
161 28 6
162 14 28
163 28 7
164 14 10
165 27 19
166 14 5
167 14 30
168 28 8
169 28 9
170 28 10
171 27 20
172 29 5
173 29 6
174 29 7
175 29 8
176 27 23
177 29 14
178 29 9
179 27 0
180 29 10
181 30 13
182 32 2
183 19 6
184 24 4
185 27 45
186 30 15
187 19 5
188 19 4
189 30 3
190 14 4
191 19 3
192 30 16
193 29 31
194 30 4
195 30 5
196 30 17
197 20 1
198 30 6
199 30 7
200 30 8
201 30 9
202 30 18
203 30 10
204 30 19
205 31 3
206 31 4
207 31 5
208 29 32
209 30 20
210 30 33
211 31 6
212 11 9
213 31 7
214 31 8
215 31 9
216 31 10
217 32 3
218 32 4
219 32 5
220 32 6
221 32 7
222 31 21
223 15 8
224 15 9
225 32 8
226 32 12
227 32 14
228 33 13
229 14 12
230 32 9
231 30 34
232 19 21
233 32 10
234 33 1
235 33 15
236 33 16
237 33 2
238 33 17
239 33 18
240 27 35
241 33 3
242 31 40
243 33 4
244 33 5
245 33 6
246 33 7
247 32 23
248 33 8
249 33 9
250 28 1
251 33 10
252 28 0
253 34 1
254 34 2
255 34 3
256 18 24
257 23 25
258 33 19
259 34 4
260 33 20
261 34 11
262 34 5
263 31 41
264 34 6
265 34 21
266 34 7
267 34 8
268 21 3
269 34 9
270 33 24
271 34 10
272 35 1
273 34 22
274 33 25
275 35 2
276 35 3
277 33 35
278 35 4
279 35 5
280 35 12
281 24 2
282 33 26
283 33 36
284 35 6
285 35 7
286 35 14
287 35 8
288 35 9
289 35 10
290 36 13
291 36 15
292 36 1
293 36 2
294 36 16
295 36 3
296 36 4
297 36 5
298 36 17
299 33 27
300 36 6
301 36 18
302 36 7
303 36 8
304 33 42
305 36 9
306 1 0
307 2 1
308 2 12
309 2 23
310 2 2
311 2 0
312 3 0
313 7 40
314 3 36
315 4 14
316 13 2
317 36 19
318 14 31
319 13 1
320 13 5
321 18 10
322 13 40
323 9 0
324 14 1
325 10 0
326 36 10
327 10 11
328 14 3
329 14 9
330 15 0
331 34 28
332 13 41
333 34 29
334 37 1
335 18 19
336 13 0
337 14 6
338 13 3
339 37 2
340 36 20
341 16 46
342 20 14
343 19 28
344 17 4
345 24 28
346 18 9
347 34 30
348 37 11
349 5 12
350 14 0
351 37 3
352 15 33
353 18 38
354 15 5
355 15 13
356 5 2
357 37 4
358 37 5
359 37 6
360 14 14
361 14 2
362 6 1
363 6 16
364 6 37
365 6 38
366 6 39
367 18 27
368 18 4
369 18 13
370 33 43
371 18 0
372 37 7
373 37 21
374 37 8
375 19 7
376 19 0
377 19 29
378 37 9
379 20 3
380 24 30
381 37 10
382 38 1
383 17 10
384 17 9
385 34 31
386 15 1
387 15 43
388 15 2
389 15 16
390 38 2
391 16 0
392 38 3
393 34 32
394 19 41
395 38 4
396 33 44
397 18 18
398 20 34
399 20 0
400 24 29
401 21 5
402 15 19
403 38 5
404 21 0
405 38 6
406 37 22
407 21 13
408 38 7
409 21 42
410 38 8
411 33 45
412 22 0
413 24 13
414 38 9
415 17 2
416 21 17
417 38 10
418 34 46
419 39 1
420 38 12
421 23 24
422 23 6
423 23 0
424 24 5
425 39 2
426 18 26
427 35 33
428 38 14
429 39 13
430 21 45
431 19 31
432 39 3
433 36 37
434 35 34
435 22 23
436 22 11
437 39 4
438 39 5
439 22 46
440 27 36
441 22 2
442 39 6
443 39 7
444 39 8
445 39 9
446 25 2
447 39 10
448 25 11
449 40 1
450 25 1
451 36 38
452 25 40
453 25 0
454 40 2
455 23 8
456 23 5
457 40 3
458 37 23
459 39 15
460 23 4
461 40 4
462 24 6
463 36 39
464 18 1
465 37 40
466 39 16
467 31 11
468 38 24
469 21 16
470 19 2
471 40 5
472 37 41
473 40 6
474 38 25
475 40 7
476 28 21
477 40 8
478 28 11
479 28 46
480 38 26
481 40 9
482 40 10
483 39 17
484 17 8
485 25 4
486 41 1
487 41 2
488 39 18
489 39 19
490 19 30
491 41 3
492 39 20
493 41 4
494 41 5
495 41 6
496 40 11
497 41 7
498 40 21
499 27 13
500 41 8
501 27 3
502 41 9
503 40 22
504 38 27
505 41 10
506 41 12
507 42 1
508 12 3
509 17 7
510 42 2
511 42 3
512 26 0
513 42 4
514 42 5
515 42 6
516 31 0
517 42 7
518 42 8
519 42 9
520 42 10
521 43 1
522 39 35
523 18 6
524 43 2
525 18 3
526 18 8
527 23 12
528 41 14
529 39 28
530 28 3
531 43 3
532 39 36
533 43 4
534 8 26
535 29 0
536 8 27
537 43 5
538 27 4
539 43 6
540 42 13
541 43 7
542 43 8
543 43 9
544 28 2
545 39 42
546 42 15
547 30 1
548 30 0
549 43 10
550 42 16
551 44 1
552 44 2
553 39 29
554 24 3
555 42 17
556 39 43
557 31 1
558 44 3
559 44 4
560 44 5
561 42 18
562 39 44
563 39 45
564 32 0
565 44 6
566 44 7
567 44 8
568 44 9
569 39 30
570 39 31
571 24 0
572 33 0
573 44 10
574 39 32
575 45 0
576 40 33
577 25 41
578 42 19
579 45 1
580 45 2
581 40 34
582 34 0
583 3 13
584 42 20
585 45 3
586 43 11
587 43 21
588 45 4
589 43 22
590 45 5
591 45 6
592 45 7
593 35 0
594 44 12
595 45 8
596 44 14
597 45 9
598 45 10
599 46 0
600 36 0
601 46 1
602 46 2
603 40 46
604 42 23
605 1 11
606 4 0
607 5 0
608 6 0
609 5 1
610 6 15
611 4 11
612 7 0
613 7 1
614 7 11
615 7 23
616 9 28
617 9 7
618 9 2
619 9 19
620 9 42
621 9 8
622 9 17
623 9 18
624 7 41
625 17 6
626 42 37
627 6 13
628 46 3
629 8 24
630 8 8
631 8 5
632 8 7
633 16 10
634 8 2
635 8 6
636 8 14
637 46 4
638 46 5
639 10 21
640 45 13
641 9 15
642 9 3
643 9 29
644 9 16
645 9 5
646 8 9
647 37 0
648 9 36
649 46 6
650 9 30
651 46 7
652 9 31
653 9 4
654 18 17
655 16 22
656 46 8
657 10 22
658 10 9
659 10 3
660 13 9
661 42 38
662 13 22
663 12 7
664 13 7
665 46 9
666 10 46
667 12 9
668 10 5
669 9 43
670 12 23
671 9 9
672 9 44
673 9 20
674 9 10
675 11 6
676 38 0
677 11 8
678 13 11
679 46 10
680 11 4
681 47 0
682 11 5
683 17 1
684 16 11
685 47 1
686 14 7
687 43 24
688 15 10
689 47 2
690 42 39
691 11 2
692 11 10
693 14 32
694 43 40
695 45 15
696 7 2
697 45 16
698 21 44
699 47 3
700 39 0
701 16 4
702 47 4
703 16 2
704 47 5
705 45 17
706 17 23
707 47 6
708 47 7
709 22 1
710 43 41
711 24 38
712 40 0
713 47 8
714 47 9
715 13 4
716 47 10
717 21 4
718 13 26
719 48 0
720 45 18
721 48 1
722 13 21
723 43 25
724 41 0
725 23 1
726 16 6
727 48 2
728 45 19
729 24 1
730 48 3
731 17 12
732 48 4
733 43 26
734 15 17
735 21 15
736 48 5
737 19 40
738 42 0
739 20 2
740 48 6
741 43 27
742 21 36
743 48 7
744 45 20
745 20 12
746 48 8
747 48 9
748 15 44
749 46 11
750 48 10
751 43 0
752 21 43
753 19 22
754 44 28
755 49 0
756 18 2
757 18 16
758 45 35
759 10 7
760 11 14
761 46 21
762 45 36
763 49 1
764 46 22
765 25 3
766 49 2
767 47 12
768 45 42
769 49 3
770 9 32
771 18 20
772 12 18
773 47 14
774 49 4
775 49 5
776 49 6
777 27 2
778 27 1
779 44 29
780 49 7
781 49 8
782 49 9
783 49 10
784 23 3
785 50 0
786 50 1
787 50 2
788 50 3
789 50 4
790 44 30
791 19 11
792 12 15
793 50 5
794 50 6
795 44 31
796 12 6
797 12 2
798 50 7
799 50 8
800 48 13
801 50 9
802 12 8
803 50 10
804 51 0
805 48 15
806 16 7
807 48 16
808 15 18
809 48 17
810 51 1
811 51 2
812 51 3
813 51 4
814 48 18
815 51 5
816 16 9
817 48 19
818 51 6
819 51 7
820 12 38
821 51 8
822 51 9
823 17 5
824 51 10
825 44 32
826 48 20
827 45 33
828 52 0
829 18 37
830 49 11
831 52 1
832 52 2
833 45 34
834 52 3
835 47 23
836 49 21
837 52 4
838 49 22
839 45 43
840 52 5
841 27 16
842 15 45
843 48 24
844 45 44
845 48 25
846 52 6
847 52 7
848 52 8
849 31 22
850 45 45
851 6 2
852 52 9
853 7 3
854 48 26
855 52 10
856 24 16
857 53 0
858 53 1
859 53 2
860 53 3
861 53 4
862 53 5
863 53 6
864 15 20
865 53 7
866 53 8
867 53 9
868 48 27
869 22 22
870 53 10
871 49 28
872 54 0
873 46 46
874 54 1
875 54 2
876 49 29
877 54 3
878 49 30
879 9 45
880 54 4
881 54 5
882 54 6
883 48 37
884 54 7
885 49 31
886 54 8
887 31 2
888 49 32
889 24 7
890 23 9
891 22 3
892 21 7
893 24 32
894 48 38
895 10 34
896 20 4
897 48 39
898 19 8
899 21 20
900 30 2
901 28 4
902 27 43
903 25 22
904 27 5
905 25 5
