// The next line is the dfg name
random7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 17 17 1
MUL 18 18 3
DIV 18 18 5
SQRT 18 18 6
actual latency 72
0 1 1
1 2 5
2 3 6
3 2 1
4 3 24
5 3 58
6 3 9
7 3 10
8 3 36
9 3 12
10 3 1
11 3 23
12 3 55
13 3 14
14 16 11
15 9 1
16 25 47
17 15 44
18 65 0
19 9 24
20 9 40
21 9 5
22 40 1
23 14 1
24 14 19
25 4 2
26 17 18
27 5 4
28 5 19
29 5 5
30 5 8
31 5 31
32 47 18
33 12 13
34 40 2
35 20 16
36 29 3
37 6 16
38 6 8
39 2 6
40 7 4
41 9 21
42 10 44
43 29 4
44 6 9
45 28 5
46 6 11
47 6 70
48 17 10
49 25 6
50 18 69
51 26 50
52 29 19
53 10 27
54 29 20
55 10 1
56 25 7
57 23 63
58 7 28
59 6 15
60 6 5
61 6 3
62 8 37
63 29 40
64 13 11
65 13 5
66 22 29
67 13 12
68 14 12
69 14 34
70 13 29
71 24 68
72 22 30
73 15 41
74 21 24
75 13 28
76 23 8
77 14 54
78 15 25
79 8 2
80 9 14
81 10 48
82 9 25
83 22 9
84 7 9
85 22 10
86 7 27
87 12 66
88 15 7
89 12 70
90 22 11
91 22 12
92 11 3
93 13 13
94 12 1
95 15 16
96 22 13
97 13 14
98 16 16
99 27 24
100 27 25
101 22 14
102 26 33
103 22 15
104 22 16
105 12 8
106 12 7
107 12 11
108 23 9
109 26 34
110 20 31
111 19 29
112 10 4
113 23 10
114 10 30
115 23 11
116 27 26
117 30 41
118 10 7
119 26 52
120 30 42
121 23 12
122 8 0
123 28 29
124 17 62
125 13 7
126 28 30
127 30 43
128 23 13
129 10 12
130 10 6
131 14 14
132 26 54
133 23 14
134 23 15
135 9 39
136 23 16
137 25 8
138 25 9
139 27 55
140 24 10
141 10 47
142 27 56
143 18 65
144 10 59
145 30 44
146 27 57
147 16 1
148 24 11
149 4 17
150 4 11
151 4 27
152 24 12
153 24 13
154 4 7
155 24 14
