// The next line is the dfg name
random7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 17 17 1
MUL 18 18 3
DIV 18 18 5
SQRT 18 18 6
actual latency 74
0 1 2
1 2 5
2 3 5
3 2 2
4 3 24
5 3 58
6 3 15
7 3 16
8 3 36
9 3 9
10 3 1
11 3 23
12 3 55
13 3 10
14 10 16
15 9 1
16 60 46
17 55 44
18 60 15
19 9 23
20 9 40
21 9 6
22 50 10
23 14 1
24 14 19
25 4 2
26 17 18
27 5 2
28 5 19
29 5 5
30 5 10
31 5 31
32 12 25
33 12 13
34 55 2
35 51 12
36 54 7
37 6 12
38 6 7
39 2 6
40 7 4
41 9 21
42 10 49
43 42 5
44 6 11
45 65 16
46 6 8
47 65 63
48 68 8
49 66 8
50 6 70
51 6 52
52 63 23
53 10 27
54 56 20
55 10 1
56 58 4
57 54 66
58 7 28
59 8 11
60 6 5
61 6 3
62 8 36
63 64 39
64 13 15
65 13 7
66 53 33
67 13 11
68 14 11
69 45 25
70 13 29
71 51 58
72 51 25
73 15 42
74 51 21
75 13 27
76 52 7
77 14 54
78 15 26
79 8 2
80 8 15
81 10 48
82 65 32
83 65 9
84 7 5
85 64 4
86 7 27
87 9 58
88 15 7
89 66 69
90 64 5
91 64 6
92 11 2
93 12 16
94 12 1
95 52 4
96 54 11
97 13 14
98 16 10
99 60 21
100 58 29
101 62 7
102 52 28
103 71 9
104 54 13
105 12 10
106 12 7
107 12 8
108 54 14
109 44 34
110 45 23
111 48 21
112 10 6
113 57 10
114 10 29
115 57 11
116 56 32
117 58 37
118 10 5
119 61 35
120 61 50
121 62 8
122 8 0
123 47 18
124 17 62
125 13 5
126 56 33
127 60 41
128 57 13
129 10 8
130 10 4
131 10 13
132 36 70
133 60 9
134 60 10
135 9 39
136 60 11
137 60 12
138 60 13
139 57 57
140 60 14
141 10 46
142 54 67
143 63 57
144 10 59
145 49 38
146 47 62
147 16 1
148 59 1
149 4 17
150 4 10
151 4 27
152 4 15
153 67 10
154 4 9
155 67 11
156 15 25
157 51 2
158 47 63
159 14 14
160 69 13
161 67 12
162 67 13
163 53 18
164 13 2
165 53 7
166 53 8
167 14 53
168 48 69
169 53 19
170 54 2
171 54 40
172 55 15
173 54 25
174 54 8
175 15 6
176 49 17
177 51 10
178 14 3
179 51 5
180 51 4
181 52 5
182 48 70
183 53 20
184 54 5
185 5 63
186 39 56
187 20 5
188 20 20
189 37 6
190 37 5
191 41 64
192 20 4
193 20 6
194 13 12
195 52 6
196 53 31
197 23 5
198 17 19
199 43 17
200 42 3
201 42 4
202 43 5
203 17 2
204 50 46
205 50 53
206 14 8
207 50 54
208 21 51
209 65 62
210 60 65
211 64 11
212 61 29
213 65 60
214 7 6
215 56 14
216 18 24
217 16 3
218 18 69
219 44 7
220 16 2
221 16 5
222 16 0
223 16 8
224 16 50
225 17 10
226 40 49
227 20 45
228 43 2
229 43 30
230 17 7
231 71 5
232 20 19
233 72 0
234 67 4
235 5 14
236 5 32
237 5 33
238 66 16
239 66 15
240 5 47
241 71 3
242 53 15
243 64 2
244 64 40
245 61 30
246 62 18
247 62 19
248 65 41
249 60 66
250 40 28
251 33 13
252 21 52
253 63 15
254 63 16
255 63 0
256 63 14
257 63 13
258 59 64
259 61 51
260 63 12
261 18 16
262 18 65
