// The next line is the dfg name
random3_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 6 6 3
DIV 11 11 5
SQRT 12 12 6
actual latency 117
0 1 19
1 7 11
2 28 12
3 37 18
4 47 6
5 61 1
6 50 14
7 62 14
8 65 6
9 56 0
10 68 29
11 69 19
12 69 0
13 70 22
14 78 1
15 77 6
16 75 2
17 74 8
18 75 20
19 75 10
20 78 0
21 74 29
22 75 15
23 76 5
24 79 3
25 79 8
26 80 0
27 80 29
28 81 20
29 81 11
30 75 11
31 82 0
32 79 4
33 79 5
34 81 19
35 79 24
36 86 10
37 87 6
38 86 0
39 92 1
40 87 5
41 86 17
42 86 16
43 86 11
44 81 2
45 12 3
46 80 9
47 91 14
48 91 28
49 91 7
50 91 0
51 90 20
52 85 13
53 86 29
54 83 4
55 80 6
56 91 11
57 91 15
58 95 3
59 91 13
60 91 30
61 91 26
62 91 10
63 91 16
64 91 24
65 94 7
66 96 20
67 98 1
68 96 0
69 96 8
70 96 19
71 96 9
72 100 1
73 96 1
74 97 25
75 97 6
76 96 2
77 96 5
78 96 10
79 58 1
80 84 5
81 108 1
82 102 20
83 102 19
84 102 12
85 102 21
86 97 11
87 97 1
88 97 14
89 97 12
90 59 7
91 59 0
92 100 0
93 101 3
94 96 21
95 85 0
96 76 12
97 101 1
98 101 0
99 102 1
100 104 1
101 101 29
102 102 15
103 101 4
104 101 7
105 105 0
106 97 7
107 97 13
108 98 3
109 97 0
110 108 0
111 109 1
112 110 2
113 69 8
114 109 20
115 109 0
116 109 15
117 109 21
118 109 22
119 111 1
120 109 23
121 109 16
122 108 19
123 102 11
124 105 1
125 101 8
126 101 9
127 99 0
128 99 1
129 101 10
130 107 10
131 107 29
132 107 11
133 107 3
134 107 0
135 107 4
136 107 5
137 107 1
138 107 2
139 113 2
140 62 0
141 108 6
142 108 13
143 108 14
144 108 7
145 113 0
146 112 0
147 112 1
148 112 3
149 112 4
150 112 5
151 113 1
152 114 0
153 114 1
154 112 6
155 115 4
156 96 22
157 97 23
158 97 24
159 103 2
160 102 13
161 106 9
162 104 26
163 104 0
164 102 0
165 84 22
166 84 23
167 84 0
168 84 25
169 84 1
170 85 1
171 84 26
172 84 2
173 84 27
174 112 7
175 110 0
176 98 0
177 98 26
178 98 27
179 98 16
180 98 4
181 99 2
182 98 17
183 98 28
184 98 18
185 103 0
186 103 23
187 103 16
188 103 24
189 103 25
190 103 17
191 103 1
192 103 18
193 115 3
194 86 4
195 87 2
196 76 21
197 107 12
198 1 8
199 6 8
200 6 4
201 6 24
202 6 3
203 6 2
204 6 1
205 6 10
206 6 0
207 9 1
208 9 25
209 10 0
210 9 9
211 9 14
212 11 7
213 9 23
214 9 3
215 39 1
216 11 17
217 11 8
218 11 16
219 11 10
220 11 28
221 11 0
222 15 25
223 15 26
224 16 8
225 24 3
226 17 7
227 38 7
228 21 10
229 21 8
230 23 0
231 21 16
232 41 26
233 40 21
234 11 6
235 41 25
236 9 0
237 47 0
238 33 4
239 26 1
240 28 0
241 39 0
242 24 1
243 14 19
244 14 0
245 14 20
246 14 6
247 14 21
248 14 9
249 47 7
250 50 0
251 12 4
252 51 20
253 52 23
254 52 22
255 64 23
256 52 21
257 26 5
258 47 8
259 12 24
260 12 29
261 12 0
262 12 1
263 14 22
264 16 1
265 14 30
266 18 29
267 14 1
268 7 0
269 58 8
270 30 3
271 30 2
272 25 0
273 32 1
274 39 4
275 17 27
276 39 13
277 19 0
278 19 1
279 18 0
280 18 1
281 24 29
282 30 1
283 17 6
284 16 10
285 15 3
286 26 19
287 15 1
288 15 23
289 29 25
290 30 4
291 29 9
292 29 0
293 29 13
294 29 5
295 29 14
296 29 15
297 14 7
298 11 27
299 42 1
300 42 18
301 47 30
302 42 11
303 26 16
304 28 1
305 41 17
306 40 15
307 65 27
308 42 2
309 65 28
310 42 3
311 47 25
312 21 3
313 21 25
314 21 0
315 21 1
316 17 18
317 17 0
318 18 12
319 19 9
320 19 13
321 19 14
322 17 28
323 17 5
324 33 1
325 46 1
326 47 26
327 47 1
328 47 27
329 49 0
330 49 1
331 48 1
332 63 3
333 59 1
334 58 15
335 27 21
336 57 13
337 59 25
338 57 2
339 59 26
340 59 27
341 57 19
342 57 1
343 20 6
344 24 13
345 59 28
346 58 16
347 58 17
348 58 0
349 59 30
350 58 4
351 59 5
352 58 21
353 59 6
354 26 6
355 31 1
356 31 29
357 44 0
358 47 28
359 44 5
360 34 13
361 34 0
362 35 5
363 35 28
364 39 9
365 35 6
366 35 30
367 35 7
368 66 17
369 61 29
370 46 23
371 23 12
372 33 20
373 33 21
374 33 22
375 33 19
376 20 30
377 20 7
378 20 1
379 22 1
380 20 19
381 24 14
382 29 26
383 29 27
384 29 6
385 32 11
386 32 18
387 29 28
388 29 30
389 64 8
390 36 16
391 36 2
392 36 3
393 36 1
394 63 0
395 26 0
396 39 2
397 20 20
398 22 18
399 24 9
400 20 5
401 20 21
402 20 22
403 20 0
404 1 0
405 2 0
406 2 21
407 2 20
408 2 22
409 8 21
410 21 26
411 8 19
412 3 23
413 9 15
414 8 12
415 8 5
416 8 6
417 8 20
418 8 7
419 9 4
420 8 0
421 13 12
422 32 0
423 30 0
424 16 0
425 14 13
426 24 4
427 14 14
428 48 2
429 23 27
430 23 28
431 37 11
432 33 12
433 33 2
434 33 3
435 37 1
436 34 9
437 3 0
438 18 2
439 38 5
440 39 3
441 25 1
442 29 1
443 17 11
444 19 15
445 18 24
446 26 17
447 52 1
448 8 22
449 57 3
450 56 7
451 55 0
452 55 1
453 54 12
454 53 6
455 53 7
456 53 30
457 11 5
458 38 1
459 60 11
460 61 24
461 60 2
462 24 15
463 21 4
464 23 5
465 33 0
466 22 11
467 26 10
468 23 6
469 23 7
470 23 1
471 16 17
472 56 1
473 13 0
474 13 1
475 12 11
476 12 18
477 12 2
478 38 6
479 65 25
480 65 10
481 65 26
482 65 9
483 65 15
484 65 0
485 65 16
486 65 11
487 70 3
488 70 21
489 70 0
490 70 23
491 70 4
492 71 25
493 70 9
494 41 27
495 64 4
496 9 2
497 14 15
498 16 16
499 15 4
500 26 20
501 14 5
502 15 0
503 34 14
504 37 24
505 34 23
506 34 1
507 37 29
508 34 15
509 36 17
510 73 3
511 73 18
512 73 4
513 31 24
514 41 0
515 17 1
516 40 22
517 40 23
518 40 1
519 41 6
520 43 29
521 41 7
522 40 14
523 42 4
524 40 0
525 57 14
526 24 24
527 53 28
528 41 28
529 41 5
530 52 0
531 41 1
532 41 30
533 42 0
534 41 16
535 41 10
536 41 8
537 45 19
538 45 20
539 45 2
540 45 14
541 45 0
542 46 22
543 45 3
544 45 4
545 47 5
546 9 26
547 76 0
548 27 2
549 27 0
550 27 1
551 27 22
552 27 23
553 27 3
554 27 18
555 27 4
556 29 7
557 36 4
558 22 0
559 70 10
560 70 1
561 71 26
562 70 11
563 71 27
564 70 15
565 70 5
566 71 0
567 48 0
568 73 0
569 73 1
570 74 0
571 73 24
572 75 19
573 73 5
574 75 9
575 46 0
576 46 21
577 59 10
578 71 28
579 63 19
580 67 3
581 53 25
582 53 26
583 53 8
584 53 5
585 54 10
586 53 0
587 54 11
588 53 27
589 53 1
590 15 2
591 60 3
592 63 20
593 74 6
594 62 5
595 62 6
596 64 21
597 67 14
598 67 24
599 67 0
600 67 1
601 67 4
602 67 7
603 39 20
604 1 2
605 4 9
606 9 13
607 18 4
608 18 3
609 21 23
610 21 2
611 24 0
612 60 1
613 21 17
614 27 11
615 61 18
616 61 4
617 63 2
618 61 0
619 61 12
620 65 5
621 66 2
622 26 8
623 71 17
624 68 0
625 32 7
626 31 8
627 60 0
628 32 6
629 31 16
630 31 17
631 31 0
632 31 10
633 38 12
634 70 16
635 77 27
636 32 5
637 66 18
638 66 30
639 66 1
640 72 14
641 72 2
642 72 7
643 72 0
644 78 7
645 72 30
646 72 1
647 78 2
648 75 0
649 75 7
650 76 3
651 76 22
652 76 4
