// The next line is the dfg name
random1_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 2 2 1
MUL 6 6 3
DIV 11 11 5
SQRT 12 12 6
actual latency 91
0 1 2
1 4 2
2 7 2
3 10 2
4 10 0
5 10 1
6 11 22
7 18 1
8 13 0
9 14 24
10 20 13
11 20 2
12 23 22
13 23 28
14 34 5
15 29 0
16 36 1
17 31 0
18 11 0
19 11 3
20 11 1
21 11 21
22 48 18
23 29 21
24 33 18
25 32 8
26 47 11
27 47 12
28 29 7
29 14 9
30 14 2
31 14 25
32 14 26
33 14 4
34 14 27
35 14 3
36 14 28
37 49 9
38 30 1
39 30 0
40 17 10
41 31 19
42 44 1
43 31 1
44 32 7
45 35 29
46 31 23
47 45 0
48 33 25
49 11 4
50 25 3
51 25 4
52 25 1
53 25 5
54 32 10
55 37 0
56 37 8
57 37 23
58 52 8
59 48 16
60 42 0
61 47 7
62 35 13
63 36 2
64 37 3
65 41 22
66 52 10
67 17 29
68 17 22
69 17 30
70 17 3
71 17 0
72 17 11
73 17 2
74 52 3
75 52 1
76 52 11
77 46 26
78 43 16
79 48 2
80 43 23
81 52 12
82 52 14
83 43 19
84 49 3
85 19 0
86 53 16
87 39 25
88 54 9
89 45 1
90 40 0
91 46 27
92 20 3
93 55 13
94 46 1
95 19 5
96 45 2
97 38 16
98 52 0
99 37 19
100 53 18
101 50 6
102 42 2
103 57 8
104 47 1
105 50 7
106 17 1
107 47 21
108 52 4
109 57 10
110 36 20
111 57 11
112 52 5
113 33 1
114 32 0
115 32 1
116 35 22
117 53 7
118 57 12
119 23 17
120 23 18
121 23 1
122 23 29
123 23 0
124 24 9
125 23 30
126 47 22
127 48 0
128 43 3
129 43 17
130 47 28
131 41 29
132 57 14
133 41 0
134 42 10
135 48 1
136 58 15
137 54 2
138 49 0
139 41 30
140 58 16
141 26 0
142 28 27
143 24 1
144 49 1
145 47 29
146 55 3
147 58 17
148 18 0
149 24 20
150 50 0
151 47 30
152 48 20
153 49 19
154 31 5
155 19 19
156 49 23
157 51 24
158 55 4
159 50 1
160 51 0
161 51 25
162 58 18
163 55 5
164 56 6
165 53 0
166 19 23
167 19 9
168 56 7
169 59 9
170 47 10
171 60 13
172 62 8
173 46 0
174 57 2
175 51 1
176 58 4
177 53 1
178 54 0
179 54 1
180 55 0
181 55 1
182 59 6
183 62 10
184 52 26
185 62 11
186 52 27
187 62 12
188 59 7
189 62 14
190 63 15
191 56 0
192 60 2
193 56 1
194 63 16
195 57 0
196 45 25
197 57 1
198 61 3
199 58 0
200 58 1
201 61 4
202 1 19
203 7 8
204 12 8
205 12 0
206 17 21
207 23 21
208 23 15
209 29 28
210 32 12
211 29 9
212 29 6
213 32 11
214 59 0
215 29 1
216 29 22
217 53 21
218 61 5
219 34 3
220 34 9
221 34 0
222 59 1
223 34 1
224 34 4
225 17 8
226 62 6
227 37 14
228 60 0
229 60 1
230 37 11
231 53 22
232 37 1
233 22 27
234 22 5
235 22 12
236 22 10
237 22 14
238 22 0
239 22 26
240 22 11
241 22 8
242 28 0
243 62 7
244 27 2
245 53 28
246 61 0
247 53 29
248 39 0
249 38 7
250 61 1
251 46 5
252 62 0
253 35 7
254 44 7
255 63 17
256 29 29
257 29 30
258 27 0
259 27 25
260 27 1
261 27 11
262 28 4
263 28 1
264 27 12
265 53 30
266 28 3
267 62 1
268 63 0
269 27 14
270 40 26
271 63 2
272 63 18
273 38 15
274 54 20
275 39 24
276 55 19
277 64 9
278 23 16
279 45 13
280 64 3
281 30 2
282 65 13
283 67 8
284 35 28
285 63 1
286 33 0
287 64 0
288 64 4
289 33 15
290 48 17
291 47 8
292 43 18
293 55 23
294 45 24
295 43 4
296 64 1
297 65 0
298 67 10
299 67 11
300 64 5
301 33 16
302 65 1
303 66 0
304 57 24
305 17 12
306 40 5
307 65 6
308 57 25
309 42 12
310 58 26
311 58 27
312 42 11
313 67 12
314 59 21
315 44 0
316 28 5
317 65 7
318 67 14
319 42 1
320 37 4
321 66 2
322 59 22
323 37 5
324 67 3
325 66 1
326 40 13
327 67 0
328 59 28
329 67 1
330 59 29
331 59 30
332 68 15
333 47 6
334 68 0
335 68 16
336 68 17
337 68 1
338 60 20
339 61 19
340 61 23
341 63 24
342 68 18
343 69 0
344 51 2
345 69 9
346 70 13
347 67 4
348 33 17
349 67 5
350 46 4
351 68 6
352 63 25
353 28 15
354 64 26
355 64 27
356 69 1
357 72 8
358 70 0
359 68 7
360 65 21
