// The next line is the dfg name
random5_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 11 11 1
MUL 12 12 3
DIV 12 12 5
SQRT 12 12 6
actual latency 70
0 1 11
1 4 11
2 4 2
3 65 10
4 5 28
5 7 16
6 63 6
7 7 0
8 7 4
9 7 8
10 8 4
11 52 18
12 62 4
13 8 5
14 8 1
15 62 5
16 55 20
17 55 21
18 8 12
19 10 17
20 49 22
21 65 7
22 9 3
23 49 19
24 9 10
25 49 26
26 52 22
27 10 9
28 62 2
29 65 9
30 10 0
31 11 10
32 10 6
33 10 16
34 60 43
35 66 4
36 50 6
37 13 3
38 13 9
39 49 17
40 13 1
41 50 7
42 13 2
43 14 1
44 66 10
45 66 9
46 4 1
47 14 2
48 11 4
49 9 5
50 9 4
51 9 0
52 49 20
53 51 32
54 15 8
55 46 7
56 44 8
57 44 9
58 55 45
59 50 8
60 52 21
61 11 32
62 11 31
63 50 9
64 11 0
65 11 1
66 66 6
67 16 10
68 16 3
69 38 8
70 51 31
71 42 3
72 17 7
73 43 5
74 54 44
75 60 7
76 52 17
77 10 10
78 53 9
79 63 0
80 12 7
81 48 44
82 61 5
83 49 0
84 12 8
85 12 4
86 49 9
87 49 8
88 12 2
89 12 3
90 42 15
91 43 16
92 12 23
93 49 7
94 13 17
95 13 19
96 53 7
97 44 0
98 40 19
99 13 6
100 14 6
101 54 0
102 54 9
103 54 42
104 54 2
105 54 15
106 54 1
107 49 6
108 46 8
109 12 0
110 49 45
111 55 7
112 55 27
113 55 35
114 55 16
115 40 20
116 49 5
117 10 29
118 53 10
119 61 4
120 10 39
121 61 3
122 44 36
123 61 2
124 44 10
125 14 25
126 53 41
127 49 46
128 40 0
129 41 0
130 55 28
131 55 4
132 55 18
133 55 0
134 55 8
135 55 1
136 55 3
137 56 32
138 55 2
139 55 19
140 39 26
141 40 10
142 17 1
143 54 43
144 56 22
145 56 0
146 56 2
147 56 12
148 56 4
149 56 9
150 56 36
151 56 3
152 58 18
153 46 18
154 54 10
155 66 0
156 5 29
157 5 3
158 67 1
159 5 4
160 58 7
161 44 7
162 59 12
163 68 14
164 58 21
165 55 10
166 57 2
167 15 3
168 58 3
169 58 8
170 58 16
171 58 0
172 58 4
173 58 6
174 58 5
175 20 27
176 61 0
177 45 37
178 10 22
179 48 14
180 49 11
181 10 3
182 49 16
183 45 38
184 61 1
185 10 4
186 66 2
187 17 10
188 17 9
189 22 10
190 41 1
191 19 45
192 16 31
193 16 16
194 16 8
195 13 45
196 19 46
197 59 4
198 14 26
199 20 8
200 13 8
201 40 18
202 14 10
203 13 5
204 42 33
205 59 5
206 59 6
207 59 7
208 59 1
209 59 0
210 59 3
211 59 2
212 22 20
213 49 4
214 55 30
215 60 0
216 44 2
217 60 13
218 52 10
219 52 0
220 11 5
221 45 29
222 43 17
223 45 30
224 12 15
225 59 22
226 15 28
227 14 12
228 40 11
229 42 2
230 39 15
231 57 9
232 56 10
233 62 0
234 52 9
235 46 31
236 53 6
237 11 40
238 46 32
239 52 8
240 11 41
241 52 7
242 46 19
243 40 27
244 61 15
245 15 15
246 15 38
247 39 8
248 15 10
249 39 5
250 28 19
251 15 27
252 39 4
253 55 6
254 55 5
255 55 29
256 58 19
257 56 8
258 56 7
259 59 26
260 56 6
261 58 39
262 56 5
263 56 31
264 64 4
265 59 41
266 12 33
267 12 10
268 49 3
269 41 12
270 46 9
271 47 5
272 47 7
273 57 33
274 43 45
275 16 6
276 60 5
277 22 6
278 27 34
279 37 34
280 22 8
281 16 20
282 22 9
283 43 4
284 60 14
285 39 14
286 41 6
287 41 8
288 28 22
289 41 9
290 15 5
291 42 44
292 17 34
293 20 7
294 19 10
295 27 15
296 40 9
297 39 3
298 41 41
299 1 35
300 7 23
301 12 13
302 15 37
303 21 13
304 21 0
305 21 5
306 49 35
307 22 5
308 7 3
309 55 17
310 58 1
311 22 11
312 22 1
313 22 16
314 22 39
315 22 23
316 22 4
317 22 0
318 55 11
319 24 25
320 24 2
321 24 43
322 24 26
323 41 40
324 24 3
325 24 5
326 24 0
327 25 8
328 25 3
329 25 1
330 25 11
331 25 0
332 25 4
333 25 35
334 27 38
335 25 5
336 23 24
337 23 3
338 23 5
339 23 0
340 39 9
341 28 11
342 28 39
343 28 3
344 34 11
345 26 1
346 26 12
347 26 36
348 26 32
349 40 39
350 26 2
351 26 4
352 26 5
353 25 2
354 25 16
355 24 42
356 24 1
357 27 23
358 24 13
359 25 29
360 24 4
361 24 6
362 29 3
363 29 0
364 30 44
365 29 4
366 29 1
367 29 12
368 29 25
369 36 43
370 25 17
371 27 33
372 25 46
373 25 27
374 25 45
375 34 2
376 34 20
377 34 0
378 34 3
379 34 19
380 34 1
381 34 18
382 34 25
383 31 4
384 32 10
385 31 31
386 33 9
387 9 26
388 25 21
389 30 15
390 31 20
391 30 8
392 37 45
393 58 11
394 36 7
395 30 14
396 29 2
397 30 13
398 36 6
399 37 2
400 47 2
401 47 3
402 47 4
403 48 13
404 47 12
405 47 40
406 47 0
407 47 1
408 35 7
409 25 7
410 31 1
411 30 3
412 39 37
413 30 0
414 30 27
415 31 10
416 31 11
417 36 44
418 31 9
419 30 4
420 30 42
421 30 5
422 31 21
423 27 0
424 27 1
425 27 2
426 27 3
427 32 3
428 26 0
429 25 19
430 50 0
431 34 16
432 43 11
433 33 7
434 33 8
435 35 29
436 27 37
437 30 6
438 30 7
439 30 1
440 31 0
441 33 0
442 51 13
443 30 2
444 35 12
445 36 14
446 37 11
447 33 13
448 34 17
449 32 0
450 32 4
451 32 23
452 33 14
453 32 5
454 33 15
455 32 6
456 32 12
457 32 36
458 35 2
459 25 18
460 28 17
461 33 38
462 28 16
463 35 41
464 31 45
465 34 39
466 28 4
467 30 30
468 31 35
469 31 3
470 31 18
471 31 2
472 37 0
473 37 35
474 37 1
475 35 3
476 31 8
477 31 7
478 31 5
479 31 6
480 31 17
481 45 8
482 45 7
483 45 6
484 45 5
485 45 4
486 45 3
487 45 2
488 45 0
489 45 1
490 25 6
491 33 37
492 48 0
493 36 42
494 31 16
495 32 7
496 32 33
497 32 34
498 32 8
499 37 19
500 32 9
501 37 18
502 32 1
503 61 11
504 39 13
505 38 12
506 38 0
507 38 1
508 38 2
509 38 3
510 38 4
511 38 5
512 38 24
513 14 5
514 43 35
515 59 40
516 41 10
517 43 3
518 46 0
519 31 32
520 28 1
521 35 30
522 28 2
523 36 32
524 37 23
525 28 24
526 28 5
527 28 0
528 34 7
529 34 6
530 34 5
531 34 22
532 34 21
533 34 4
534 37 3
535 30 43
536 30 10
537 30 9
538 29 26
539 37 4
540 37 5
541 37 6
542 37 7
543 35 40
544 35 1
545 35 6
546 35 0
547 36 15
548 35 4
549 35 5
550 26 6
551 26 3
552 34 9
553 28 18
554 31 46
555 28 6
556 28 7
557 36 10
558 30 28
559 36 9
560 29 41
561 29 10
562 29 9
563 29 8
564 32 2
565 34 26
566 37 17
567 36 5
568 36 4
569 36 13
570 36 3
571 36 2
572 36 1
573 36 0
574 36 31
575 35 27
576 33 6
577 35 28
578 33 5
579 33 4
580 37 16
581 48 1
582 64 0
583 64 1
584 64 23
585 64 2
586 64 3
587 64 11
588 64 12
589 33 3
590 33 24
591 33 2
592 33 1
593 30 29
594 29 7
595 29 6
596 29 5
597 29 40
598 1 0
599 2 12
600 5 12
601 10 19
602 8 24
603 62 9
604 8 36
605 9 25
606 61 31
607 8 0
608 63 5
609 10 27
610 15 6
611 65 8
612 5 1
613 14 0
614 9 13
615 10 28
616 9 37
617 38 9
618 15 30
619 13 7
620 12 14
621 13 11
622 28 20
623 15 14
624 17 3
625 38 10
626 15 4
627 15 7
628 43 2
629 15 1
630 66 5
631 16 1
632 6 42
633 6 0
634 6 4
635 6 32
636 6 6
637 6 14
638 6 2
639 6 43
640 6 8
641 22 19
642 22 18
643 51 38
644 19 35
645 27 7
646 7 18
647 9 8
648 7 35
649 7 17
650 65 6
651 39 10
652 15 13
653 15 0
654 15 2
655 15 9
656 27 14
657 40 8
658 16 4
659 22 22
660 22 21
661 16 22
662 40 28
663 16 2
664 40 7
665 16 21
666 16 9
667 10 1
668 42 42
669 40 6
670 16 11
671 40 5
672 40 4
673 12 42
674 52 6
675 11 12
676 47 23
677 52 5
678 46 20
679 52 34
680 11 6
681 53 12
682 40 17
683 13 0
684 52 23
685 13 24
686 17 4
687 38 7
688 17 2
689 41 31
690 17 5
