// The next line is the dfg name
random7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 17 17 1
MUL 18 18 3
DIV 18 18 5
SQRT 18 18 6
actual latency 72
0 1 2
1 2 5
2 3 6
3 2 2
4 3 24
5 3 58
6 3 9
7 3 10
8 3 36
9 3 12
10 3 1
11 3 23
12 3 55
13 3 14
14 19 13
15 9 1
16 30 41
17 15 44
18 65 0
19 9 23
20 9 40
21 9 7
22 40 1
23 14 1
24 14 19
25 4 2
26 17 18
27 5 4
28 5 19
29 5 7
30 5 9
31 5 31
32 47 18
33 12 13
34 40 2
35 14 16
36 40 3
37 6 14
38 6 8
39 2 6
40 7 4
41 9 21
42 10 45
43 40 4
44 6 10
45 40 5
46 6 9
47 6 70
48 22 2
49 40 6
50 27 55
51 30 42
52 29 19
53 10 27
54 29 20
55 10 2
56 40 7
57 27 56
58 7 28
59 6 16
60 6 3
61 6 4
62 8 37
63 30 43
64 13 12
65 13 7
66 29 31
67 13 11
68 14 12
69 14 34
70 13 29
71 27 57
72 29 32
73 15 42
74 18 23
75 13 28
76 40 8
77 14 54
78 15 26
79 8 2
80 9 14
81 10 48
82 9 25
83 40 9
84 7 6
85 40 10
86 7 27
87 12 66
88 15 7
89 18 66
90 40 11
91 40 12
92 11 3
93 12 16
94 12 1
95 15 14
96 40 13
97 13 16
98 16 10
99 29 33
100 29 34
101 40 14
102 33 22
103 40 15
104 40 16
105 12 8
106 12 6
107 12 7
108 41 1
109 33 23
110 17 31
111 17 33
112 10 4
113 41 2
114 10 29
115 41 3
116 33 24
117 30 44
118 10 6
119 30 45
120 30 46
121 41 4
122 8 0
123 33 25
124 17 62
125 13 6
126 33 26
127 30 47
128 41 5
129 10 8
130 10 5
131 18 15
132 27 58
133 41 6
134 41 7
135 9 39
136 41 8
137 41 9
138 41 10
139 28 59
140 41 11
141 10 49
142 29 60
143 12 69
144 10 59
145 30 48
146 29 61
147 16 1
148 41 12
149 4 17
150 4 11
151 4 27
152 41 13
153 41 14
154 4 8
155 41 15
156 15 25
157 41 16
158 29 62
159 42 1
160 42 2
161 42 3
162 42 4
163 37 27
164 13 1
165 42 5
166 42 6
167 14 53
168 29 63
169 37 28
170 42 7
171 30 49
172 42 8
173 37 29
174 42 9
175 15 4
176 37 30
177 14 15
178 14 3
179 42 10
180 42 11
181 42 12
182 29 64
183 39 22
184 42 13
185 5 61
186 34 59
187 20 5
188 20 20
189 42 14
190 42 15
191 36 65
192 20 3
193 20 6
194 13 14
195 42 16
196 39 23
197 23 5
198 39 24
199 39 25
200 43 1
201 43 2
202 43 3
203 17 1
204 36 35
205 36 66
206 14 9
207 36 67
208 21 50
209 15 58
210 36 68
211 43 4
212 39 26
213 15 57
214 7 9
215 43 5
216 40 27
217 16 3
218 36 69
219 43 6
220 16 2
221 16 4
222 16 0
223 16 8
224 36 50
225 17 9
226 20 49
227 20 45
228 43 7
229 40 28
230 17 7
231 43 8
232 20 19
233 31 13
234 43 9
235 5 15
236 5 32
237 5 33
238 43 10
239 43 11
240 5 47
241 43 12
242 43 13
243 43 14
244 36 51
245 40 29
246 40 30
247 41 19
248 36 52
249 36 70
250 41 20
251 43 15
252 38 36
253 43 16
254 44 1
255 44 2
256 44 3
257 44 4
258 38 53
259 38 37
260 44 5
261 44 6
262 18 69
