// The next line is the dfg name
random7_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 13 13 1
MUL 14 14 3
DIV 14 14 5
SQRT 14 14 6
actual latency 92
0 1 1
1 2 5
2 3 6
3 2 1
4 3 20
5 3 46
6 3 9
7 3 10
8 3 28
9 3 12
10 3 1
11 3 19
12 3 43
13 84 0
14 22 6
15 9 1
16 40 33
17 20 38
18 40 1
19 11 16
20 9 32
21 9 8
22 40 2
23 14 3
24 14 15
25 4 2
26 17 14
27 5 2
28 5 15
29 5 5
30 5 8
31 6 20
32 59 14
33 14 8
34 33 3
35 22 5
36 33 4
37 7 9
38 6 7
39 2 6
40 7 4
41 9 17
42 10 37
43 31 5
44 6 9
45 31 6
46 6 12
47 21 46
48 22 9
49 31 7
50 29 51
51 38 29
52 33 18
53 10 23
54 33 19
55 10 1
56 31 8
57 30 54
58 7 24
59 7 10
60 6 5
61 6 3
62 8 29
63 39 31
64 15 7
65 13 7
66 31 25
67 15 10
68 21 6
69 16 13
70 13 25
71 33 44
72 31 26
73 15 33
74 21 22
75 13 24
76 31 9
77 14 42
78 17 16
79 8 2
80 17 10
81 15 34
82 12 21
83 31 10
84 7 12
85 31 11
86 7 23
87 15 46
88 21 10
89 23 51
90 31 12
91 32 5
92 11 3
93 14 11
94 12 1
95 30 2
96 32 6
97 19 10
98 30 11
99 33 20
100 33 21
101 32 7
102 33 22
103 32 8
104 32 9
105 12 6
106 12 5
107 12 8
108 32 10
109 37 23
110 29 14
111 30 18
112 10 4
113 32 11
114 10 26
115 32 12
116 37 24
117 39 32
118 11 9
119 40 34
120 35 38
121 33 5
122 8 0
123 34 25
124 17 50
125 13 5
126 34 26
127 35 39
128 33 6
129 17 3
130 11 10
131 29 1
132 34 47
133 33 7
134 33 8
135 9 31
136 33 9
137 33 10
138 33 11
139 35 49
140 33 12
141 10 40
142 33 46
143 28 47
144 10 47
145 35 40
146 36 53
147 16 1
148 36 3
149 4 13
150 4 11
151 4 23
152 36 4
153 36 5
154 4 7
155 34 6
