// The next line is the dfg name
random6_4type_invdelay
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 15 15 1
MUL 15 15 3
DIV 16 16 5
SQRT 16 16 6
actual latency 78
0 1 0
1 2 0
2 3 16
3 6 5
4 71 26
5 6 10
6 6 7
7 73 21
8 6 2
9 70 9
10 6 38
11 6 3
12 76 3
13 7 15
14 7 12
15 68 29
16 67 45
17 44 3
18 69 6
19 7 59
20 7 3
21 9 12
22 7 2
23 72 10
24 67 22
25 67 43
26 7 43
27 11 51
28 7 20
29 71 11
30 8 47
31 10 19
32 67 12
33 9 48
34 8 24
35 8 13
36 67 13
37 73 19
38 73 17
39 72 3
40 8 6
41 8 25
42 67 14
43 68 1
44 7 19
45 69 16
46 7 44
47 7 60
48 7 42
49 70 19
50 9 3
51 17 23
52 17 7
53 47 45
54 17 40
55 44 7
56 44 8
57 14 47
58 60 1
59 11 4
60 60 2
61 56 7
62 11 36
63 11 25
64 11 2
65 44 4
66 68 23
67 68 2
68 10 12
69 63 7
70 10 7
71 10 4
72 10 32
73 63 8
74 63 9
75 63 10
76 70 18
77 56 12
78 12 2
79 20 7
80 20 11
81 22 41
82 41 49
83 20 12
84 20 25
85 15 32
86 44 9
87 16 21
88 52 0
89 55 19
90 50 28
91 50 9
92 55 20
93 50 10
94 50 47
95 66 4
96 64 31
97 65 50
98 66 5
99 69 4
100 66 6
101 66 7
102 59 14
103 52 17
104 48 4
105 16 35
106 48 53
107 15 3
108 16 18
109 48 5
110 52 18
111 48 54
112 63 11
113 63 12
114 10 20
115 62 41
116 60 3
117 11 3
118 11 26
119 60 4
120 11 33
121 11 10
122 60 5
123 11 11
124 73 18
125 60 6
126 59 13
127 62 26
128 62 27
129 72 7
130 62 28
131 60 7
132 60 8
133 60 9
134 56 8
135 11 14
136 16 4
137 42 41
138 13 17
139 20 23
140 16 6
141 23 3
142 39 13
143 42 57
144 18 6
145 41 30
146 11 6
147 60 10
148 60 54
149 60 11
150 60 32
151 62 29
152 44 5
153 72 4
154 12 57
155 12 9
156 59 28
157 55 59
158 56 13
159 60 12
160 76 1
161 55 60
162 55 61
163 12 43
164 56 47
165 57 48
166 16 11
167 44 10
168 44 11
169 44 12
170 46 35
171 46 36
172 16 3
173 44 13
174 14 27
175 50 11
176 50 12
177 50 13
178 52 40
179 52 41
180 50 14
181 14 28
182 51 0
183 17 8
184 53 2
185 53 3
186 53 0
187 53 4
188 53 1
189 13 7
190 54 8
191 54 9
192 58 20
193 59 29
194 73 3
195 14 29
196 52 42
197 55 21
198 54 0
199 12 44
200 12 8
201 56 14
202 60 16
203 57 1
204 12 56
205 54 3
206 57 2
207 57 3
208 70 15
209 46 17
210 42 55
211 42 56
212 41 3
213 20 26
214 41 4
215 41 5
216 42 42
217 19 12
218 19 58
219 19 13
220 19 14
221 41 6
222 33 3
223 33 4
224 25 20
225 37 19
226 37 20
227 33 1
228 33 5
229 33 6
230 54 10
231 54 11
232 13 6
233 22 42
234 22 43
235 38 6
236 38 7
237 36 56
238 14 25
239 51 1
240 51 2
241 14 9
242 51 48
243 55 22
244 63 13
245 63 14
246 64 1
247 49 31
248 30 53
249 56 23
250 60 0
251 27 43
252 24 57
253 23 7
254 27 44
255 23 8
256 51 3
257 53 49
