// The next line is the dfg name
random4_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 3 3 1
MUL 8 8 3
DIV 13 13 5
SQRT 16 16 6
actual latency 99
0 1 11
1 6 28
2 12 7
3 12 6
4 12 0
5 12 28
6 12 11
7 13 2
8 12 5
9 15 6
10 15 21
11 17 11
12 13 29
13 13 0
14 13 30
15 22 8
16 22 16
17 34 3
18 34 8
19 47 11
20 27 2
21 14 12
22 14 1
23 14 10
24 14 18
25 15 5
26 14 0
27 14 19
28 14 14
29 14 33
30 35 22
31 18 25
32 34 9
33 17 16
34 19 1
35 20 1
36 35 10
37 45 21
38 19 18
39 45 38
40 45 39
41 19 9
42 26 0
43 24 2
44 46 24
45 18 27
46 40 3
47 22 2
48 41 0
49 26 32
50 24 26
51 45 22
52 48 25
53 25 8
54 30 5
55 40 8
56 40 9
57 48 26
58 35 0
59 40 24
60 48 27
61 45 23
62 38 2
63 25 3
64 19 12
65 38 35
66 30 7
67 45 4
68 48 28
69 40 15
70 42 28
71 45 5
72 47 16
73 49 29
74 15 22
75 15 7
76 15 38
77 15 39
78 15 4
79 15 23
80 48 13
81 19 2
82 49 30
83 41 1
84 19 31
85 19 29
86 45 6
87 49 31
88 41 2
89 26 2
90 46 0
91 46 1
92 48 17
93 24 18
94 45 7
95 46 3
96 24 25
97 21 7
98 46 8
99 46 9
100 49 12
101 25 2
102 47 10
103 31 1
104 40 23
105 49 14
106 50 32
107 22 0
108 21 5
109 46 2
110 43 29
111 26 36
112 49 18
113 25 23
114 35 15
115 33 2
116 24 27
117 50 33
118 48 4
119 34 0
120 30 4
121 50 34
122 32 35
123 50 35
124 24 1
125 49 19
126 48 5
127 24 4
128 49 20
129 48 6
130 29 0
131 47 0
132 30 25
133 50 36
134 50 15
135 48 7
136 50 21
137 49 3
138 47 1
139 47 2
140 48 0
141 38 37
142 30 27
143 50 22
144 48 1
145 48 2
146 50 37
147 49 0
148 49 8
149 51 38
150 25 21
151 28 9
152 34 24
153 49 1
154 49 2
155 51 39
156 50 23
157 50 0
158 50 1
159 24 5
160 49 9
161 51 4
162 26 33
163 50 2
