// The next line is the dfg name
jpeg_fdct_islow_dfg__6_4type_uniform
// The next lines are FU parameters given as:
// <FU type>  <resource constraint>  <# of FUs used>  <FU delay>
ADD 1 1 1
MUL 1 1 3
DIV 1 1 5
SQRT 1 1 6
actual latency 204
0 31 3
1 37 1
2 41 2
3 1 1
4 4 1
5 8 0
6 46 2
7 13 3
8 19 0
9 21 2
10 5 0
11 22 1
12 55 3
13 61 1
14 1 3
15 7 0
16 9 0
17 11 2
18 19 3
19 25 1
20 28 0
21 6 2
22 11 0
23 13 0
24 15 0
25 91 3
26 101 2
27 111 2
28 19 1
29 25 3
30 31 1
31 56 2
32 61 2
33 67 3
34 73 0
35 12 0
36 14 0
37 61 3
38 34 1
39 51 2
40 56 1
41 73 3
42 1 0
43 4 0
44 10 1
45 26 2
46 31 2
47 37 3
48 43 3
49 16 2
50 28 1
51 36 2
52 3 0
53 7 1
54 10 0
55 43 1
56 52 0
57 51 0
58 139 3
59 85 3
60 148 1
61 169 3
62 175 1
63 49 1
64 181 3
65 187 2
66 150 2
67 155 2
68 163 3
69 97 3
70 109 3
71 169 0
72 91 0
73 96 2
74 175 3
75 181 2
76 186 1
77 193 3
78 91 2
79 126 2
80 199 2
81 91 1
82 103 3
83 109 0
84 121 2
85 2 0
86 76 2
87 126 1
88 66 2
89 116 1
90 119 1
91 79 0
92 133 3
93 139 0
94 46 1
95 79 3
96 116 2
97 86 2
98 101 0
99 119 0
100 127 3
101 81 2
102 140 1
103 140 2
104 106 2
105 145 2
106 151 3
107 157 0
108 16 1
109 49 3
110 158 0
111 122 1
112 145 1
113 148 0
114 154 1
115 40 1
116 71 2
117 157 1
118 121 3
119 145 3
120 151 1
121 154 0
122 1 2
123 6 0
124 155 0
125 115 3
126 157 3
127 163 2
128 168 1
129 7 3
130 13 1
131 171 0
132 187 3
133 199 3
